Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Gabriel Jesus,,,,26,,11.0,0.48,11.0,40.8,25.0,,,25.0,25.0,25.0,25.0,25.0,24.0,33.0,15.0,2.0,13.0,2.0,56.0,3.31,3.0,0.0,,,0.13,1.0,11.0,11.0,39.6,16.0,78.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,FW,FW,FW,FW,FW,FW,1.35,799.0,27.0,49.0,,,79.0,3.9,0.17,9.0,573.0,83.0,,25.0,25.0,,,0.0,194.0,194.0,1517.0,0.18,,,0.0,,44.0,1079.0,2064.0,,15.0,-3.2,17.1,0.75,11.0,16.0,110.0,13.2,0.58,13.2,26.0,,,88.0,,0.0,,0.78,43.0,8.0,,36.1,,12.0,1.0,-3.0,14.0,0.61,14.0,10.0,0.44,64.0,,6.0,0.26,,,,0.7,3467.0,24,,0.0,0.0,0.0,65.0,3.0,11.0,1.0,76.0,,44.0,,191.0,48.4,8.0,406.0,1.0,1.0,44.1,44.0,44.0,3.62,,6.0,6.0,1.0,,1.0,0.52,1080.0,,10.6,43.0,44.0,31.0,642.0,,,31.0,111.0,16.0,,28.0,12.0,0.32,,,22.9,,,22.9,22.9,22.9,22.9,22.9,17.0,0.74,1.0,0.0,,31.0,
Leandro Trossard,,,,20,,1.0,0.1,1.0,29.4,27.0,,,27.0,27.0,27.0,27.0,27.0,18.0,12.0,6.0,0.0,2.0,0.0,17.0,1.64,0.0,0.0,,,0.06,1.0,6.0,6.0,57.7,12.0,4.0,,,,,,be BEL,be BEL,be BEL,be BEL,be BEL,be BEL,FW,FW,FW,FW,FW,FW,0.48,417.0,18.0,6.0,,,46.0,4.7,0.46,6.0,331.0,34.0,,7.0,7.0,,,0.0,102.0,102.0,1107.0,0.11,,,0.0,,18.0,567.0,931.0,,3.0,-0.8,6.6,0.64,55.0,4.0,64.0,1.8,0.18,1.8,9.0,,,18.0,,0.0,,0.64,23.0,8.0,,20.0,,1.0,0.0,-0.8,1.8,0.18,1.8,1.0,0.1,57.0,,10.0,0.97,,,,1.06,2386.0,10,,0.0,0.0,0.0,23.0,0.0,1.0,0.0,17.0,,1.0,,43.0,33.3,2.0,179.0,0.0,0.0,23.1,36.0,36.0,3.29,,0.0,0.0,0.0,,0.0,0.87,567.0,,17.5,9.0,15.0,5.0,374.0,,,18.0,26.0,4.0,,10.0,9.0,0.2,,,10.3,,,10.3,10.3,10.3,10.3,10.3,11.0,1.06,7.0,1.0,,16.0,
Eddie Nketiah,,,,30,,4.0,0.33,4.0,34.1,23.0,,,23.0,23.0,23.0,23.0,23.0,6.0,13.0,2.0,1.0,3.0,1.0,25.0,3.39,0.0,0.0,,,0.1,0.0,1.0,1.0,44.1,8.0,31.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,1.16,305.0,7.0,13.0,,,30.0,1.3,0.11,5.0,221.0,29.0,,9.0,9.0,,,0.0,82.0,82.0,603.0,0.2,,,0.0,,14.0,407.0,1089.0,,7.0,-4.2,9.5,0.78,5.0,6.0,35.0,8.2,0.68,8.2,10.0,,,30.0,,0.0,,0.78,14.0,2.0,,24.4,,6.0,0.0,-4.2,8.2,0.68,8.2,4.0,0.33,15.0,,1.0,0.08,,,,0.41,1682.0,9,,0.0,0.0,0.0,20.0,1.0,6.0,0.0,41.0,,10.0,,87.0,20.0,2.0,157.0,0.0,0.0,38.2,32.0,32.0,2.4,,3.0,3.0,0.0,,0.0,0.25,407.0,,11.3,30.0,15.0,14.0,259.0,,,10.0,34.0,8.0,,22.0,3.0,0.29,,,12.1,,,12.1,12.1,12.1,12.1,12.1,5.0,0.41,0.0,0.0,,16.0,
Jorginho,,,,14,,0.0,0.0,0.0,0.0,30.0,,,30.0,30.0,30.0,30.0,30.0,5.0,18.0,5.0,0.0,0.0,0.0,18.0,0.63,2.0,1.0,,,0.0,0.0,9.0,9.0,30.0,19.0,8.0,,,,,,it ITA,it ITA,it ITA,it ITA,it ITA,it ITA,MF,MF,MF,MF,MF,MF,0.0,629.0,7.0,5.0,,,69.0,0.2,0.02,2.0,175.0,21.0,,13.0,13.0,,,0.0,8.0,8.0,1252.0,0.04,,,0.0,,27.0,807.0,855.0,,8.0,-0.2,0.4,0.04,2.0,6.0,159.0,0.2,0.02,0.2,27.0,,,8.0,,0.0,,0.04,19.0,4.0,,55.6,,0.0,0.0,-0.2,0.2,0.02,0.2,0.0,0.0,99.0,,1.0,0.11,,,,0.11,2399.0,9,,0.0,0.0,0.0,8.0,2.0,0.0,0.0,6.0,,10.0,,8.0,20.8,10.0,476.0,0.0,0.0,50.0,15.0,15.0,2.21,,0.0,0.0,0.0,,0.0,0.53,807.0,,22.3,6.0,3.0,0.0,523.0,,,24.0,10.0,0.0,,0.0,5.0,,,,9.5,,,9.5,9.5,9.5,9.5,9.5,1.0,0.11,0.0,0.0,,12.0,
Kieran Tierney,,,,27,,0.0,0.0,0.0,28.6,25.0,,,25.0,25.0,25.0,25.0,25.0,6.0,20.0,12.0,0.0,0.0,0.0,9.0,0.79,0.0,0.0,,,0.0,0.0,11.0,11.0,25.0,4.0,18.0,,,,,,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,DF,DF,DF,DF,DF,DF,0.23,338.0,8.0,3.0,,,43.0,0.3,0.04,2.0,183.0,12.0,,11.0,11.0,,,0.0,31.0,31.0,837.0,0.05,,,0.0,,31.0,579.0,795.0,,25.0,-0.3,0.7,0.08,24.0,9.0,153.0,0.3,0.04,0.3,23.0,,,7.0,,0.0,,0.08,10.0,4.0,,25.0,,1.0,0.0,-0.3,0.3,0.04,0.3,0.0,0.0,36.0,,1.0,0.11,,,,0.11,1802.0,6,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,7.0,,6.0,,15.0,75.0,9.0,244.0,0.0,0.0,25.0,25.0,25.0,1.36,,0.0,0.0,0.0,,0.0,0.45,579.0,,23.1,5.0,3.0,2.0,316.0,,,16.0,12.0,1.0,,3.0,4.0,0.0,,,8.8,,,8.8,8.8,8.8,8.8,8.8,1.0,0.11,0.0,0.0,,12.0,
Takehiro Tomiyasu,,,,21,,0.0,0.0,0.0,0.0,23.0,,,23.0,23.0,23.0,23.0,23.0,7.0,27.0,13.0,0.0,0.0,0.0,3.0,0.41,0.0,0.0,,,0.0,1.0,14.0,14.0,25.0,5.0,20.0,,,,,,jp JPN,jp JPN,jp JPN,jp JPN,jp JPN,jp JPN,DF,DF,DF,DF,DF,DF,0.0,344.0,7.0,2.0,,,42.0,0.6,0.08,5.0,130.0,10.0,,18.0,18.0,,,0.0,28.0,28.0,624.0,0.07,,,0.0,,41.0,557.0,663.0,,15.0,-0.2,0.8,0.11,12.0,12.0,138.0,0.2,0.03,0.2,26.0,,,7.0,,0.0,,0.11,8.0,2.0,,45.9,,0.0,0.0,-0.2,0.2,0.03,0.2,0.0,0.0,51.0,,1.0,0.14,,,,0.14,1380.0,6,,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,,17.0,,17.0,72.2,10.0,293.0,0.0,0.0,50.0,14.0,14.0,1.36,,2.0,2.0,0.0,,0.0,0.27,557.0,,12.1,6.0,1.0,0.0,311.0,,,18.0,4.0,0.0,,1.0,2.0,,,,7.4,,,7.4,7.4,7.4,7.4,7.4,1.0,0.14,2.0,0.0,,7.0,
Rob Holding,,,,14,,1.0,0.16,1.0,40.0,26.0,,,26.0,26.0,26.0,26.0,26.0,1.0,8.0,3.0,0.0,0.0,0.0,2.0,0.8,0.0,0.0,,,0.2,1.0,3.0,3.0,100.0,3.0,17.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.32,339.0,6.0,0.0,,,40.0,0.0,0.0,0.0,15.0,6.0,,5.0,5.0,,,1.0,2.0,2.0,881.0,0.07,,,0.0,,11.0,499.0,566.0,,27.0,0.7,0.3,0.05,0.0,4.0,240.0,0.3,0.05,0.3,58.0,,,3.0,,0.0,,0.05,4.0,0.0,,56.4,,1.0,0.0,0.7,0.3,0.05,0.3,1.0,0.16,24.0,,0.0,0.0,,,,0.16,1466.0,6,,0.0,0.0,0.0,0.0,5.0,1.0,0.0,5.0,,22.0,,7.0,50.0,4.0,245.0,0.0,0.0,0.0,3.0,3.0,0.95,,0.0,0.0,0.0,,0.0,0.0,499.0,,12.8,5.0,1.0,2.0,319.0,,,6.0,1.0,0.0,,1.0,0.0,0.5,,,6.3,,,6.3,6.3,6.3,6.3,6.3,1.0,0.16,0.0,0.0,,1.0,
Jakub Kiwior,,,,7,,1.0,0.21,1.0,100.0,22.0,,,22.0,22.0,22.0,22.0,22.0,2.0,7.0,5.0,0.0,0.0,0.0,1.0,0.21,0.0,0.0,,,1.0,0.0,6.0,6.0,100.0,3.0,10.0,,,,,,pl POL,pl POL,pl POL,pl POL,pl POL,pl POL,DF,DF,DF,DF,DF,DF,0.21,148.0,5.0,0.0,,,20.0,0.0,0.01,0.0,22.0,1.0,,5.0,5.0,,,0.0,6.0,6.0,171.0,0.09,,,0.0,,13.0,248.0,427.0,,10.0,0.9,0.1,0.03,1.0,6.0,124.0,0.1,0.02,0.1,31.0,,,0.0,,0.0,,0.03,1.0,0.0,,44.4,,0.0,0.0,0.9,0.1,0.02,0.1,1.0,0.21,6.0,,0.0,0.0,,,,0.21,530.0,5,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,,8.0,,3.0,62.5,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.21,,0.0,0.0,0.0,,0.0,0.0,248.0,,10.0,1.0,1.0,1.0,141.0,,,8.0,1.0,0.0,,0.0,0.0,1.0,,,4.7,,,4.7,4.7,4.7,4.7,4.7,1.0,0.21,0.0,0.0,,3.0,
Fabio Vieira,,,,22,,1.0,0.18,1.0,13.3,22.0,,,22.0,22.0,22.0,22.0,22.0,5.0,6.0,3.0,0.0,0.0,0.0,5.0,2.63,0.0,0.0,,,0.07,0.0,4.0,4.0,33.3,2.0,5.0,,,,,,pt POR,pt POR,pt POR,pt POR,pt POR,pt POR,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.35,255.0,5.0,11.0,,,34.0,2.5,0.44,3.0,170.0,23.0,,4.0,4.0,,,0.0,40.0,40.0,327.0,0.06,,,0.0,,10.0,356.0,514.0,,2.0,0.2,3.3,0.58,20.0,3.0,27.0,0.8,0.15,0.8,6.0,,,13.0,,0.0,,0.58,17.0,3.0,,37.5,,2.0,0.0,0.2,0.8,0.15,0.8,1.0,0.18,35.0,,2.0,0.35,,,,0.53,868.0,3,,0.0,0.0,0.0,8.0,0.0,2.0,0.0,15.0,,3.0,,27.0,60.0,0.0,162.0,0.0,0.0,61.1,8.0,8.0,4.03,,0.0,0.0,0.0,,0.0,0.53,356.0,,20.1,3.0,6.0,2.0,215.0,,,5.0,18.0,0.0,,1.0,3.0,0.5,,,5.7,,,5.7,5.7,5.7,5.7,5.7,3.0,0.53,2.0,0.0,,8.0,
Albert Sambi Lokonga,,,,6,,0.0,0.0,0.0,,22.0,,,22.0,22.0,22.0,22.0,22.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,,,,0.0,5.0,5.0,50.0,2.0,2.0,,,,,,be BEL,be BEL,be BEL,be BEL,be BEL,be BEL,MF,MF,MF,MF,MF,MF,0.0,113.0,1.0,0.0,,,14.0,0.0,0.01,1.0,29.0,4.0,,1.0,1.0,,,0.0,2.0,2.0,145.0,,,,0.0,,6.0,154.0,198.0,,2.0,0.0,0.0,0.01,0.0,0.0,32.0,0.0,0.0,0.0,6.0,,,1.0,,0.0,,0.01,3.0,0.0,,60.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,,,,0.0,393.0,2,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,3.0,,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,1.82,,0.0,0.0,0.0,,0.0,0.0,154.0,,,1.0,1.0,0.0,96.0,,,2.0,2.0,0.0,,0.0,0.0,,,,2.2,,,2.2,2.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,,6.0,
Mohamed Elneny,,,,5,,0.0,0.0,0.0,,30.0,,,30.0,30.0,30.0,30.0,30.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,2.0,,,,,,eg EGY,eg EGY,eg EGY,eg EGY,eg EGY,eg EGY,MF,MF,MF,MF,MF,MF,0.0,49.0,0.0,0.0,,,10.0,0.0,0.0,0.0,11.0,0.0,,1.0,1.0,,,0.0,1.0,1.0,37.0,,,,0.0,,1.0,63.0,113.0,,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,0.0,134.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,100.0,0.0,42.0,0.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,63.0,,,1.0,0.0,0.0,38.0,,,1.0,0.0,0.0,,0.0,0.0,,,,1.3,,,1.3,1.3,1.3,1.3,1.3,0.0,0.0,0.0,0.0,,0.0,
Reiss Nelson,,,,11,,3.0,1.27,3.0,58.3,22.0,,,22.0,22.0,22.0,22.0,22.0,3.0,4.0,2.0,0.0,1.0,0.0,4.0,5.09,0.0,0.0,,,0.25,0.0,0.0,0.0,77.8,2.0,5.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,2.97,112.0,3.0,2.0,,,16.0,1.4,0.58,1.0,99.0,19.0,,1.0,1.0,,,0.0,34.0,34.0,439.0,0.09,,,1.0,,4.0,157.0,212.0,,4.0,1.9,2.5,1.04,12.0,2.0,25.0,1.1,0.46,1.1,5.0,,,3.0,,0.0,,1.04,13.0,3.0,,28.6,,3.0,0.0,1.9,1.1,0.46,1.1,3.0,1.27,6.0,,2.0,0.85,,,,2.12,710.0,0,,0.0,0.0,0.0,9.0,0.0,2.0,2.0,12.0,,2.0,,23.0,50.0,1.0,35.0,0.0,0.0,22.2,19.0,19.0,8.07,,0.0,0.0,0.0,,0.0,2.12,157.0,,16.4,8.0,7.0,7.0,99.0,,,4.0,9.0,0.0,,8.0,5.0,0.43,,,2.4,,,2.4,2.4,2.4,2.4,2.4,5.0,2.12,0.0,0.0,,5.0,
Emile Smith Rowe,,,,12,,0.0,0.0,0.0,25.0,22.0,,,22.0,22.0,22.0,22.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.09,0.0,0.0,,,0.0,0.0,0.0,0.0,40.0,2.0,2.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.52,71.0,1.0,3.0,,,8.0,0.7,0.36,0.0,51.0,9.0,,1.0,1.0,,,0.0,11.0,11.0,119.0,0.07,,,0.0,,1.0,102.0,172.0,,2.0,-0.3,1.0,0.5,5.0,1.0,14.0,0.3,0.14,0.3,1.0,,,0.0,,0.0,,0.5,6.0,1.0,,0.0,,0.0,0.0,-0.3,0.3,0.14,0.3,0.0,0.0,7.0,,2.0,1.05,,,,1.05,303.0,0,,0.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,,0.0,,9.0,33.3,0.0,37.0,0.0,0.0,60.0,2.0,2.0,4.68,,0.0,0.0,0.0,,0.0,0.52,102.0,,15.8,1.0,2.0,1.0,68.0,,,3.0,5.0,1.0,,0.0,1.0,0.0,,,1.9,,,1.9,1.9,1.9,1.9,1.9,2.0,1.05,1.0,0.0,,1.0,
Cédric Soares,,,,2,,0.0,0.0,0.0,,30.0,,,30.0,30.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,1.0,,,,,,pt POR,pt POR,pt POR,pt POR,pt POR,pt POR,DF,DF,DF,DF,DF,DF,0.0,20.0,1.0,0.0,,,0.0,0.0,0.0,0.0,10.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,67.0,,,,0.0,,0.0,27.0,29.0,,1.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,,0.0,87.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,,1.0,1.0,3.1,,0.0,0.0,0.0,,0.0,0.0,27.0,,,1.0,0.0,0.0,14.0,,,1.0,0.0,0.0,,0.0,0.0,,,,0.3,,,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,,2.0,
Marquinhos,,,,1,,0.0,0.0,0.0,,19.0,,,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,MF,MF,MF,MF,MF,MF,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,,,,0.0,,0.0,3.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,6.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,3.0,,,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Ethan Nwaneri,,,,1,,0.0,0.0,0.0,,15.0,,,15.0,15.0,15.0,15.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Mauro Bandeira,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pt POR,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Butler-Oyedeji,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,FW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amario Duberry,,,,0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,FW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karl Jakob Hein,,,,0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee EST,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Pépé,,,,0,,,,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ci CIV,,,,,,"FW,MF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matthew Smith,,,,0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lino Sousa,,,,0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Turner,,,,0,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,us USA,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reuell Walters,,,,0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squad Total,25.4,36.6,49.2,38,38.0,84.0,2.21,84.0,32.9,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,276.0,568.0,249.0,3.0,43.0,3.0,435.0,15.5,18.0,2.0,22.0,381.0,0.14,23.0,237.0,237.0,46.7,260.0,559.0,0.0,924.0,-2.0,70.6,0.0,,,,,,,,,,,,,5.11,18101.0,362.0,290.0,26.0,36.8,1984.0,53.8,1.41,118.0,8015.0,1045.0,1.13,343.0,343.0,,42.8,5.0,2024.0,2024.0,44202.0,0.12,94.0,0.0,16.0,6.0,805.0,25905.0,3420.0,3420.0,599.0,11.9,122.9,3.23,674.0,238.0,6632.0,69.1,1.82,69.1,1994.0,3.0,3.0,526.0,1.0,1.0,136.0,3.31,776.0,121.0,0.28,46.5,174.0,57.0,5.0,12.1,71.9,1.89,71.9,81.0,2.13,2049.0,,64.0,1.68,-0.05,6.0,1.13,3.82,84012.0,418,38.0,0.0,0.0,0.0,378.0,86.0,73.0,13.0,589.0,40.0,486.0,5.8,1296.0,48.9,212.0,11452.0,3.0,3.0,38.6,824.0,824.0,27.5,43.0,51.0,51.0,4.0,5.0,4.0,3.95,25909.0,14.0,16.0,373.0,351.0,194.0,15924.0,429.0,185.0,509.0,751.0,56.0,109.0,281.0,150.0,0.42,43.0,43.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,148.0,3.89,78.0,6.0,2.0,583.0,6.0
Opponent Total,35.6,41.4,61.1,38,38.0,42.0,1.11,42.0,39.5,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,330.0,668.0,290.0,4.0,32.0,5.0,354.0,8.87,11.0,1.0,38.0,510.0,0.12,21.0,360.0,360.0,44.3,351.0,486.0,0.0,960.0,-17.2,56.9,0.0,,,,,,,,,,,,,3.5,11310.0,516.0,249.0,6.0,10.5,1821.0,31.6,0.83,64.0,3935.0,569.0,0.97,387.0,387.0,35.6,44.8,4.0,901.0,901.0,26091.0,0.11,113.0,0.0,8.0,6.0,1028.0,19197.0,3420.0,3420.0,841.0,1.0,69.6,1.83,510.0,402.0,7798.0,38.0,1.0,38.0,2933.0,3.0,3.0,476.0,4.0,4.0,197.0,1.93,398.0,49.0,0.33,53.5,134.0,31.0,2.0,0.0,42.0,1.1,42.0,39.0,1.03,907.0,12.9,27.0,0.71,-0.45,13.0,2.32,1.74,53994.0,418,38.0,0.0,1.0,1.0,319.0,186.0,33.0,4.0,337.0,66.8,559.0,7.5,673.0,45.2,202.0,7683.0,3.0,3.0,42.4,510.0,510.0,14.97,37.0,84.0,84.0,5.0,4.0,5.0,1.74,19203.0,4.0,16.1,456.0,260.0,133.0,10264.0,604.0,339.0,641.0,587.0,83.0,215.0,147.0,66.0,0.29,88.0,88.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,69.0,1.82,64.0,5.0,1.0,354.0,26.0
