Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Cody Gakpo,,,,21,,7.0,0.43,7.0,30.8,23.0,,,23.0,23.0,23.0,23.0,23.0,12.0,26.0,13.0,1.0,3.0,1.0,33.0,2.41,2.0,0.0,,,0.18,0.0,4.0,4.0,47.9,25.0,24.0,,,,,,nl NED,nl NED,nl NED,nl NED,nl NED,nl NED,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.74,448.0,13.0,13.0,,,57.0,2.7,0.17,9.0,298.0,49.0,,15.0,15.0,,,0.0,109.0,109.0,1134.0,0.16,,,0.0,,30.0,591.0,1458.0,,2.0,0.8,8.9,0.55,17.0,4.0,42.0,6.2,0.38,6.2,6.0,,,43.0,,0.0,,0.55,37.0,5.0,,52.0,,3.0,0.0,0.8,6.2,0.38,6.2,7.0,0.43,50.0,,2.0,0.12,,,,0.56,2069.0,17,,0.0,0.0,0.0,36.0,1.0,4.0,0.0,39.0,,26.0,,76.0,34.2,13.0,266.0,0.0,0.0,27.1,36.0,36.0,3.02,,0.0,0.0,0.0,,0.0,0.37,591.0,,14.8,26.0,23.0,12.0,374.0,,,38.0,48.0,8.0,,12.0,6.0,0.58,,,16.2,,,16.2,16.2,16.2,16.2,16.2,9.0,0.56,0.0,0.0,,32.0,
Joe Gomez,,,,21,,0.0,0.0,0.0,33.3,25.0,,,25.0,25.0,25.0,25.0,25.0,6.0,28.0,11.0,0.0,0.0,0.0,4.0,0.37,1.0,0.0,,,0.0,2.0,24.0,24.0,80.0,8.0,38.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.12,1040.0,17.0,1.0,,,126.0,0.2,0.01,2.0,76.0,18.0,,21.0,21.0,,,1.0,5.0,5.0,2616.0,0.03,,,0.0,,52.0,1521.0,1466.0,,51.0,-0.2,0.3,0.02,4.0,15.0,602.0,0.2,0.01,0.2,114.0,,,13.0,,0.0,,0.02,15.0,1.0,,54.8,,0.0,0.0,-0.2,0.2,0.01,0.2,0.0,0.0,108.0,,0.0,0.0,,,,0.0,4826.0,15,,0.0,0.0,0.0,5.0,11.0,1.0,0.0,6.0,,46.0,,6.0,57.9,11.0,851.0,0.0,0.0,20.0,15.0,15.0,1.11,,3.0,3.0,0.0,,0.0,0.06,1521.0,,24.5,13.0,4.0,2.0,1005.0,,,19.0,5.0,1.0,,0.0,1.0,0.0,,,16.3,,,16.3,16.3,16.3,16.3,16.3,0.0,0.0,1.0,0.0,,12.0,
Thiago Alcántara,,,,18,,0.0,0.0,0.0,10.0,31.0,,,31.0,31.0,31.0,31.0,31.0,12.0,43.0,14.0,0.0,1.0,0.0,25.0,0.72,3.0,0.0,,,0.0,2.0,21.0,21.0,70.0,9.0,24.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,MF,MF,MF,MF,MF,MF,0.07,910.0,15.0,4.0,,,111.0,1.1,0.08,2.0,188.0,41.0,,24.0,24.0,,,1.0,24.0,24.0,1721.0,0.05,,,0.0,,64.0,1251.0,1254.0,,13.0,-0.4,1.5,0.11,3.0,20.0,272.0,0.4,0.03,0.4,45.0,,,13.0,,0.0,,0.11,33.0,2.0,,36.8,,3.0,0.0,-0.4,0.4,0.03,0.4,0.0,0.0,120.0,,0.0,0.0,,,,0.0,3639.0,14,,0.0,0.0,0.0,22.0,3.0,1.0,0.0,10.0,,14.0,,8.0,60.9,21.0,796.0,0.0,0.0,13.3,13.0,13.0,2.94,,2.0,2.0,0.0,,0.0,0.14,1251.0,,24.1,18.0,21.0,1.0,718.0,,,23.0,30.0,0.0,,0.0,2.0,0.0,,,13.9,,,13.9,13.9,13.9,13.9,13.9,0.0,0.0,0.0,0.0,,21.0,
Roberto Firmino,,,,25,,11.0,0.82,11.0,64.1,30.0,,,30.0,30.0,30.0,30.0,30.0,15.0,17.0,4.0,0.0,0.0,0.0,6.0,2.89,0.0,0.0,,,0.28,0.0,7.0,7.0,54.2,17.0,30.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",1.85,565.0,16.0,10.0,,,64.0,2.5,0.19,3.0,295.0,46.0,,12.0,12.0,,,0.0,96.0,96.0,742.0,0.14,,,0.0,,24.0,735.0,1213.0,,2.0,5.5,8.0,0.59,12.0,2.0,69.0,5.5,0.41,5.5,3.0,,,38.0,,0.0,,0.59,36.0,4.0,,33.3,,4.0,1.0,5.5,5.5,0.41,5.5,11.0,0.82,78.0,,4.0,0.3,,,,1.11,1757.0,13,,0.0,0.0,0.0,23.0,1.0,6.0,2.0,39.0,,15.0,,84.0,19.0,12.0,375.0,0.0,0.0,41.7,16.0,16.0,3.41,,0.0,0.0,0.0,,0.0,0.52,735.0,,12.3,9.0,13.0,25.0,423.0,,,21.0,24.0,5.0,,7.0,7.0,0.44,,,13.5,,,13.5,13.5,13.5,13.5,13.5,15.0,1.11,0.0,0.0,,14.0,
Diogo Jota,,,,22,,7.0,0.56,7.0,31.4,25.0,,,25.0,25.0,25.0,25.0,25.0,5.0,23.0,12.0,1.0,2.0,0.0,15.0,2.79,0.0,0.0,,,0.2,0.0,3.0,3.0,35.9,25.0,26.0,,,,,,pt POR,pt POR,pt POR,pt POR,pt POR,pt POR,FW,FW,FW,FW,FW,FW,0.88,403.0,5.0,21.0,,,60.0,2.1,0.17,7.0,252.0,33.0,,15.0,15.0,,,0.0,104.0,104.0,1067.0,0.19,,,0.0,,26.0,550.0,1131.0,,11.0,0.5,8.6,0.69,8.0,8.0,71.0,6.5,0.52,6.5,21.0,,,34.0,,0.0,,0.69,23.0,4.0,,40.9,,3.0,1.0,0.5,6.5,0.52,6.5,7.0,0.56,30.0,,4.0,0.32,,,,0.88,1938.0,12,,0.0,0.0,0.0,19.0,0.0,5.0,0.0,35.0,,18.0,,73.0,32.4,8.0,235.0,0.0,0.0,53.8,34.0,34.0,2.63,,2.0,2.0,0.0,,0.0,0.4,550.0,,11.7,19.0,14.0,11.0,339.0,,,37.0,39.0,3.0,,14.0,5.0,0.64,,,12.6,,,12.6,12.6,12.6,12.6,12.6,11.0,0.88,0.0,0.0,,26.0,
Joël Matip,,,,14,,1.0,0.08,1.0,60.0,30.0,,,30.0,30.0,30.0,30.0,30.0,5.0,14.0,11.0,0.0,0.0,0.0,5.0,0.41,0.0,0.0,,,0.2,3.0,21.0,21.0,57.1,12.0,23.0,,,,,,cm CMR,cm CMR,cm CMR,cm CMR,cm CMR,cm CMR,DF,DF,DF,DF,DF,DF,0.25,720.0,8.0,3.0,,,78.0,0.3,0.02,0.0,62.0,16.0,,8.0,8.0,,,0.0,2.0,2.0,2907.0,0.17,,,0.0,,35.0,1004.0,1092.0,,45.0,0.3,1.0,0.08,1.0,12.0,482.0,0.7,0.06,0.7,111.0,,,14.0,,1.0,,0.08,14.0,0.0,,52.1,,0.0,0.0,0.3,0.7,0.06,0.7,1.0,0.08,59.0,,0.0,0.0,,,,0.08,4140.0,12,,0.0,0.0,0.0,1.0,3.0,2.0,0.0,5.0,,25.0,,17.0,47.8,2.0,468.0,0.0,0.0,42.9,28.0,28.0,1.32,,3.0,3.0,0.0,,0.0,0.0,1004.0,,8.3,10.0,4.0,3.0,657.0,,,23.0,7.0,1.0,,1.0,0.0,0.33,,,12.1,,,12.1,12.1,12.1,12.1,12.1,1.0,0.08,0.0,0.0,,22.0,
Curtis Jones,,,,18,,3.0,0.26,3.0,33.3,21.0,,,21.0,21.0,21.0,21.0,21.0,10.0,34.0,18.0,0.0,1.0,0.0,16.0,1.3,1.0,0.0,,,0.2,0.0,3.0,3.0,36.7,13.0,6.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.43,627.0,12.0,13.0,,,56.0,1.1,0.1,14.0,304.0,38.0,,17.0,17.0,,,0.0,75.0,75.0,1011.0,0.08,,,0.0,,37.0,821.0,1035.0,,9.0,1.8,2.3,0.2,9.0,8.0,105.0,1.2,0.1,1.2,14.0,,,22.0,,0.0,,0.2,31.0,3.0,,33.3,,4.0,1.0,1.8,1.2,0.1,1.2,3.0,0.26,69.0,,1.0,0.09,,,,0.35,2645.0,12,,0.0,0.0,0.0,29.0,2.0,1.0,0.0,15.0,,3.0,,40.0,58.1,12.0,417.0,0.0,0.0,43.3,31.0,31.0,3.3,,2.0,2.0,0.0,,0.0,0.35,821.0,,17.9,13.0,11.0,5.0,550.0,,,31.0,30.0,2.0,,11.0,4.0,0.6,,,11.5,,,11.5,11.5,11.5,11.5,11.5,4.0,0.35,0.0,0.0,,15.0,
Luis Díaz,,,,17,,4.0,0.36,4.0,29.6,25.0,,,25.0,25.0,25.0,25.0,25.0,8.0,17.0,8.0,0.0,2.0,0.0,24.0,2.44,0.0,0.0,,,0.15,0.0,6.0,6.0,49.2,7.0,23.0,,,,,,co COL,co COL,co COL,co COL,co COL,co COL,FW,FW,FW,FW,FW,FW,0.72,500.0,8.0,25.0,,,50.0,1.5,0.14,5.0,336.0,41.0,,11.0,11.0,,,0.0,116.0,116.0,1303.0,0.09,,,0.0,,23.0,618.0,996.0,,2.0,1.5,4.0,0.36,8.0,4.0,47.0,2.5,0.22,2.5,4.0,,,30.0,,0.0,,0.36,29.0,3.0,,25.8,,7.0,2.0,1.5,2.5,0.22,2.5,4.0,0.36,49.0,,2.0,0.18,,,,0.54,2944.0,11,,0.0,0.0,0.0,37.0,0.0,3.0,1.0,27.0,,8.0,,77.0,53.3,8.0,247.0,0.0,0.0,38.5,39.0,39.0,3.7,,2.0,2.0,0.0,,0.0,0.54,618.0,,15.1,20.0,32.0,8.0,440.0,,,15.0,65.0,3.0,,22.0,6.0,0.5,,,11.1,,,11.1,11.1,11.1,11.1,11.1,6.0,0.54,0.0,0.0,,31.0,
Kostas Tsimikas,,,,20,,0.0,0.0,0.0,28.6,26.0,,,26.0,26.0,26.0,26.0,26.0,7.0,14.0,10.0,0.0,0.0,0.0,9.0,0.82,0.0,0.0,,,0.0,0.0,12.0,12.0,26.7,6.0,7.0,,,,,,gr GRE,gr GRE,gr GRE,gr GRE,gr GRE,gr GRE,DF,DF,DF,DF,DF,DF,0.23,409.0,8.0,8.0,,,50.0,1.6,0.19,2.0,268.0,27.0,,9.0,9.0,,,0.0,77.0,77.0,874.0,0.09,,,0.0,,26.0,713.0,771.0,,15.0,-0.6,2.3,0.26,85.0,10.0,170.0,0.6,0.07,0.6,23.0,,,13.0,,0.0,,0.26,12.0,3.0,,50.0,,0.0,0.0,-0.6,0.6,0.07,0.6,0.0,0.0,26.0,,4.0,0.47,,,,0.47,1833.0,9,,0.0,0.0,0.0,7.0,1.0,2.0,0.0,7.0,,7.0,,22.0,62.5,2.0,281.0,0.0,0.0,53.3,23.0,23.0,3.14,,3.0,3.0,0.0,,0.0,0.47,713.0,,15.5,13.0,4.0,2.0,355.0,,,16.0,15.0,0.0,,5.0,4.0,0.0,,,8.6,,,8.6,8.6,8.6,8.6,8.6,4.0,0.47,13.0,1.0,,9.0,
James Milner,,,,31,,0.0,0.0,0.0,14.3,36.0,,,36.0,36.0,36.0,36.0,36.0,12.0,26.0,15.0,0.0,0.0,0.0,15.0,0.69,0.0,0.0,,,0.0,0.0,12.0,12.0,52.4,19.0,14.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"MF,DF","MF,DF","MF,DF","MF,DF","MF,DF","MF,DF",0.1,551.0,14.0,8.0,,,64.0,0.9,0.09,4.0,264.0,36.0,,16.0,16.0,,,0.0,78.0,78.0,886.0,0.06,,,0.0,,38.0,848.0,913.0,,15.0,-0.4,1.3,0.13,52.0,11.0,196.0,0.4,0.04,0.4,24.0,,,19.0,,0.0,,0.13,27.0,2.0,,48.1,,3.0,0.0,-0.4,0.4,0.04,0.4,0.0,0.0,70.0,,1.0,0.1,,,,0.1,1868.0,7,,0.0,0.0,0.0,14.0,2.0,2.0,0.0,7.0,,13.0,,24.0,44.1,11.0,390.0,0.0,0.0,38.1,21.0,21.0,3.56,,2.0,2.0,0.0,,0.0,0.3,848.0,,17.9,16.0,11.0,1.0,447.0,,,34.0,21.0,0.0,,5.0,3.0,0.0,,,10.1,,,10.1,10.1,10.1,10.1,10.1,1.0,0.1,4.0,1.0,,17.0,
Stefan Bajcetic,,,,11,,1.0,0.17,1.0,50.0,17.0,,,17.0,17.0,17.0,17.0,17.0,7.0,9.0,8.0,0.0,2.0,0.0,9.0,1.03,0.0,0.0,,,0.17,0.0,9.0,9.0,43.8,19.0,5.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,MF,MF,MF,MF,MF,MF,0.51,204.0,7.0,4.0,,,40.0,0.4,0.06,1.0,74.0,13.0,,6.0,6.0,,,0.0,1.0,1.0,450.0,0.13,,,0.0,,18.0,324.0,526.0,,4.0,0.2,1.2,0.2,5.0,5.0,66.0,0.8,0.13,0.8,6.0,,,7.0,,0.0,,0.2,8.0,0.0,,64.3,,2.0,1.0,0.2,0.8,0.13,0.8,1.0,0.17,24.0,,0.0,0.0,,,,0.17,990.0,6,,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,,9.0,,5.0,29.6,3.0,189.0,0.0,0.0,25.0,10.0,10.0,2.22,,2.0,2.0,0.0,,0.0,0.17,324.0,,24.5,7.0,7.0,3.0,175.0,,,27.0,16.0,0.0,,0.0,1.0,0.33,,,5.8,,,5.8,5.8,5.8,5.8,5.8,1.0,0.17,1.0,0.0,,7.0,
Fabio Carvalho,,,,13,,2.0,0.52,2.0,36.4,19.0,,,19.0,19.0,19.0,19.0,19.0,6.0,8.0,3.0,0.0,2.0,0.0,6.0,2.85,0.0,0.0,,,0.18,0.0,6.0,6.0,33.3,3.0,10.0,,,,,,pt POR,pt POR,pt POR,pt POR,pt POR,pt POR,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",1.04,145.0,6.0,3.0,,,19.0,0.1,0.03,2.0,91.0,9.0,,8.0,8.0,,,0.0,26.0,26.0,255.0,0.1,,,0.0,,14.0,193.0,347.0,,0.0,0.9,1.2,0.31,2.0,3.0,31.0,1.1,0.29,1.1,2.0,,,11.0,,0.0,,0.31,5.0,1.0,,28.6,,0.0,0.0,0.9,1.1,0.29,1.1,2.0,0.52,12.0,,0.0,0.0,,,,0.52,568.0,4,,0.0,0.0,0.0,15.0,0.0,2.0,1.0,11.0,,4.0,,26.0,50.0,3.0,75.0,0.0,0.0,50.0,9.0,9.0,2.33,,0.0,0.0,0.0,,0.0,0.52,193.0,,11.5,6.0,2.0,4.0,122.0,,,6.0,6.0,0.0,,2.0,2.0,0.5,,,3.9,,,3.9,3.9,3.9,3.9,3.9,2.0,0.52,0.0,0.0,,9.0,
Alex Oxlade-Chamberlain,,,,9,,1.0,0.27,1.0,42.9,28.0,,,28.0,28.0,28.0,28.0,28.0,3.0,5.0,1.0,0.0,0.0,0.0,4.0,1.88,0.0,0.0,,,0.14,0.0,1.0,1.0,35.7,4.0,4.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.81,110.0,5.0,8.0,,,20.0,0.9,0.23,2.0,67.0,9.0,,4.0,4.0,,,0.0,28.0,28.0,258.0,0.19,,,0.0,,6.0,153.0,335.0,,4.0,-0.3,2.2,0.58,2.0,1.0,20.0,1.3,0.35,1.3,4.0,,,12.0,,0.0,,0.58,8.0,0.0,,20.0,,0.0,0.0,-0.3,1.3,0.35,1.3,1.0,0.27,14.0,,0.0,0.0,,,,0.27,719.0,4,,0.0,0.0,0.0,10.0,2.0,1.0,0.0,7.0,,1.0,,17.0,20.0,2.0,69.0,0.0,0.0,57.1,11.0,11.0,2.43,,0.0,0.0,0.0,,0.0,0.0,153.0,,16.3,3.0,5.0,3.0,90.0,,,5.0,14.0,1.0,,3.0,0.0,0.33,,,3.7,,,3.7,3.7,3.7,3.7,3.7,1.0,0.27,0.0,0.0,,8.0,
Naby Keïta,,,,8,,0.0,0.0,0.0,0.0,27.0,,,27.0,27.0,27.0,27.0,27.0,1.0,5.0,1.0,0.0,0.0,0.0,2.0,3.07,0.0,0.0,,,0.0,0.0,2.0,2.0,75.0,3.0,7.0,,,,,,gn GUI,gn GUI,gn GUI,gn GUI,gn GUI,gn GUI,MF,MF,MF,MF,MF,MF,0.0,140.0,1.0,0.0,,,29.0,0.7,0.22,0.0,59.0,12.0,,4.0,4.0,,,0.0,21.0,21.0,220.0,0.06,,,0.0,,7.0,206.0,293.0,,3.0,-0.6,1.4,0.41,2.0,2.0,34.0,0.6,0.2,0.6,5.0,,,12.0,,0.0,,0.41,10.0,0.0,,30.0,,0.0,0.0,-0.6,0.6,0.2,0.6,0.0,0.0,15.0,,0.0,0.0,,,,0.0,536.0,3,,0.0,0.0,0.0,7.0,0.0,2.0,0.0,10.0,,3.0,,11.0,25.0,3.0,114.0,0.0,0.0,0.0,5.0,5.0,3.67,,1.0,1.0,0.0,,0.0,0.0,206.0,,20.6,12.0,3.0,0.0,111.0,,,4.0,4.0,0.0,,0.0,0.0,,,,3.3,,,3.3,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,,6.0,
Caoimhín Kelleher,100.0,9.1,0.0,1,1.0,0.0,0.0,0.0,,23.0,23.0,23.0,23.0,23.0,23.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,0.0,,0.0,0.0,0.0,22.0,-1.1,60.0,,ie IRL,ie IRL,ie IRL,ie IRL,ie IRL,ie IRL,GK,GK,GK,GK,GK,GK,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3,20.5,0.0,0.0,0.0,62.0,,6.0,0.0,0.0,1.0,0.0,26.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.34,,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,-1.06,0.0,4.0,0.0,89.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,,0.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Phillips,,,,2,,0.0,0.0,0.0,0.0,25.0,,,25.0,25.0,25.0,25.0,25.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.36,0.0,0.0,,,0.0,0.0,2.0,2.0,,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,60.0,0.0,0.0,,,14.0,0.0,0.0,0.0,2.0,1.0,,1.0,1.0,,,0.0,0.0,0.0,393.0,0.04,,,0.0,,4.0,89.0,66.0,,1.0,0.0,0.0,0.06,0.0,0.0,26.0,0.0,0.06,0.0,3.0,,,2.0,,0.0,,0.06,1.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,9.0,,0.0,0.0,,,,0.0,574.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,4.0,,1.0,100.0,2.0,63.0,0.0,0.0,,0.0,0.0,1.36,,0.0,0.0,0.0,,0.0,0.0,89.0,,10.8,1.0,0.0,0.0,69.0,,,2.0,0.0,0.0,,0.0,0.0,,,,0.7,,,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,,1.0,
Ben Doak,,,,2,,0.0,0.0,0.0,,16.0,,,16.0,16.0,16.0,16.0,16.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,FW,FW,FW,FW,FW,FW,0.0,15.0,1.0,4.0,,,5.0,0.0,0.0,0.0,10.0,0.0,,2.0,2.0,,,0.0,4.0,4.0,51.0,,,,0.0,,3.0,22.0,26.0,,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,182.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,100.0,2.0,10.0,0.0,0.0,100.0,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,22.0,,,1.0,0.0,0.0,16.0,,,1.0,4.0,0.0,,2.0,0.0,,,,0.3,,,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,,3.0,
Bobby Clark,,,,1,,0.0,0.0,0.0,,17.0,,,17.0,17.0,17.0,17.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.0,3.0,2.0,1.0,,,0.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,,,0.0,2.0,2.0,0.0,,,,0.0,,0.0,7.0,8.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,3.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,7.0,,,1.0,0.0,0.0,3.0,,,0.0,1.0,0.0,,0.0,0.0,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,0.0,
Adrián,,,,0,,,,,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es ESP,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Chambers,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harvey Davies,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sepp van den Berg,,,,0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl NED,,,,,,"DF,MF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arthur Melo,,,,0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,br BRA,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Calvin Ramsay,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sct SCO,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhys Williams,,,,0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
