Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Daniel Amartey,,,,20,,0.0,0.0,0.0,33.3,27.0,,,27.0,27.0,27.0,27.0,27.0,7.0,19.0,12.0,0.0,0.0,0.0,3.0,0.34,0.0,0.0,,,0.0,0.0,8.0,8.0,40.0,2.0,26.0,,,,,,gh GHA,gh GHA,gh GHA,gh GHA,gh GHA,gh GHA,DF,DF,DF,DF,DF,DF,0.11,909.0,24.0,2.0,,,108.0,0.5,0.03,1.0,46.0,15.0,,8.0,8.0,,,1.0,5.0,5.0,2275.0,0.18,,,0.0,,27.0,1279.0,1610.0,,71.0,-1.1,1.6,0.09,0.0,13.0,658.0,1.1,0.06,1.1,185.0,,,8.0,,0.0,,0.09,15.0,1.0,,56.7,,0.0,0.0,-1.1,1.1,0.06,1.1,0.0,0.0,66.0,,0.0,0.0,,,,0.0,3720.0,18,,0.0,0.0,0.0,4.0,17.0,0.0,0.0,6.0,,34.0,,9.0,85.7,5.0,578.0,0.0,0.0,40.0,23.0,23.0,0.84,,1.0,1.0,0.0,,0.0,0.06,1279.0,,17.4,7.0,2.0,2.0,779.0,,,14.0,5.0,0.0,,0.0,1.0,0.0,,,17.9,,,17.9,17.9,17.9,17.9,17.9,0.0,0.0,0.0,0.0,,11.0,
James Justin,,,,14,,0.0,0.0,0.0,0.0,24.0,,,24.0,24.0,24.0,24.0,24.0,18.0,20.0,9.0,1.0,2.0,1.0,29.0,0.36,0.0,0.0,,,0.0,0.0,15.0,15.0,21.1,5.0,32.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,574.0,24.0,11.0,,,64.0,0.3,0.02,1.0,216.0,21.0,,18.0,18.0,,,0.0,50.0,50.0,834.0,0.06,,,0.0,,35.0,980.0,1252.0,,47.0,-0.3,0.6,0.05,21.0,7.0,296.0,0.3,0.02,0.3,48.0,,,15.0,,0.0,,0.05,17.0,0.0,,41.8,,2.0,1.0,-0.3,0.3,0.02,0.3,0.0,0.0,47.0,,0.0,0.0,,,,0.0,1831.0,14,,0.0,0.0,0.0,6.0,6.0,0.0,0.0,5.0,,23.0,,8.0,64.3,12.0,475.0,0.0,0.0,57.9,20.0,20.0,1.51,,0.0,0.0,0.0,,0.0,0.14,980.0,,23.4,8.0,4.0,0.0,417.0,,,14.0,19.0,2.0,,4.0,2.0,,,,13.9,,,13.9,13.9,13.9,13.9,13.9,0.0,0.0,0.0,0.0,,19.0,
Patson Daka,,,,30,,4.0,0.3,4.0,53.3,23.0,,,23.0,23.0,23.0,23.0,23.0,12.0,14.0,3.0,1.0,2.0,0.0,15.0,2.27,0.0,0.0,,,0.13,0.0,7.0,7.0,38.9,9.0,45.0,,,,,,zm ZAM,zm ZAM,zm ZAM,zm ZAM,zm ZAM,zm ZAM,FW,FW,FW,FW,FW,FW,1.21,288.0,14.0,8.0,,,36.0,2.8,0.21,0.0,230.0,28.0,,8.0,8.0,,,0.0,82.0,82.0,461.0,0.12,,,0.0,,21.0,444.0,1187.0,,7.0,0.5,6.3,0.48,8.0,6.0,42.0,3.5,0.27,3.5,13.0,,,46.0,,0.0,,0.48,19.0,4.0,,36.6,,1.0,1.0,0.5,3.5,0.27,3.5,4.0,0.3,17.0,,4.0,0.3,,,,0.61,1090.0,13,,0.0,0.0,0.0,19.0,2.0,5.0,2.0,30.0,,26.0,,58.0,25.0,8.0,175.0,0.0,0.0,44.4,18.0,18.0,2.12,,2.0,2.0,0.0,,0.0,0.53,444.0,,14.6,23.0,7.0,16.0,207.0,,,12.0,18.0,7.0,,11.0,7.0,0.25,,,13.2,,,13.2,13.2,13.2,13.2,13.2,8.0,0.61,1.0,0.0,,8.0,
Daniel Iversen,19.6,47.1,62.3,12,12.0,0.0,0.0,0.0,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,203.0,,1.0,0.0,0.0,,0.0,0.0,0.0,261.0,-2.1,66.1,0.0,dk DEN,dk DEN,dk DEN,dk DEN,dk DEN,dk DEN,GK,GK,GK,GK,GK,GK,0.0,136.0,0.0,0.0,2.0,8.3,6.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,37.2,46.2,0.0,0.0,0.0,571.0,,38.0,2.0,0.0,4.0,0.0,411.0,1080.0,1080.0,6.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,344.0,2.0,2.0,0.0,1.0,1.0,59.0,0.0,1.0,0.0,0.29,100.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,0.0,0.0,-0.18,2.0,1.83,0.0,1011.0,12,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,3.0,7.9,0.0,,0.0,5.0,0.0,0.0,,0.0,0.0,0.08,6.0,0.0,0.0,0.0,2.0,0.0,0.0,411.0,1.0,,0.0,0.0,0.0,177.0,194.0,114.0,0.0,0.0,0.0,38.0,0.0,0.0,,22.0,22.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Jonny Evans,,,,13,,0.0,0.0,0.0,100.0,34.0,,,34.0,34.0,34.0,34.0,34.0,4.0,13.0,7.0,0.0,0.0,0.0,7.0,0.09,0.0,0.0,,,0.0,0.0,18.0,18.0,,4.0,13.0,,,,,,nir NIR,nir NIR,nir NIR,nir NIR,nir NIR,nir NIR,DF,DF,DF,DF,DF,DF,0.09,629.0,15.0,0.0,,,60.0,0.0,0.0,0.0,9.0,4.0,,5.0,5.0,,,0.0,0.0,0.0,1206.0,0.17,,,0.0,,31.0,906.0,1051.0,,51.0,-0.2,0.2,0.01,0.0,12.0,474.0,0.2,0.01,0.2,137.0,,,5.0,,0.0,,0.01,4.0,0.0,,66.7,,0.0,0.0,-0.2,0.2,0.01,0.2,0.0,0.0,35.0,,0.0,0.0,,,,0.0,2218.0,12,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,,26.0,,2.0,63.6,1.0,424.0,0.0,0.0,,6.0,6.0,0.34,,1.0,1.0,0.0,,0.0,0.0,906.0,,3.8,9.0,0.0,1.0,529.0,,,11.0,0.0,1.0,,0.0,0.0,0.0,,,11.7,,,11.7,11.7,11.7,11.7,11.7,0.0,0.0,0.0,0.0,,4.0,
Kelechi Iheanacho,,,,28,,5.0,0.4,5.0,34.2,25.0,,,25.0,25.0,25.0,25.0,25.0,8.0,7.0,3.0,0.0,2.0,0.0,5.0,3.03,0.0,0.0,,,0.11,0.0,0.0,0.0,51.3,7.0,31.0,,,,,,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",1.04,380.0,9.0,17.0,,,30.0,4.0,0.32,4.0,244.0,45.0,,2.0,2.0,,,0.0,99.0,99.0,724.0,0.17,,,0.0,,7.0,463.0,1127.0,,8.0,-2.3,10.4,0.83,6.0,0.0,28.0,6.3,0.51,6.3,10.0,,,41.0,,0.0,,0.89,33.0,6.0,,32.6,,4.0,0.0,-2.1,7.1,0.57,7.1,4.0,0.32,27.0,,5.0,0.4,,,,0.72,1661.0,11,,0.0,0.0,0.0,36.0,1.0,5.0,0.0,38.0,,15.0,,58.0,30.0,3.0,197.0,1.0,1.0,43.6,33.0,33.0,3.59,,0.0,0.0,1.0,,1.0,0.48,464.0,,17.1,18.0,20.0,13.0,293.0,,,10.0,39.0,12.0,,18.0,6.0,0.31,,,12.5,,,12.5,12.5,12.5,12.5,12.5,10.0,0.8,1.0,0.0,,13.0,
Luke Thomas,,,,17,,0.0,0.0,0.0,0.0,21.0,,,21.0,21.0,21.0,21.0,21.0,16.0,23.0,15.0,0.0,0.0,0.0,7.0,0.25,2.0,0.0,,,0.0,0.0,27.0,27.0,50.0,17.0,14.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,414.0,20.0,5.0,,,69.0,0.7,0.06,3.0,115.0,16.0,,19.0,19.0,,,0.0,13.0,13.0,610.0,0.03,,,0.0,,50.0,786.0,1073.0,,35.0,-0.1,0.8,0.07,9.0,15.0,319.0,0.1,0.01,0.1,39.0,,,9.0,,1.0,,0.07,11.0,1.0,,44.0,,0.0,0.0,-0.1,0.1,0.01,0.1,0.0,0.0,48.0,,0.0,0.0,,,,0.0,1374.0,11,,0.0,0.0,0.0,8.0,4.0,1.0,1.0,3.0,,11.0,,3.0,46.9,5.0,359.0,0.0,0.0,41.7,10.0,10.0,1.34,,3.0,3.0,0.0,,0.0,0.17,786.0,,16.6,12.0,6.0,0.0,355.0,,,32.0,12.0,0.0,,1.0,2.0,,,,11.9,,,11.9,11.9,11.9,11.9,11.9,0.0,0.0,2.0,0.0,,8.0,
Harry Souttar,,,,12,,0.0,0.0,0.0,12.5,23.0,,,23.0,23.0,23.0,23.0,23.0,4.0,15.0,7.0,0.0,0.0,0.0,5.0,0.73,0.0,0.0,,,0.0,0.0,12.0,12.0,60.0,11.0,6.0,,,,,,au AUS,au AUS,au AUS,au AUS,au AUS,au AUS,DF,DF,DF,DF,DF,DF,0.09,420.0,16.0,0.0,,,45.0,0.2,0.02,0.0,20.0,8.0,,9.0,9.0,,,0.0,4.0,4.0,948.0,0.18,,,0.0,,27.0,663.0,992.0,,45.0,-1.4,1.6,0.15,0.0,10.0,365.0,1.4,0.13,1.4,104.0,,,3.0,,1.0,,0.15,4.0,1.0,,86.4,,2.0,0.0,-1.4,1.4,0.13,1.4,0.0,0.0,29.0,,1.0,0.09,,,,0.09,1878.0,11,,0.0,0.0,0.0,0.0,12.0,2.0,1.0,8.0,,38.0,,15.0,38.9,5.0,282.0,0.0,0.0,0.0,6.0,6.0,0.73,,2.0,2.0,0.0,,0.0,0.18,663.0,,9.6,5.0,3.0,1.0,390.0,,,18.0,5.0,1.0,,1.0,2.0,0.0,,,11.0,,,11.0,11.0,11.0,11.0,11.0,1.0,0.09,0.0,0.0,,2.0,
Victor Bernth Kristiansen,,,,12,,0.0,0.0,0.0,0.0,19.0,,,19.0,19.0,19.0,19.0,19.0,12.0,38.0,22.0,0.0,0.0,0.0,9.0,0.3,0.0,0.0,,,0.0,1.0,3.0,3.0,46.7,8.0,15.0,,,,,,dk DEN,dk DEN,dk DEN,dk DEN,dk DEN,dk DEN,DF,DF,DF,DF,DF,DF,0.0,302.0,16.0,5.0,,,53.0,0.8,0.08,4.0,123.0,14.0,,23.0,23.0,,,0.0,24.0,24.0,714.0,0.04,,,0.0,,41.0,607.0,892.0,,26.0,-0.1,0.9,0.1,29.0,18.0,234.0,0.1,0.01,0.1,33.0,,,10.0,,0.0,,0.1,9.0,3.0,,37.5,,0.0,0.0,-0.1,0.1,0.01,0.1,0.0,0.0,31.0,,1.0,0.1,,,,0.1,1494.0,11,,0.0,0.0,0.0,10.0,4.0,1.0,0.0,3.0,,9.0,,4.0,73.3,16.0,255.0,0.0,0.0,33.3,17.0,17.0,1.41,,2.0,2.0,0.0,,0.0,0.3,607.0,,18.9,17.0,7.0,0.0,278.0,,,30.0,15.0,0.0,,0.0,3.0,,,,9.9,,,9.9,9.9,9.9,9.9,9.9,1.0,0.1,4.0,0.0,,8.0,
Tetê,,,,13,,1.0,0.12,1.0,6.7,22.0,,,22.0,22.0,22.0,22.0,22.0,9.0,14.0,6.0,0.0,1.0,0.0,17.0,1.84,0.0,0.0,,,0.07,0.0,2.0,2.0,60.6,15.0,12.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,FW,FW,FW,FW,FW,FW,0.12,237.0,9.0,10.0,,,52.0,0.4,0.05,2.0,134.0,28.0,,8.0,8.0,,,0.0,55.0,55.0,708.0,0.12,,,0.0,,16.0,350.0,734.0,,3.0,-0.8,2.2,0.27,19.0,5.0,59.0,1.8,0.22,1.8,5.0,,,19.0,,0.0,,0.27,15.0,0.0,,29.4,,7.0,2.0,-0.8,1.8,0.22,1.8,1.0,0.12,26.0,,0.0,0.0,,,,0.12,1624.0,9,,0.0,0.0,0.0,13.0,0.0,2.0,0.0,15.0,,5.0,,30.0,28.6,7.0,165.0,0.0,0.0,30.3,22.0,22.0,3.43,,0.0,0.0,0.0,,0.0,0.25,350.0,,19.8,3.0,20.0,1.0,212.0,,,21.0,33.0,4.0,,15.0,2.0,1.0,,,8.2,,,8.2,8.2,8.2,8.2,8.2,1.0,0.12,3.0,0.0,,11.0,
Nampalys Mendy,,,,19,,1.0,0.12,1.0,50.0,30.0,,,30.0,30.0,30.0,30.0,30.0,16.0,13.0,8.0,0.0,1.0,0.0,10.0,0.24,2.0,0.0,,,0.5,0.0,13.0,13.0,63.6,7.0,6.0,,,,,,sn SEN,sn SEN,sn SEN,sn SEN,sn SEN,sn SEN,MF,MF,MF,MF,MF,MF,0.12,333.0,20.0,3.0,,,46.0,0.0,0.0,0.0,45.0,9.0,,9.0,9.0,,,0.0,4.0,4.0,468.0,0.07,,,0.0,,26.0,490.0,757.0,,2.0,0.9,0.2,0.02,1.0,7.0,139.0,0.1,0.02,0.1,12.0,,,7.0,,0.0,,0.02,5.0,0.0,,40.0,,1.0,0.0,0.9,0.1,0.02,0.1,1.0,0.12,28.0,,0.0,0.0,,,,0.12,1352.0,7,,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,,4.0,,2.0,53.3,6.0,310.0,0.0,0.0,27.3,2.0,2.0,1.07,,1.0,1.0,0.0,,0.0,0.0,490.0,,21.1,9.0,7.0,1.0,283.0,,,15.0,11.0,0.0,,0.0,0.0,1.0,,,8.4,,,8.4,8.4,8.4,8.4,8.4,1.0,0.12,0.0,0.0,,5.0,
Dennis Praet,,,,22,,1.0,0.14,1.0,40.0,28.0,,,28.0,28.0,28.0,28.0,28.0,10.0,12.0,6.0,0.0,0.0,0.0,8.0,0.69,0.0,0.0,,,0.2,0.0,5.0,5.0,42.9,5.0,11.0,,,,,,be BEL,be BEL,be BEL,be BEL,be BEL,be BEL,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.28,217.0,12.0,7.0,,,48.0,0.5,0.06,1.0,118.0,14.0,,9.0,9.0,,,0.0,42.0,42.0,357.0,0.2,,,0.0,,17.0,342.0,649.0,,6.0,0.0,1.5,0.21,15.0,5.0,67.0,1.0,0.14,1.0,11.0,,,11.0,,0.0,,0.21,11.0,0.0,,8.3,,0.0,0.0,0.0,1.0,0.14,1.0,1.0,0.14,17.0,,0.0,0.0,,,,0.14,902.0,6,,0.0,0.0,0.0,10.0,2.0,1.0,0.0,5.0,,1.0,,14.0,54.5,6.0,163.0,0.0,0.0,50.0,15.0,15.0,1.94,,1.0,1.0,0.0,,0.0,0.0,342.0,,13.6,9.0,6.0,2.0,177.0,,,11.0,14.0,1.0,,1.0,0.0,0.5,,,7.2,,,7.2,7.2,7.2,7.2,7.2,1.0,0.14,2.0,0.0,,7.0,
Çağlar Söyüncü,,,,7,,1.0,0.17,1.0,40.0,26.0,,,26.0,26.0,26.0,26.0,26.0,1.0,14.0,7.0,0.0,0.0,0.0,4.0,0.85,0.0,0.0,,,0.2,0.0,7.0,7.0,100.0,3.0,16.0,,,,,,tr TUR,tr TUR,tr TUR,tr TUR,tr TUR,tr TUR,DF,DF,DF,DF,DF,DF,0.34,203.0,9.0,0.0,,,42.0,0.1,0.01,0.0,12.0,2.0,,9.0,9.0,,,0.0,0.0,0.0,601.0,0.08,,,0.0,,21.0,382.0,529.0,,30.0,0.6,0.5,0.08,0.0,10.0,226.0,0.4,0.07,0.4,71.0,,,2.0,,0.0,,0.08,2.0,0.0,,60.0,,0.0,0.0,0.6,0.4,0.07,0.4,1.0,0.17,12.0,,0.0,0.0,,,,0.17,1096.0,6,,0.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,,24.0,,7.0,70.0,4.0,147.0,0.0,0.0,0.0,5.0,5.0,0.34,,2.0,2.0,0.0,,0.0,0.0,382.0,,9.5,7.0,1.0,2.0,185.0,,,10.0,1.0,0.0,,0.0,0.0,0.5,,,5.9,,,5.9,5.9,5.9,5.9,5.9,1.0,0.17,0.0,0.0,,1.0,
Ricardo Pereira,,,,10,,1.0,0.2,1.0,50.0,28.0,,,28.0,28.0,28.0,28.0,28.0,6.0,11.0,7.0,0.0,1.0,0.0,4.0,0.4,0.0,0.0,,,0.5,0.0,4.0,4.0,71.4,10.0,11.0,,,,,,pt POR,pt POR,pt POR,pt POR,pt POR,pt POR,"DF,MF","DF,MF","DF,MF","DF,MF","DF,MF","DF,MF",0.2,217.0,8.0,1.0,,,30.0,0.6,0.12,0.0,90.0,15.0,,7.0,7.0,,,0.0,14.0,14.0,323.0,0.06,,,0.0,,15.0,383.0,454.0,,20.0,0.9,0.7,0.14,16.0,8.0,116.0,0.1,0.02,0.1,23.0,,,7.0,,0.0,,0.14,14.0,1.0,,31.3,,0.0,0.0,0.9,0.1,0.02,0.1,1.0,0.2,27.0,,1.0,0.2,,,,0.4,605.0,5,,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,,5.0,,4.0,41.2,3.0,183.0,0.0,0.0,14.3,5.0,5.0,2.97,,2.0,2.0,0.0,,0.0,0.2,383.0,,17.8,4.0,5.0,1.0,174.0,,,17.0,7.0,0.0,,2.0,1.0,1.0,,,5.0,,,5.0,5.0,5.0,5.0,5.0,2.0,0.4,0.0,0.0,,9.0,
Ayoze Pérez,,,,8,,0.0,0.0,0.0,25.0,29.0,,,29.0,29.0,29.0,29.0,29.0,6.0,11.0,8.0,0.0,1.0,1.0,12.0,1.88,0.0,0.0,,,0.0,0.0,2.0,2.0,28.6,11.0,4.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.47,155.0,6.0,12.0,,,35.0,1.5,0.35,2.0,108.0,14.0,,8.0,8.0,,,0.0,43.0,43.0,356.0,0.14,,,0.0,,13.0,244.0,382.0,,3.0,-1.1,2.6,0.62,17.0,5.0,38.0,1.1,0.27,1.1,3.0,,,12.0,,0.0,,0.62,11.0,1.0,,33.3,,0.0,0.0,-1.1,1.1,0.27,1.1,0.0,0.0,20.0,,1.0,0.24,,,,0.24,696.0,3,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,,2.0,,17.0,42.1,4.0,104.0,0.0,0.0,57.1,17.0,17.0,3.29,,0.0,0.0,0.0,,0.0,0.47,244.0,,15.9,7.0,6.0,2.0,132.0,,,19.0,21.0,0.0,,6.0,2.0,0.0,,,4.2,,,4.2,4.2,4.2,4.2,4.2,1.0,0.24,2.0,0.0,,6.0,
Wesley Fofana,,,,2,,0.0,0.0,0.0,50.0,21.0,,,21.0,21.0,21.0,21.0,21.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,,,0.0,0.0,9.0,9.0,66.7,2.0,6.0,,,,,,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,DF,DF,DF,DF,DF,DF,0.5,115.0,1.0,0.0,,,10.0,0.0,0.0,1.0,7.0,2.0,,2.0,2.0,,,0.0,1.0,1.0,365.0,0.06,,,0.0,,13.0,169.0,180.0,,5.0,-0.1,0.1,0.06,0.0,1.0,68.0,0.1,0.06,0.1,11.0,,,3.0,,0.0,,0.06,1.0,0.0,,45.5,,0.0,0.0,-0.1,0.1,0.06,0.1,0.0,0.0,6.0,,0.0,0.0,,,,0.0,647.0,2,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,5.0,,3.0,33.3,2.0,97.0,0.0,0.0,0.0,3.0,3.0,1.0,,1.0,1.0,0.0,,0.0,0.0,169.0,,10.1,2.0,2.0,1.0,116.0,,,3.0,3.0,1.0,,2.0,0.0,0.0,,,2.0,,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,5.0,
Marc Albrighton,,,,6,,1.0,0.38,1.0,50.0,32.0,,,32.0,32.0,32.0,32.0,32.0,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.76,0.0,0.0,,,0.5,0.0,1.0,1.0,100.0,7.0,1.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.38,116.0,6.0,0.0,,,13.0,0.9,0.34,2.0,79.0,7.0,,1.0,1.0,,,0.0,18.0,18.0,147.0,0.17,,,0.0,,5.0,173.0,237.0,,5.0,0.7,1.3,0.48,28.0,0.0,33.0,0.3,0.13,0.3,6.0,,,4.0,,0.0,,0.48,5.0,0.0,,50.0,,0.0,0.0,0.7,0.3,0.13,0.3,1.0,0.38,7.0,,0.0,0.0,,,,0.38,391.0,1,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,1.0,,5.0,12.5,2.0,61.0,0.0,0.0,0.0,4.0,4.0,2.66,,0.0,0.0,0.0,,0.0,0.0,173.0,,8.0,2.0,2.0,1.0,83.0,,,8.0,2.0,1.0,,0.0,0.0,1.0,,,2.6,,,2.6,2.6,2.6,2.6,2.6,1.0,0.38,2.0,0.0,,4.0,
Lewis Brunt,,,,1,,0.0,0.0,0.0,,21.0,,,21.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,13.0,0.0,0.0,,,1.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,,,0.0,2.0,2.0,4.0,,,,0.0,,0.0,23.0,23.0,,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,30.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,12.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,23.0,,,0.0,0.0,0.0,9.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.3,,,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,,0.0,
Sammy Braybrooke,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wanya Marcal-Madivadua,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pt POR,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kasey McAteer,,,,0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Smithies,,,,0,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jannik Vestergaard,,,,0,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dk DEN,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Wormleighton,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
