Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Boubacar Kamara,,,,24,,0.0,0.0,0.0,25.0,22.0,,,22.0,22.0,22.0,22.0,22.0,26.0,58.0,27.0,0.0,3.0,1.0,31.0,0.2,0.0,0.0,,,0.0,3.0,19.0,19.0,45.7,29.0,17.0,,,,,,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,MF,MF,MF,MF,MF,MF,0.05,713.0,38.0,12.0,,,126.0,0.8,0.04,10.0,132.0,23.0,,25.0,25.0,,,0.0,8.0,8.0,1173.0,0.05,,,0.0,,77.0,1145.0,1777.0,,24.0,-0.2,1.0,0.05,1.0,25.0,362.0,0.2,0.01,0.2,65.0,,,20.0,,0.0,,0.05,19.0,2.0,,56.4,,1.0,1.0,-0.2,0.2,0.01,0.2,0.0,0.0,84.0,,1.0,0.05,,,,0.05,2571.0,21,,0.0,0.0,0.0,14.0,12.0,0.0,0.0,4.0,,22.0,,10.0,48.2,23.0,662.0,0.0,0.0,34.3,16.0,16.0,1.17,,4.0,4.0,0.0,,0.0,0.2,1145.0,,29.7,34.0,16.0,1.0,622.0,,,56.0,35.0,0.0,,1.0,4.0,0.0,,,19.7,,,19.7,19.7,19.7,19.7,19.7,1.0,0.05,0.0,0.0,,11.0,
Matty Cash,,,,26,,0.0,0.0,0.0,14.3,24.0,,,24.0,24.0,24.0,24.0,24.0,15.0,55.0,26.0,0.0,1.0,0.0,15.0,0.35,1.0,1.0,,,0.0,0.0,26.0,26.0,48.5,11.0,13.0,,,,,,pl POL,pl POL,pl POL,pl POL,pl POL,pl POL,DF,DF,DF,DF,DF,DF,0.05,652.0,20.0,9.0,,,108.0,0.7,0.04,4.0,258.0,28.0,,32.0,32.0,,,1.0,57.0,57.0,1677.0,0.03,,,0.0,,81.0,1215.0,1820.0,,43.0,-0.2,0.9,0.05,46.0,36.0,423.0,0.2,0.01,0.2,76.0,,,24.0,,0.0,,0.05,25.0,2.0,,48.0,,1.0,0.0,-0.2,0.2,0.01,0.2,0.0,0.0,75.0,,1.0,0.05,,,,0.05,3143.0,20,,0.0,0.0,0.0,7.0,5.0,0.0,0.0,7.0,,12.0,,11.0,70.3,15.0,545.0,0.0,0.0,27.3,42.0,42.0,1.38,,4.0,4.0,0.0,,0.0,0.15,1215.0,,26.9,21.0,16.0,1.0,610.0,,,37.0,33.0,2.0,,4.0,3.0,0.0,,,20.2,,,20.2,20.2,20.2,20.2,20.2,1.0,0.05,0.0,0.0,,33.0,
Lucas Digne,,,,28,,1.0,0.06,1.0,37.5,29.0,,,29.0,29.0,29.0,29.0,29.0,13.0,30.0,20.0,0.0,1.0,0.0,23.0,0.48,0.0,0.0,,,0.13,0.0,18.0,18.0,16.7,13.0,17.0,,,,,,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,DF,DF,DF,DF,DF,DF,0.18,625.0,18.0,11.0,,,86.0,1.9,0.11,1.0,342.0,29.0,,12.0,12.0,,,1.0,89.0,89.0,1262.0,0.05,,,4.0,,48.0,1096.0,1502.0,,45.0,0.6,2.3,0.14,77.0,20.0,365.0,0.4,0.02,0.4,64.0,,,16.0,,1.0,,0.14,24.0,0.0,,60.5,,0.0,0.0,0.6,0.4,0.02,0.4,1.0,0.06,57.0,,0.0,0.0,,,,0.06,2363.0,18,,0.0,0.0,0.0,12.0,5.0,0.0,0.0,8.0,,26.0,,24.0,60.6,9.0,396.0,0.0,0.0,61.1,29.0,29.0,1.74,,5.0,5.0,0.0,,0.0,0.0,1096.0,,20.5,19.0,3.0,3.0,552.0,,,33.0,18.0,2.0,,2.0,0.0,0.33,,,16.7,,,16.7,16.7,16.7,16.7,16.7,1.0,0.06,4.0,0.0,,14.0,
Álex Moreno,,,,19,,0.0,0.0,0.0,23.1,29.0,,,29.0,29.0,29.0,29.0,29.0,15.0,23.0,13.0,0.0,0.0,0.0,11.0,0.88,0.0,0.0,,,0.0,2.0,7.0,7.0,40.4,23.0,12.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,DF,DF,DF,DF,DF,DF,0.2,570.0,18.0,27.0,,,69.0,3.0,0.21,3.0,293.0,34.0,,14.0,14.0,,,0.0,122.0,122.0,1642.0,0.05,,,0.0,,30.0,949.0,1329.0,,37.0,-0.6,3.7,0.25,48.0,15.0,327.0,0.6,0.04,0.6,60.0,,,38.0,,0.0,,0.25,31.0,3.0,,42.9,,2.0,0.0,-0.6,0.6,0.04,0.6,0.0,0.0,37.0,,3.0,0.2,,,,0.2,3260.0,14,,0.0,0.0,0.0,15.0,3.0,1.0,0.0,13.0,,9.0,,43.0,36.1,5.0,337.0,0.0,0.0,47.4,65.0,65.0,2.3,,3.0,3.0,0.0,,0.0,0.2,949.0,,18.4,17.0,23.0,3.0,510.0,,,36.0,57.0,0.0,,16.0,3.0,0.0,,,14.8,,,14.8,14.8,14.8,14.8,14.8,3.0,0.2,0.0,0.0,,29.0,
Danny Ings,,,,18,,6.0,0.66,6.0,48.0,30.0,,,30.0,30.0,30.0,30.0,30.0,11.0,10.0,1.0,0.0,0.0,0.0,5.0,2.73,0.0,0.0,,,0.16,0.0,1.0,1.0,62.5,5.0,12.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,1.31,186.0,12.0,6.0,,,19.0,1.2,0.13,3.0,139.0,16.0,,5.0,5.0,,,0.0,46.0,46.0,260.0,0.15,,,0.0,,11.0,265.0,824.0,,11.0,0.2,5.0,0.54,4.0,1.0,26.0,3.8,0.41,3.8,12.0,,,20.0,,0.0,,0.71,12.0,0.0,,57.1,,2.0,1.0,0.7,5.3,0.59,5.3,4.0,0.44,12.0,,0.0,0.0,,,,0.44,718.0,8,,0.0,0.0,0.0,17.0,1.0,2.0,0.0,25.0,,16.0,,49.0,16.7,6.0,106.0,2.0,2.0,37.5,15.0,15.0,1.75,,3.0,3.0,2.0,,2.0,0.11,267.0,,15.5,8.0,10.0,12.0,163.0,,,6.0,16.0,9.0,,9.0,1.0,0.33,,,9.2,,,9.2,9.2,9.2,9.2,9.2,6.0,0.66,0.0,0.0,,6.0,
Philippe Coutinho,,,,20,,1.0,0.11,1.0,38.1,30.0,,,30.0,30.0,30.0,30.0,30.0,10.0,19.0,9.0,0.0,0.0,0.0,14.0,2.4,0.0,0.0,,,0.05,0.0,4.0,4.0,41.2,6.0,13.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.91,369.0,11.0,15.0,,,41.0,0.5,0.05,3.0,213.0,24.0,,14.0,14.0,,,0.0,68.0,68.0,739.0,0.07,,,2.0,,23.0,500.0,788.0,,2.0,-0.4,1.8,0.21,19.0,8.0,34.0,1.4,0.16,1.4,2.0,,,23.0,,0.0,,0.21,19.0,0.0,,18.8,,3.0,0.0,-0.4,1.4,0.16,1.4,1.0,0.11,48.0,,0.0,0.0,,,,0.11,1747.0,7,,0.0,0.0,0.0,17.0,1.0,1.0,0.0,21.0,,3.0,,24.0,60.0,8.0,259.0,0.0,0.0,44.1,18.0,18.0,2.74,,3.0,3.0,0.0,,0.0,0.0,500.0,,21.6,16.0,14.0,8.0,309.0,,,15.0,34.0,2.0,,5.0,0.0,0.13,,,8.8,,,8.8,8.8,8.8,8.8,8.8,1.0,0.11,1.0,0.0,,28.0,
Leander Dendoncker,,,,20,,0.0,0.0,0.0,0.0,27.0,,,27.0,27.0,27.0,27.0,27.0,15.0,19.0,11.0,0.0,0.0,0.0,1.0,0.26,1.0,0.0,,,0.0,0.0,10.0,10.0,60.0,10.0,8.0,,,,,,be BEL,be BEL,be BEL,be BEL,be BEL,be BEL,MF,MF,MF,MF,MF,MF,0.0,207.0,19.0,2.0,,,36.0,0.5,0.06,2.0,46.0,8.0,,9.0,9.0,,,0.0,2.0,2.0,271.0,0.03,,,0.0,,29.0,365.0,697.0,,12.0,-0.1,0.5,0.07,2.0,11.0,102.0,0.1,0.01,0.1,21.0,,,8.0,,0.0,,0.07,6.0,0.0,,55.6,,0.0,0.0,-0.1,0.1,0.01,0.1,0.0,0.0,18.0,,0.0,0.0,,,,0.0,852.0,7,,0.0,0.0,0.0,3.0,4.0,1.0,0.0,2.0,,10.0,,7.0,52.4,6.0,219.0,0.0,0.0,40.0,1.0,1.0,1.03,,0.0,0.0,0.0,,0.0,0.0,365.0,,26.9,1.0,3.0,0.0,171.0,,,21.0,5.0,0.0,,1.0,0.0,,,,7.7,,,7.7,7.7,7.7,7.7,7.7,0.0,0.0,0.0,0.0,,6.0,
Calum Chambers,,,,14,,0.0,0.0,0.0,0.0,27.0,,,27.0,27.0,27.0,27.0,27.0,1.0,9.0,6.0,0.0,0.0,0.0,2.0,0.51,1.0,0.0,,,0.0,1.0,7.0,7.0,,2.0,6.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"DF,MF","DF,MF","DF,MF","DF,MF","DF,MF","DF,MF",0.0,149.0,5.0,0.0,,,23.0,0.3,0.07,0.0,32.0,6.0,,6.0,6.0,,,0.0,2.0,2.0,540.0,0.06,,,0.0,,16.0,245.0,353.0,,10.0,-0.1,0.4,0.1,4.0,7.0,119.0,0.1,0.03,0.1,30.0,,,2.0,,0.0,,0.1,5.0,0.0,,33.3,,0.0,0.0,-0.1,0.1,0.03,0.1,0.0,0.0,16.0,,0.0,0.0,,,,0.0,794.0,2,,0.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,,3.0,,2.0,75.0,2.0,96.0,0.0,0.0,,6.0,6.0,1.53,,2.0,2.0,0.0,,0.0,0.0,245.0,,21.6,7.0,0.0,0.0,139.0,,,8.0,0.0,0.0,,0.0,0.0,,,,3.9,,,3.9,3.9,3.9,3.9,3.9,0.0,0.0,0.0,0.0,,4.0,
Robin Olsen,24.2,44.6,60.7,4,4.0,0.0,0.0,0.0,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,45.0,,0.0,0.0,0.0,,2.0,0.0,0.0,101.0,-1.8,63.2,0.0,se SWE,se SWE,se SWE,se SWE,se SWE,se SWE,GK,GK,GK,GK,GK,GK,0.0,57.0,0.0,0.0,1.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,37.6,46.8,0.0,0.0,0.0,198.0,,11.0,0.0,0.0,0.0,0.0,141.0,281.0,281.0,1.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,119.0,1.0,1.0,1.0,0.0,0.0,19.0,0.0,0.0,0.0,0.29,,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,0.0,0.0,-0.57,3.0,2.56,0.0,405.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,11.1,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,141.0,1.0,,0.0,0.0,0.0,80.0,62.0,28.0,2.0,0.0,0.0,15.0,0.0,0.0,,8.0,8.0,3.1,3.1,3.1,3.1,3.1,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Diego Carlos,,,,3,,0.0,0.0,0.0,0.0,29.0,,,29.0,29.0,29.0,29.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.76,0.0,0.0,,,0.0,0.0,1.0,1.0,,1.0,3.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,DF,DF,DF,DF,DF,DF,0.0,111.0,2.0,0.0,,,14.0,0.0,0.02,0.0,11.0,3.0,,0.0,0.0,,,0.0,0.0,0.0,193.0,0.09,,,0.0,,2.0,156.0,205.0,,2.0,-0.4,0.4,0.18,1.0,0.0,54.0,0.4,0.16,0.4,11.0,,,2.0,,0.0,,0.18,2.0,0.0,,66.7,,0.0,0.0,-0.4,0.4,0.16,0.4,0.0,0.0,11.0,,0.0,0.0,,,,0.0,348.0,2,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,,6.0,,4.0,0.0,1.0,94.0,0.0,0.0,,1.0,1.0,1.32,,0.0,0.0,0.0,,0.0,0.0,156.0,,15.7,2.0,0.0,0.0,100.0,,,1.0,0.0,0.0,,0.0,0.0,,,,2.3,,,2.3,2.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,,3.0,
Bertrand Traoré,,,,8,,2.0,0.77,2.0,33.3,26.0,,,26.0,26.0,26.0,26.0,26.0,5.0,1.0,1.0,0.0,1.0,0.0,8.0,3.48,0.0,0.0,,,0.22,0.0,2.0,2.0,25.0,3.0,4.0,,,,,,bf BFA,bf BFA,bf BFA,bf BFA,bf BFA,bf BFA,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",1.16,89.0,5.0,3.0,,,8.0,0.1,0.03,0.0,66.0,4.0,,1.0,1.0,,,0.0,28.0,28.0,246.0,0.08,,,0.0,,3.0,114.0,233.0,,0.0,1.3,0.8,0.3,5.0,1.0,8.0,0.7,0.28,0.7,0.0,,,8.0,,0.0,,0.3,3.0,0.0,,33.3,,0.0,0.0,1.3,0.7,0.28,0.7,2.0,0.77,9.0,,0.0,0.0,,,,0.77,462.0,1,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.0,,2.0,,13.0,25.0,0.0,41.0,0.0,0.0,75.0,9.0,9.0,1.55,,1.0,1.0,0.0,,0.0,0.0,114.0,,16.4,2.0,1.0,3.0,81.0,,,4.0,4.0,3.0,,5.0,0.0,0.67,,,2.6,,,2.6,2.6,2.6,2.6,2.6,2.0,0.77,0.0,0.0,,3.0,
Jan Bednarek,,,,3,,0.0,0.0,0.0,,26.0,,,26.0,26.0,26.0,26.0,26.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,2.0,2.0,,0.0,0.0,,,,,,pl POL,pl POL,pl POL,pl POL,pl POL,pl POL,DF,DF,DF,DF,DF,DF,0.0,53.0,3.0,0.0,,,4.0,0.0,0.0,0.0,1.0,0.0,,3.0,3.0,,,0.0,0.0,0.0,177.0,,,,0.0,,5.0,79.0,100.0,,5.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,9.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,0.0,0.0,,,,0.0,291.0,1,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,0.0,100.0,3.0,40.0,0.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,79.0,,,1.0,0.0,0.0,47.0,,,1.0,0.0,0.0,,0.0,0.0,,,,1.1,,,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,,0.0,
Ludwig Augustinsson,,,,3,,0.0,0.0,0.0,50.0,28.0,,,28.0,28.0,28.0,28.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.34,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,se SWE,se SWE,se SWE,se SWE,se SWE,se SWE,DF,DF,DF,DF,DF,DF,1.17,21.0,0.0,1.0,,,9.0,0.0,0.0,0.0,17.0,0.0,,1.0,1.0,,,0.0,3.0,3.0,27.0,0.04,,,0.0,,1.0,51.0,77.0,,1.0,-0.1,0.1,0.1,5.0,1.0,19.0,0.1,0.1,0.1,3.0,,,0.0,,0.0,,0.1,0.0,0.0,,80.0,,0.0,0.0,-0.1,0.1,0.1,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,180.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,4.0,,2.0,,0.0,15.0,0.0,0.0,100.0,0.0,0.0,0.0,,1.0,1.0,0.0,,0.0,0.0,51.0,,12.7,1.0,0.0,1.0,29.0,,,0.0,1.0,0.0,,0.0,0.0,0.0,,,0.9,,,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,,2.0,
Jhon Durán,,,,12,,0.0,0.0,0.0,28.6,18.0,,,18.0,18.0,18.0,18.0,18.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,4.63,1.0,0.0,,,0.0,0.0,2.0,2.0,50.0,3.0,10.0,,,,,,co COL,co COL,co COL,co COL,co COL,co COL,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",1.32,41.0,0.0,1.0,,,5.0,0.0,0.02,1.0,29.0,5.0,,2.0,2.0,,,0.0,13.0,13.0,123.0,0.08,,,0.0,,4.0,57.0,136.0,,2.0,-0.6,0.6,0.39,2.0,0.0,3.0,0.6,0.37,0.6,3.0,,,8.0,,0.0,,0.39,3.0,0.0,,41.2,,0.0,0.0,-0.6,0.6,0.37,0.6,0.0,0.0,4.0,,0.0,0.0,,,,0.0,205.0,0,,0.0,0.0,0.0,3.0,0.0,1.0,0.0,7.0,,7.0,,6.0,25.0,1.0,26.0,0.0,0.0,50.0,4.0,4.0,3.31,,1.0,1.0,0.0,,0.0,0.0,57.0,,19.8,9.0,1.0,2.0,33.0,,,4.0,2.0,3.0,,1.0,0.0,0.0,,,1.5,,,1.5,1.5,1.5,1.5,1.5,0.0,0.0,0.0,0.0,,5.0,
Cameron Archer,,,,6,,0.0,0.0,0.0,,21.0,,,21.0,21.0,21.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,100.0,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.0,13.0,0.0,0.0,,,2.0,0.0,0.0,0.0,7.0,0.0,,0.0,0.0,,,0.0,3.0,3.0,72.0,,,,0.0,,0.0,15.0,49.0,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,114.0,0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,0.0,,3.0,,0.0,8.0,0.0,0.0,0.0,3.0,3.0,0.0,,0.0,0.0,0.0,,0.0,0.0,15.0,,,2.0,1.0,0.0,15.0,,,0.0,1.0,1.0,,1.0,0.0,,,,0.5,,,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,1.0,
Morgan Sanson,,,,2,,0.0,0.0,0.0,,27.0,,,27.0,27.0,27.0,27.0,27.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,,,,,,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,MF,MF,MF,MF,MF,MF,0.0,5.0,0.0,0.0,,,1.0,0.0,0.0,0.0,4.0,0.0,,1.0,1.0,,,0.0,0.0,0.0,9.0,,,,0.0,,2.0,9.0,11.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,,1.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,11.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,100.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,9.0,,,0.0,0.0,0.0,5.0,,,1.0,0.0,0.0,,0.0,0.0,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,0.0,
Lamare Bogarde,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl NED,,,,,,"DF,MF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Iroegbunam,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filip Marshall,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marvelous Nakamba,,,,0,,,,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zw ZIM,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tommi O'Reilly,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Patterson,,,,0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seb Revan,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viljami Sinisalo,,,,0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fi FIN,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sil Swinkels,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nl NED,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Wright,,,,0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kadan Young,,,,0,,,,,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliwier Zych,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pl POL,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squad Total,36.6,37.0,46.8,38,38.0,49.0,1.29,49.0,34.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,27.0,320.0,633.0,313.0,4.0,40.0,6.0,498.0,11.24,10.0,3.0,65.0,528.0,0.11,14.0,324.0,324.0,42.9,333.0,465.0,1.0,1247.0,0.8,72.8,16.7,,,,,,,,,,,,,3.82,13587.0,438.0,279.0,18.0,31.6,1847.0,38.8,1.02,77.0,4706.0,751.0,2.0,338.0,338.0,,38.3,6.0,1227.0,1227.0,33156.0,0.11,108.0,1.0,18.0,7.0,957.0,21496.0,3420.0,3420.0,714.0,-1.2,86.0,2.26,561.0,305.0,7912.0,47.2,1.24,47.2,2783.0,5.0,5.0,565.0,4.0,4.0,151.0,2.34,565.0,55.0,0.25,48.7,153.0,48.0,6.0,-1.2,50.2,1.32,50.2,46.0,1.21,1242.0,,35.0,0.92,0.02,9.0,1.21,2.13,65583.0,418,38.0,0.0,1.0,1.0,371.0,118.0,38.0,12.0,427.0,42.8,442.0,12.3,746.0,48.5,251.0,9077.0,3.0,3.0,41.0,637.0,637.0,19.76,76.0,80.0,80.0,4.0,6.0,4.0,2.21,21501.0,12.0,18.0,417.0,292.0,145.0,12294.0,585.0,265.0,646.0,681.0,58.0,214.0,174.0,84.0,0.32,46.0,46.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,84.0,2.21,50.0,2.0,0.0,434.0,13.0
