Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Dean Henderson,32.3,47.2,59.0,18,18.0,0.0,0.0,0.0,,25.0,25.0,25.0,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,291.0,,1.0,0.0,0.0,,0.0,0.0,2.0,513.0,-4.1,65.9,50.0,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,GK,GK,GK,GK,GK,GK,0.0,319.0,0.0,0.0,5.0,33.3,11.0,0.0,0.0,0.0,0.0,3.0,1.5,0.0,0.0,38.5,45.3,1.0,0.0,0.0,1245.0,,52.0,1.0,0.0,5.0,0.0,715.0,1620.0,1620.0,12.0,0.0,0.0,0.0,0.0,0.0,711.0,0.0,0.0,0.0,600.0,2.0,2.0,1.0,0.0,0.0,85.0,0.0,3.0,0.0,0.28,100.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,-0.23,5.0,1.72,0.0,2242.0,18,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.9,1.0,6.9,0.0,,0.0,5.0,0.0,0.0,,0.0,0.0,0.17,27.0,2.0,2.0,0.0,5.0,0.0,0.0,715.0,6.0,,1.0,0.0,0.0,397.0,334.0,156.0,0.0,0.0,0.0,108.0,0.0,0.0,,31.0,31.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0
Keylor Navas,33.1,56.3,70.9,17,17.0,0.0,0.0,0.0,,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,295.0,,2.0,1.0,1.0,100.0,0.0,0.0,0.0,378.0,-2.7,66.3,0.0,cr CRC,cr CRC,cr CRC,cr CRC,cr CRC,cr CRC,GK,GK,GK,GK,GK,GK,0.0,175.0,0.0,0.0,4.0,5.9,10.0,0.0,0.0,0.0,0.0,3.0,0.53,0.0,0.0,41.3,48.1,0.0,0.0,0.0,1174.0,,51.0,1.0,0.0,4.0,1.0,578.0,1529.0,1529.0,11.0,0.0,0.0,0.0,0.0,0.0,576.0,0.0,0.0,0.0,515.0,4.0,4.0,1.0,0.0,0.0,83.0,0.0,2.0,0.0,0.32,100.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,-0.16,3.0,1.88,0.0,1718.0,17,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.3,6.0,4.7,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.18,9.0,2.0,2.0,0.0,4.0,0.0,0.0,578.0,1.0,,0.0,1.0,0.0,267.0,320.0,151.0,0.0,1.0,0.0,106.0,0.0,0.0,,32.0,32.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0
Taiwo Awoniyi,,,,27,,10.0,0.64,10.0,42.9,24.0,,,24.0,24.0,24.0,24.0,24.0,14.0,17.0,6.0,0.0,2.0,0.0,19.0,2.24,1.0,0.0,,,0.29,0.0,4.0,4.0,31.8,4.0,61.0,,,,,,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,FW,FW,FW,FW,FW,FW,0.96,284.0,18.0,12.0,,,56.0,1.1,0.07,5.0,203.0,25.0,,10.0,10.0,,,0.0,55.0,55.0,530.0,0.19,,,0.0,,21.0,435.0,1404.0,,20.0,3.4,7.7,0.49,3.0,2.0,62.0,6.6,0.42,6.6,22.0,,,68.0,,0.0,,0.49,18.0,2.0,,24.7,,2.0,1.0,3.4,6.6,0.42,6.6,10.0,0.64,12.0,,1.0,0.06,,,,0.71,1269.0,17,,0.0,0.0,0.0,29.0,4.0,2.0,1.0,35.0,,20.0,,55.0,60.0,10.0,177.0,0.0,0.0,54.5,18.0,18.0,1.6,,2.0,2.0,0.0,,0.0,0.26,435.0,,11.8,24.0,7.0,15.0,246.0,,,10.0,22.0,15.0,,9.0,4.0,0.67,,,15.6,,,15.6,15.6,15.6,15.6,15.6,11.0,0.71,0.0,0.0,,13.0,
Felipe,,,,16,,0.0,0.0,0.0,7.7,33.0,,,33.0,33.0,33.0,33.0,33.0,21.0,42.0,24.0,0.0,1.0,0.0,11.0,0.83,0.0,0.0,,,0.0,0.0,36.0,36.0,77.8,17.0,30.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,DF,DF,DF,DF,DF,DF,0.06,386.0,34.0,3.0,,,108.0,0.9,0.06,0.0,59.0,15.0,,23.0,23.0,,,0.0,4.0,4.0,1182.0,0.09,,,0.0,,78.0,798.0,1418.0,,90.0,-1.2,2.1,0.13,2.0,29.0,477.0,1.2,0.07,1.2,163.0,,,12.0,,0.0,,0.13,10.0,1.0,,63.4,,0.0,0.0,-1.2,1.2,0.07,1.2,0.0,0.0,22.0,,1.0,0.06,,,,0.06,2137.0,15,,0.0,0.0,0.0,4.0,13.0,4.0,0.0,13.0,,52.0,,36.0,58.5,13.0,275.0,0.0,0.0,16.7,3.0,3.0,0.95,,4.0,4.0,0.0,,0.0,0.06,798.0,,9.0,15.0,14.0,1.0,391.0,,,41.0,18.0,4.0,,0.0,1.0,0.0,,,15.8,,,15.8,15.8,15.8,15.8,15.8,1.0,0.06,0.0,0.0,,3.0,
Moussa Niakhate,,,,14,,0.0,0.0,0.0,50.0,26.0,,,26.0,26.0,26.0,26.0,26.0,10.0,18.0,11.0,0.0,0.0,0.0,6.0,0.46,0.0,0.0,,,0.0,0.0,19.0,19.0,0.0,11.0,15.0,,,,,,sn SEN,sn SEN,sn SEN,sn SEN,sn SEN,sn SEN,DF,DF,DF,DF,DF,DF,0.23,189.0,18.0,4.0,,,71.0,0.1,0.01,0.0,69.0,9.0,,9.0,9.0,,,1.0,3.0,3.0,435.0,0.1,,,0.0,,37.0,528.0,1163.0,,60.0,-0.6,0.7,0.06,2.0,15.0,301.0,0.6,0.05,0.6,96.0,,,5.0,,0.0,,0.06,4.0,0.0,,55.9,,0.0,0.0,-0.6,0.6,0.05,0.6,0.0,0.0,15.0,,0.0,0.0,,,,0.0,923.0,14,,0.0,0.0,0.0,1.0,8.0,0.0,0.0,6.0,,19.0,,7.0,50.0,3.0,159.0,0.0,0.0,100.0,2.0,2.0,0.7,,1.0,1.0,0.0,,0.0,0.08,528.0,,12.4,12.0,0.0,3.0,184.0,,,22.0,4.0,0.0,,0.0,1.0,0.0,,,12.9,,,12.9,12.9,12.9,12.9,12.9,0.0,0.0,5.0,1.0,,0.0,
Danilo,,,,13,,3.0,0.28,3.0,26.7,21.0,,,21.0,21.0,21.0,21.0,21.0,20.0,18.0,6.0,0.0,1.0,0.0,3.0,1.38,0.0,0.0,,,0.2,0.0,9.0,9.0,73.7,19.0,14.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,MF,MF,MF,MF,MF,MF,0.37,171.0,26.0,4.0,,,60.0,0.7,0.07,2.0,92.0,23.0,,7.0,7.0,,,0.0,22.0,22.0,439.0,0.1,,,0.0,,27.0,383.0,976.0,,19.0,1.5,2.3,0.21,3.0,7.0,118.0,1.5,0.14,1.5,26.0,,,20.0,,0.0,,0.21,17.0,5.0,,22.2,,3.0,1.0,1.5,1.5,0.14,1.5,3.0,0.28,34.0,,2.0,0.18,,,,0.46,815.0,12,,0.0,0.0,0.0,8.0,6.0,1.0,0.0,15.0,,4.0,,21.0,24.0,9.0,182.0,0.0,0.0,21.1,13.0,13.0,2.12,,1.0,1.0,0.0,,0.0,0.55,383.0,,20.4,4.0,14.0,4.0,171.0,,,25.0,19.0,2.0,,6.0,6.0,0.75,,,10.8,,,10.8,10.8,10.8,10.8,10.8,5.0,0.46,1.0,0.0,,9.0,
Jesse Lingard,,,,17,,0.0,0.0,0.0,20.0,29.0,,,29.0,29.0,29.0,29.0,29.0,11.0,4.0,1.0,0.0,1.0,0.0,9.0,0.98,0.0,0.0,,,0.0,0.0,5.0,5.0,60.0,6.0,3.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.2,263.0,11.0,4.0,,,39.0,0.7,0.07,0.0,132.0,25.0,,4.0,4.0,,,0.0,38.0,38.0,527.0,0.1,,,0.0,,9.0,371.0,923.0,,4.0,-1.0,1.7,0.17,5.0,2.0,44.0,1.0,0.1,1.0,7.0,,,16.0,,0.0,,0.17,18.0,1.0,,25.0,,2.0,0.0,-1.0,1.0,0.1,1.0,0.0,0.0,33.0,,0.0,0.0,,,,0.0,1003.0,12,,0.0,0.0,0.0,10.0,0.0,3.0,1.0,10.0,,1.0,,16.0,14.3,2.0,202.0,0.0,0.0,40.0,11.0,11.0,2.44,,1.0,1.0,0.0,,0.0,0.2,371.0,,19.3,8.0,6.0,2.0,214.0,,,7.0,10.0,2.0,,0.0,2.0,0.0,,,10.3,,,10.3,10.3,10.3,10.3,10.3,0.0,0.0,1.0,0.0,,12.0,
Steve Cook,,,,12,,0.0,0.0,0.0,0.0,31.0,,,31.0,31.0,31.0,31.0,31.0,5.0,8.0,5.0,0.0,0.0,0.0,2.0,0.28,0.0,0.0,,,0.0,0.0,12.0,12.0,100.0,2.0,10.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,350.0,16.0,0.0,,,35.0,0.6,0.05,0.0,19.0,6.0,,4.0,4.0,,,1.0,0.0,0.0,577.0,0.05,,,0.0,,20.0,559.0,957.0,,51.0,-0.1,0.7,0.07,1.0,4.0,321.0,0.1,0.01,0.1,100.0,,,3.0,,0.0,,0.07,6.0,0.0,,73.0,,0.0,0.0,-0.1,0.1,0.01,0.1,0.0,0.0,19.0,,0.0,0.0,,,,0.0,1293.0,11,,0.0,0.0,0.0,2.0,11.0,0.0,0.0,3.0,,27.0,,10.0,71.4,4.0,220.0,0.0,0.0,0.0,1.0,1.0,0.56,,4.0,4.0,0.0,,0.0,0.0,559.0,,14.2,5.0,1.0,0.0,284.0,,,7.0,1.0,0.0,,0.0,0.0,,,,10.6,,,10.6,10.6,10.6,10.6,10.6,0.0,0.0,0.0,0.0,,3.0,
Cheikhou Kouyaté,,,,21,,1.0,0.1,1.0,83.3,32.0,,,32.0,32.0,32.0,32.0,32.0,12.0,29.0,9.0,0.0,0.0,0.0,12.0,0.61,0.0,0.0,,,0.17,0.0,10.0,10.0,66.7,4.0,8.0,,,,,,sn SEN,sn SEN,sn SEN,sn SEN,sn SEN,sn SEN,MF,MF,MF,MF,MF,MF,0.51,175.0,14.0,1.0,,,56.0,0.7,0.07,3.0,64.0,10.0,,21.0,21.0,,,0.0,14.0,14.0,292.0,0.06,,,0.0,,39.0,363.0,882.0,,24.0,0.6,1.1,0.11,0.0,18.0,136.0,0.4,0.04,0.4,39.0,,,15.0,,0.0,,0.11,10.0,0.0,,69.2,,0.0,0.0,0.6,0.4,0.04,0.4,1.0,0.1,19.0,,0.0,0.0,,,,0.1,725.0,10,,0.0,0.0,0.0,9.0,2.0,0.0,0.0,6.0,,18.0,,14.0,69.2,8.0,166.0,0.0,0.0,11.1,6.0,6.0,1.02,,3.0,3.0,0.0,,0.0,0.0,363.0,,19.4,22.0,6.0,5.0,160.0,,,13.0,9.0,1.0,,3.0,0.0,0.2,,,9.8,,,9.8,9.8,9.8,9.8,9.8,1.0,0.1,0.0,0.0,,4.0,
Harry Toffolo,,,,19,,0.0,0.0,0.0,33.3,26.0,,,26.0,26.0,26.0,26.0,26.0,8.0,17.0,10.0,0.0,0.0,0.0,5.0,0.57,1.0,0.0,,,0.0,0.0,10.0,10.0,33.3,4.0,14.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.19,223.0,16.0,5.0,,,54.0,0.8,0.07,3.0,151.0,19.0,,8.0,8.0,,,1.0,43.0,43.0,342.0,0.05,,,0.0,,27.0,498.0,940.0,,33.0,-0.3,1.0,0.1,29.0,10.0,175.0,0.3,0.03,0.3,48.0,,,10.0,,0.0,,0.1,14.0,0.0,,48.1,,1.0,0.0,-0.3,0.3,0.03,0.3,0.0,0.0,29.0,,0.0,0.0,,,,0.0,721.0,9,,0.0,0.0,0.0,6.0,8.0,0.0,0.0,6.0,,13.0,,12.0,71.4,4.0,179.0,0.0,0.0,55.6,8.0,8.0,1.82,,2.0,2.0,0.0,,0.0,0.0,498.0,,17.6,10.0,3.0,2.0,191.0,,,14.0,9.0,0.0,,4.0,0.0,0.0,,,10.4,,,10.4,10.4,10.4,10.4,10.4,0.0,0.0,3.0,0.0,,6.0,
Willy Boly,,,,11,,0.0,0.0,0.0,50.0,31.0,,,31.0,31.0,31.0,31.0,31.0,9.0,13.0,8.0,0.0,0.0,0.0,5.0,0.26,0.0,0.0,,,0.0,0.0,12.0,12.0,50.0,5.0,9.0,,,,,,ci CIV,ci CIV,ci CIV,ci CIV,ci CIV,ci CIV,DF,DF,DF,DF,DF,DF,0.13,182.0,13.0,0.0,,,40.0,0.2,0.03,2.0,15.0,5.0,,6.0,6.0,,,0.0,0.0,0.0,355.0,0.02,,,0.0,,25.0,353.0,685.0,,45.0,0.0,0.2,0.03,0.0,8.0,239.0,0.0,0.01,0.0,69.0,,,2.0,,0.0,,0.03,5.0,1.0,,62.5,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,12.0,,1.0,0.13,,,,0.13,769.0,9,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,,15.0,,9.0,61.5,3.0,101.0,0.0,0.0,0.0,1.0,1.0,0.66,,2.0,2.0,0.0,,0.0,0.13,353.0,,16.7,5.0,1.0,1.0,171.0,,,13.0,2.0,3.0,,0.0,1.0,0.0,,,7.6,,,7.6,7.6,7.6,7.6,7.6,1.0,0.13,0.0,0.0,,1.0,
Emmanuel Dennis,,,,19,,2.0,0.25,2.0,33.3,24.0,,,24.0,24.0,24.0,24.0,24.0,12.0,17.0,8.0,0.0,6.0,1.0,29.0,2.62,0.0,0.0,,,0.1,0.0,2.0,2.0,34.0,9.0,16.0,,,,,,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.87,219.0,13.0,26.0,,,38.0,0.6,0.07,7.0,177.0,25.0,,11.0,11.0,,,0.0,63.0,63.0,840.0,0.09,,,2.0,,19.0,335.0,720.0,,6.0,0.1,2.4,0.3,11.0,5.0,55.0,1.9,0.23,1.9,5.0,,,32.0,,0.0,,0.3,14.0,2.0,,44.8,,2.0,0.0,0.1,1.9,0.23,1.9,2.0,0.25,17.0,,2.0,0.25,,,,0.5,1512.0,6,,0.0,0.0,0.0,25.0,1.0,2.0,0.0,21.0,,13.0,,40.0,47.1,5.0,118.0,0.0,0.0,49.1,24.0,24.0,3.12,,3.0,3.0,0.0,,0.0,0.37,335.0,,13.2,15.0,18.0,7.0,211.0,,,17.0,53.0,4.0,,8.0,3.0,0.29,,,8.0,,,8.0,8.0,8.0,8.0,8.0,4.0,0.5,1.0,0.0,,15.0,
Lewis O'Brien,,,,13,,1.0,0.15,1.0,28.6,23.0,,,23.0,23.0,23.0,23.0,23.0,11.0,16.0,6.0,0.0,3.0,0.0,15.0,1.08,2.0,0.0,,,0.14,0.0,5.0,5.0,41.2,6.0,6.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.31,166.0,13.0,3.0,,,51.0,0.2,0.03,1.0,71.0,21.0,,9.0,9.0,,,0.0,3.0,3.0,518.0,0.05,,,0.0,,21.0,297.0,584.0,,9.0,0.7,0.5,0.08,4.0,4.0,72.0,0.3,0.05,0.3,19.0,,,12.0,,0.0,,0.08,14.0,0.0,,25.0,,1.0,0.0,0.7,0.3,0.05,0.3,1.0,0.15,21.0,,0.0,0.0,,,,0.15,947.0,6,,0.0,0.0,0.0,7.0,2.0,1.0,0.0,7.0,,2.0,,3.0,50.0,11.0,161.0,0.0,0.0,17.6,13.0,13.0,3.24,,2.0,2.0,0.0,,0.0,0.0,297.0,,23.8,5.0,7.0,2.0,157.0,,,12.0,17.0,0.0,,2.0,0.0,0.5,,,6.5,,,6.5,6.5,6.5,6.5,6.5,1.0,0.15,0.0,0.0,,9.0,
Jonjo Shelvey,,,,8,,0.0,0.0,0.0,0.0,30.0,,,30.0,30.0,30.0,30.0,30.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,0.0,1.0,5.0,5.0,100.0,8.0,1.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.0,214.0,7.0,0.0,,,32.0,0.3,0.05,1.0,35.0,16.0,,1.0,1.0,,,1.0,0.0,0.0,442.0,0.03,,,0.0,,7.0,345.0,540.0,,10.0,-0.2,0.5,0.08,13.0,0.0,102.0,0.2,0.03,0.2,23.0,,,3.0,,0.0,,0.08,11.0,0.0,,80.0,,0.0,0.0,-0.2,0.2,0.03,0.2,0.0,0.0,34.0,,0.0,0.0,,,,0.0,978.0,6,,0.0,0.0,0.0,4.0,2.0,1.0,0.0,6.0,,4.0,,1.0,11.1,1.0,209.0,0.0,0.0,0.0,1.0,1.0,2.67,,2.0,2.0,0.0,,0.0,0.0,345.0,,24.4,9.0,4.0,0.0,178.0,,,9.0,4.0,0.0,,0.0,0.0,,,,6.0,,,6.0,6.0,6.0,6.0,6.0,0.0,0.0,4.0,0.0,,3.0,
Chris Wood,,,,7,,1.0,0.24,1.0,33.3,30.0,,,30.0,30.0,30.0,30.0,30.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.73,0.0,0.0,,,0.33,0.0,1.0,1.0,0.0,1.0,24.0,,,,,,nz NZL,nz NZL,nz NZL,nz NZL,nz NZL,nz NZL,FW,FW,FW,FW,FW,FW,0.24,79.0,2.0,2.0,,,4.0,0.2,0.05,0.0,31.0,6.0,,0.0,0.0,,,0.0,12.0,12.0,70.0,0.32,,,0.0,,1.0,99.0,372.0,,2.0,0.0,1.2,0.28,0.0,0.0,12.0,1.0,0.23,1.0,4.0,,,11.0,,0.0,,0.28,4.0,0.0,,44.2,,0.0,0.0,0.0,1.0,0.23,1.0,1.0,0.24,7.0,,0.0,0.0,,,,0.24,189.0,5,,0.0,0.0,0.0,6.0,1.0,1.0,0.0,3.0,,19.0,,8.0,0.0,0.0,57.0,0.0,0.0,100.0,2.0,2.0,1.45,,0.0,0.0,0.0,,0.0,0.0,99.0,,8.2,2.0,0.0,1.0,50.0,,,1.0,2.0,3.0,,0.0,0.0,1.0,,,4.1,,,4.1,4.1,4.1,4.1,4.1,1.0,0.24,0.0,0.0,,2.0,
Jack Colback,,,,11,,0.0,0.0,0.0,,32.0,,,32.0,32.0,32.0,32.0,32.0,3.0,18.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,,,,0.0,3.0,3.0,75.0,3.0,8.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.0,88.0,3.0,0.0,,,24.0,0.2,0.03,0.0,27.0,3.0,,13.0,13.0,,,0.0,3.0,3.0,210.0,,,,0.0,,21.0,189.0,497.0,,9.0,0.0,0.2,0.03,1.0,12.0,65.0,0.0,0.0,0.0,16.0,,,5.0,,0.0,,0.03,3.0,0.0,,33.3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,,0.0,0.0,,,,0.0,404.0,4,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0,,1.0,62.5,6.0,100.0,0.0,0.0,0.0,5.0,5.0,0.54,,0.0,0.0,0.0,,0.0,0.0,189.0,,,9.0,3.0,0.0,75.0,,,8.0,4.0,0.0,,0.0,0.0,,,,5.5,,,5.5,5.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,,5.0,
Wayne Hennessey,39.7,54.2,76.0,4,4.0,0.0,0.0,0.0,,35.0,35.0,35.0,35.0,35.0,35.0,35.0,35.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,35.0,,0.0,0.0,0.0,,0.0,0.0,0.0,72.0,-1.1,64.3,,wls WAL,wls WAL,wls WAL,wls WAL,wls WAL,wls WAL,GK,GK,GK,GK,GK,GK,0.0,47.0,0.0,0.0,0.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,43.2,54.5,0.0,0.0,0.0,181.0,,9.0,0.0,0.0,2.0,1.0,108.0,271.0,271.0,2.0,0.0,0.0,0.0,0.0,1.0,108.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.28,,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,-0.36,1.0,1.66,0.0,318.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,2.9,0.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,1.0,,0.0,0.0,0.0,56.0,58.0,25.0,1.0,0.0,0.0,23.0,0.0,0.0,,5.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gustavo Scarpa,,,,6,,0.0,0.0,0.0,14.3,28.0,,,28.0,28.0,28.0,28.0,28.0,4.0,5.0,2.0,0.0,3.0,0.0,8.0,3.48,1.0,0.0,,,0.0,0.0,0.0,0.0,25.0,3.0,2.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.5,71.0,4.0,2.0,,,12.0,0.0,0.02,1.0,27.0,10.0,,2.0,2.0,,,0.0,4.0,4.0,313.0,0.04,,,0.0,,5.0,108.0,181.0,,3.0,-0.3,0.3,0.14,4.0,3.0,24.0,0.3,0.13,0.3,3.0,,,1.0,,0.0,,0.14,3.0,0.0,,33.3,,1.0,0.0,-0.3,0.3,0.13,0.3,0.0,0.0,12.0,,0.0,0.0,,,,0.0,515.0,2,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,,1.0,,1.0,40.0,1.0,58.0,0.0,0.0,50.0,9.0,9.0,4.97,,1.0,1.0,0.0,,0.0,0.0,108.0,,26.9,4.0,1.0,1.0,67.0,,,5.0,4.0,0.0,,0.0,0.0,0.0,,,2.0,,,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,,5.0,
Sam Surridge,,,,20,,1.0,0.28,1.0,22.2,24.0,,,24.0,24.0,24.0,24.0,24.0,3.0,5.0,1.0,0.0,0.0,0.0,10.0,2.51,0.0,0.0,,,0.11,0.0,0.0,0.0,40.0,3.0,16.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,0.56,93.0,5.0,2.0,,,17.0,0.1,0.02,1.0,59.0,4.0,,0.0,0.0,,,1.0,17.0,17.0,140.0,0.2,,,0.0,,5.0,137.0,323.0,,7.0,-0.8,1.8,0.51,3.0,1.0,27.0,1.8,0.5,1.8,9.0,,,13.0,,0.0,,0.51,3.0,1.0,,44.8,,0.0,0.0,-0.8,1.8,0.5,1.8,1.0,0.28,6.0,,0.0,0.0,,,,0.28,361.0,1,,0.0,0.0,0.0,4.0,2.0,1.0,0.0,9.0,,13.0,,15.0,25.0,3.0,55.0,0.0,0.0,40.0,2.0,2.0,1.11,,2.0,2.0,0.0,,0.0,0.28,137.0,,11.6,12.0,2.0,2.0,71.0,,,4.0,5.0,3.0,,1.0,1.0,0.5,,,3.6,,,3.6,3.6,3.6,3.6,3.6,1.0,0.28,0.0,0.0,,5.0,
André Ayew,,,,13,,0.0,0.0,0.0,33.3,32.0,,,32.0,32.0,32.0,32.0,32.0,5.0,5.0,2.0,0.0,0.0,0.0,8.0,0.85,0.0,0.0,,,0.0,0.0,0.0,0.0,16.7,2.0,22.0,,,,,,gh GHA,gh GHA,gh GHA,gh GHA,gh GHA,gh GHA,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.28,62.0,6.0,4.0,,,9.0,0.0,0.01,1.0,42.0,3.0,,3.0,3.0,,,0.0,16.0,16.0,102.0,0.09,,,0.0,,5.0,105.0,316.0,,7.0,-0.3,0.3,0.08,1.0,0.0,15.0,0.3,0.07,0.3,11.0,,,3.0,,0.0,,0.31,2.0,0.0,,38.9,,0.0,0.0,-1.0,1.0,0.3,1.0,0.0,0.0,11.0,,0.0,0.0,,,,0.0,271.0,1,,0.0,0.0,0.0,4.0,1.0,0.0,0.0,3.0,,14.0,,8.0,50.0,4.0,49.0,0.0,0.0,66.7,3.0,3.0,0.86,,1.0,1.0,1.0,,1.0,0.0,106.0,,19.3,3.0,1.0,1.0,40.0,,,4.0,6.0,1.0,,2.0,0.0,0.0,,,3.5,,,3.5,3.5,3.5,3.5,3.5,0.0,0.0,1.0,0.0,,3.0,
