Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Riyad Mahrez,,,,30,,5.0,0.23,5.0,28.6,31.0,,,31.0,31.0,31.0,31.0,31.0,26.0,30.0,13.0,0.0,6.0,0.0,42.0,1.97,2.0,1.0,,,0.1,0.0,9.0,9.0,34.2,26.0,14.0,,,,,,dz ALG,dz ALG,dz ALG,dz ALG,dz ALG,dz ALG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.56,1042.0,27.0,27.0,,,82.0,7.0,0.33,9.0,802.0,116.0,,14.0,14.0,,,0.0,242.0,242.0,2361.0,0.11,,,7.0,,39.0,1391.0,1920.0,,5.0,-0.8,11.8,0.55,96.0,8.0,105.0,4.8,0.22,4.8,14.0,,,35.0,,0.0,,0.59,74.0,13.0,,39.1,,7.0,2.0,-0.6,5.6,0.26,5.6,4.0,0.19,76.0,,10.0,0.47,,,,0.66,5159.0,22,,0.0,0.0,0.0,27.0,1.0,10.0,3.0,42.0,,9.0,,110.0,33.3,13.0,494.0,1.0,1.0,37.0,78.0,78.0,5.44,,2.0,2.0,1.0,,1.0,0.98,1392.0,,17.2,16.0,25.0,12.0,934.0,,,39.0,73.0,7.0,,45.0,21.0,0.33,,,21.3,,,21.3,21.3,21.3,21.3,21.3,15.0,0.7,17.0,2.0,,47.0,
Nathan Aké,,,,26,,1.0,0.05,1.0,22.2,27.0,,,27.0,27.0,27.0,27.0,27.0,10.0,26.0,11.0,0.0,0.0,0.0,14.0,0.43,1.0,0.0,,,0.11,0.0,20.0,20.0,60.0,4.0,23.0,,,,,,nl NED,nl NED,nl NED,nl NED,nl NED,nl NED,DF,DF,DF,DF,DF,DF,0.1,1492.0,20.0,1.0,,,96.0,0.7,0.04,2.0,256.0,24.0,,12.0,12.0,,,0.0,30.0,30.0,3314.0,0.17,,,0.0,,46.0,1959.0,1873.0,,48.0,-0.6,2.3,0.11,15.0,15.0,615.0,1.6,0.07,1.6,86.0,,,16.0,,0.0,,0.11,20.0,2.0,,61.0,,0.0,0.0,-0.6,1.6,0.07,1.6,1.0,0.05,140.0,,0.0,0.0,,,,0.05,5455.0,22,,0.0,0.0,0.0,0.0,10.0,2.0,0.0,9.0,,36.0,,32.0,73.3,9.0,1097.0,0.0,0.0,20.0,25.0,25.0,1.15,,2.0,2.0,0.0,,0.0,0.1,1959.0,,10.5,12.0,3.0,2.0,1223.0,,,15.0,5.0,1.0,,4.0,2.0,0.5,,,20.8,,,20.8,20.8,20.8,20.8,20.8,1.0,0.05,1.0,0.0,,19.0,
Phil Foden,,,,32,,11.0,0.54,11.0,47.8,22.0,,,22.0,22.0,22.0,22.0,22.0,23.0,16.0,8.0,1.0,3.0,1.0,29.0,2.25,0.0,0.0,,,0.24,0.0,5.0,5.0,49.4,11.0,26.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,1.07,1051.0,25.0,31.0,,,91.0,4.7,0.23,2.0,790.0,99.0,,10.0,10.0,,,0.0,275.0,275.0,2141.0,0.13,,,1.0,,21.0,1324.0,1842.0,,12.0,5.1,10.6,0.52,91.0,9.0,116.0,5.9,0.29,5.9,20.0,,,34.0,,0.0,,0.52,76.0,10.0,,42.2,,6.0,3.0,5.1,5.9,0.29,5.9,11.0,0.54,88.0,,6.0,0.29,,,,0.83,4578.0,22,,0.0,0.0,0.0,29.0,2.0,5.0,0.0,46.0,,19.0,,131.0,42.1,5.0,433.0,0.0,0.0,38.3,68.0,68.0,4.83,,1.0,1.0,0.0,,0.0,0.68,1324.0,,15.3,10.0,40.0,22.0,891.0,,,19.0,81.0,6.0,,25.0,14.0,0.5,,,20.5,,,20.5,20.5,20.5,20.5,20.5,17.0,0.83,9.0,0.0,,43.0,
John Stones,,,,23,,2.0,0.1,2.0,27.3,28.0,,,28.0,28.0,28.0,28.0,28.0,7.0,23.0,7.0,0.0,0.0,0.0,8.0,0.54,0.0,0.0,,,0.18,0.0,9.0,9.0,60.0,3.0,16.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"DF,MF","DF,MF","DF,MF","DF,MF","DF,MF","DF,MF",0.15,1312.0,17.0,1.0,,,90.0,1.4,0.07,4.0,210.0,16.0,,13.0,13.0,,,0.0,34.0,34.0,3250.0,0.1,,,0.0,,32.0,1690.0,1846.0,,40.0,1.0,2.4,0.12,6.0,11.0,544.0,1.0,0.05,1.0,101.0,,,8.0,,1.0,,0.12,12.0,4.0,,67.3,,0.0,0.0,1.0,1.0,0.05,1.0,2.0,0.1,101.0,,2.0,0.1,,,,0.2,6201.0,21,,0.0,0.0,0.0,4.0,10.0,3.0,1.0,11.0,,33.0,,27.0,70.0,8.0,942.0,0.0,0.0,10.0,28.0,28.0,0.78,,2.0,2.0,0.0,,0.0,0.24,1690.0,,13.4,10.0,6.0,3.0,1080.0,,,10.0,10.0,1.0,,1.0,5.0,0.67,,,20.5,,,20.5,20.5,20.5,20.5,20.5,4.0,0.2,1.0,0.0,,32.0,
João Cancelo,,,,17,,2.0,0.14,2.0,17.6,28.0,,,28.0,28.0,28.0,28.0,28.0,6.0,29.0,17.0,0.0,1.0,0.0,18.0,1.2,1.0,0.0,,,0.12,1.0,19.0,19.0,50.8,7.0,11.0,,,,,,pt POR,pt POR,pt POR,pt POR,pt POR,pt POR,DF,DF,DF,DF,DF,DF,0.21,1020.0,7.0,23.0,,,80.0,0.9,0.06,4.0,461.0,39.0,,21.0,21.0,,,2.0,125.0,125.0,2861.0,0.05,,,0.0,,48.0,1363.0,1274.0,,9.0,1.2,1.7,0.12,45.0,16.0,225.0,0.8,0.06,0.8,20.0,,,18.0,,0.0,,0.12,30.0,5.0,,71.1,,2.0,1.0,1.2,0.8,0.06,0.8,2.0,0.14,106.0,,1.0,0.07,,,,0.21,4920.0,16,,0.0,1.0,1.0,14.0,1.0,5.0,0.0,17.0,,27.0,,47.0,70.8,9.0,686.0,0.0,0.0,37.7,73.0,73.0,2.76,,3.0,3.0,0.0,,0.0,0.42,1363.0,,22.7,13.0,31.0,3.0,840.0,,,24.0,61.0,4.0,,21.0,6.0,0.67,,,14.2,,,14.2,14.2,14.2,14.2,14.2,3.0,0.21,0.0,0.0,,40.0,
Julián Álvarez,,,,31,,9.0,0.55,9.0,43.5,22.0,,,22.0,22.0,22.0,22.0,22.0,13.0,26.0,9.0,1.0,2.0,1.0,14.0,2.83,0.0,0.0,,,0.17,0.0,2.0,2.0,55.3,21.0,23.0,,,,,,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",1.23,506.0,13.0,14.0,,,44.0,1.8,0.11,10.0,360.0,52.0,,16.0,16.0,,,0.0,99.0,99.0,908.0,0.13,,,0.0,,28.0,653.0,1465.0,,6.0,1.8,8.0,0.49,26.0,3.0,46.0,6.2,0.38,6.2,8.0,,,28.0,,0.0,,0.54,39.0,2.0,,25.8,,6.0,1.0,2.0,7.0,0.43,7.0,8.0,0.49,37.0,,0.0,0.0,,,,0.49,2187.0,13,,0.0,0.0,0.0,24.0,0.0,5.0,1.0,46.0,,8.0,,89.0,30.0,13.0,255.0,1.0,1.0,36.8,38.0,38.0,3.2,,0.0,0.0,1.0,,1.0,0.31,654.0,,16.0,21.0,21.0,20.0,406.0,,,30.0,38.0,3.0,,17.0,5.0,0.4,,,16.3,,,16.3,16.3,16.3,16.3,16.3,9.0,0.55,0.0,0.0,,18.0,
Aymeric Laporte,,,,12,,0.0,0.0,0.0,10.0,28.0,,,28.0,28.0,28.0,28.0,28.0,6.0,11.0,7.0,0.0,0.0,0.0,7.0,0.91,0.0,0.0,,,0.0,1.0,3.0,3.0,50.0,4.0,19.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,DF,DF,DF,DF,DF,DF,0.09,806.0,10.0,1.0,,,55.0,0.2,0.02,1.0,166.0,17.0,,8.0,8.0,,,0.0,11.0,11.0,2882.0,0.05,,,0.0,,14.0,1036.0,993.0,,30.0,-0.5,0.7,0.06,6.0,6.0,335.0,0.5,0.04,0.5,85.0,,,3.0,,0.0,,0.06,16.0,0.0,,55.8,,0.0,0.0,-0.5,0.5,0.04,0.5,0.0,0.0,85.0,,0.0,0.0,,,,0.0,4015.0,11,,0.0,0.0,0.0,0.0,4.0,1.0,0.0,10.0,,24.0,,13.0,63.6,4.0,538.0,0.0,0.0,25.0,30.0,30.0,1.54,,0.0,0.0,0.0,,0.0,0.0,1036.0,,14.9,5.0,2.0,1.0,702.0,,,11.0,4.0,1.0,,0.0,0.0,0.0,,,11.0,,,11.0,11.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,,44.0,
Rico Lewis,,,,14,,0.0,0.0,0.0,40.0,17.0,,,17.0,17.0,17.0,17.0,17.0,4.0,16.0,6.0,0.0,1.0,0.0,18.0,0.5,0.0,0.0,,,0.0,1.0,6.0,6.0,57.1,5.0,6.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"DF,MF","DF,MF","DF,MF","DF,MF","DF,MF","DF,MF",0.2,593.0,8.0,3.0,,,43.0,1.5,0.15,2.0,199.0,27.0,,9.0,9.0,,,0.0,26.0,26.0,1390.0,0.04,,,0.0,,22.0,742.0,903.0,,13.0,-0.2,1.7,0.17,5.0,9.0,133.0,0.2,0.02,0.2,26.0,,,7.0,,0.0,,0.17,24.0,0.0,,0.0,,0.0,0.0,-0.2,0.2,0.02,0.2,0.0,0.0,48.0,,0.0,0.0,,,,0.0,2555.0,10,,0.0,0.0,0.0,13.0,4.0,1.0,0.0,5.0,,0.0,,12.0,54.5,5.0,416.0,0.0,0.0,21.4,22.0,22.0,2.69,,1.0,1.0,0.0,,0.0,0.0,742.0,,21.1,10.0,8.0,2.0,511.0,,,11.0,14.0,0.0,,3.0,0.0,0.0,,,10.0,,,10.0,10.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,,24.0,
Stefan Ortega,45.8,14.8,8.3,3,3.0,0.0,0.0,0.0,,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,,0.0,0.0,0.0,,0.0,0.0,0.0,155.0,3.1,93.3,,de GER,de GER,de GER,de GER,de GER,de GER,GK,GK,GK,GK,GK,GK,0.0,119.0,0.0,0.0,2.0,66.7,7.0,0.0,0.0,0.0,0.0,0.0,2.33,0.0,0.0,23.9,20.3,0.0,0.0,0.0,245.0,,14.0,0.0,0.0,1.0,0.0,174.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.27,100.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0.0,0.0,1.02,0.0,0.33,0.0,392.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.0,3.8,0.0,,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,2.0,,0.0,0.0,0.0,116.0,24.0,12.0,0.0,0.0,0.0,11.0,0.0,0.0,,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cole Palmer,,,,14,,0.0,0.0,0.0,27.3,20.0,,,20.0,20.0,20.0,20.0,20.0,1.0,5.0,3.0,0.0,2.0,0.0,6.0,2.68,0.0,0.0,,,0.0,0.0,1.0,1.0,57.7,2.0,3.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.73,202.0,2.0,7.0,,,20.0,0.6,0.14,2.0,143.0,20.0,,1.0,1.0,,,0.0,40.0,40.0,639.0,0.14,,,0.0,,6.0,248.0,370.0,,2.0,-1.2,1.8,0.44,7.0,0.0,22.0,1.2,0.3,1.2,6.0,,,13.0,,0.0,,0.44,11.0,1.0,,25.0,,3.0,0.0,-1.2,1.2,0.3,1.2,0.0,0.0,13.0,,1.0,0.24,,,,0.24,1222.0,2,,0.0,0.0,0.0,8.0,1.0,4.0,0.0,11.0,,1.0,,32.0,60.0,3.0,85.0,0.0,0.0,26.9,29.0,29.0,4.86,,1.0,1.0,0.0,,0.0,0.24,248.0,,13.7,1.0,15.0,3.0,179.0,,,5.0,26.0,1.0,,15.0,1.0,0.0,,,4.1,,,4.1,4.1,4.1,4.1,4.1,1.0,0.24,0.0,0.0,,8.0,
Sergio Gómez,,,,12,,0.0,0.0,0.0,0.0,21.0,,,21.0,21.0,21.0,21.0,21.0,2.0,9.0,5.0,0.0,0.0,0.0,2.0,1.81,0.0,0.0,,,0.0,1.0,2.0,2.0,0.0,3.0,10.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,"DF,MF","DF,MF","DF,MF","DF,MF","DF,MF","DF,MF",0.0,274.0,5.0,3.0,,,19.0,1.2,0.3,2.0,87.0,7.0,,4.0,4.0,,,0.0,20.0,20.0,520.0,0.05,,,0.0,,11.0,358.0,349.0,,9.0,-0.4,1.5,0.39,8.0,6.0,75.0,0.4,0.09,0.4,16.0,,,7.0,,0.0,,0.39,6.0,1.0,,23.1,,0.0,0.0,-0.4,0.4,0.09,0.4,0.0,0.0,18.0,,1.0,0.26,,,,0.26,1018.0,2,,0.0,0.0,0.0,3.0,3.0,0.0,0.0,7.0,,3.0,,10.0,62.5,1.0,198.0,0.0,0.0,100.0,10.0,10.0,1.81,,0.0,0.0,0.0,,0.0,0.26,358.0,,22.1,1.0,0.0,0.0,203.0,,,8.0,3.0,0.0,,1.0,1.0,,,,3.9,,,3.9,3.9,3.9,3.9,3.9,1.0,0.26,1.0,0.0,,10.0,
Kalvin Phillips,,,,12,,0.0,0.0,0.0,0.0,26.0,,,26.0,26.0,26.0,26.0,26.0,4.0,6.0,2.0,0.0,0.0,0.0,2.0,1.8,0.0,0.0,,,0.0,0.0,5.0,5.0,50.0,8.0,2.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.0,284.0,7.0,0.0,,,19.0,0.2,0.05,0.0,49.0,7.0,,4.0,4.0,,,0.0,2.0,2.0,331.0,0.05,,,0.0,,11.0,354.0,300.0,,10.0,-0.3,0.5,0.14,0.0,3.0,64.0,0.3,0.1,0.3,16.0,,,2.0,,0.0,,0.14,5.0,1.0,,71.4,,0.0,0.0,-0.3,0.3,0.1,0.3,0.0,0.0,18.0,,0.0,0.0,,,,0.0,1021.0,2,,0.0,0.0,0.0,1.0,3.0,2.0,0.0,6.0,,5.0,,6.0,20.0,3.0,243.0,0.0,0.0,0.0,1.0,1.0,2.1,,1.0,1.0,0.0,,0.0,0.3,354.0,,22.9,10.0,1.0,0.0,228.0,,,10.0,2.0,0.0,,0.0,1.0,,,,3.3,,,3.3,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,,4.0,
Shea Charles,,,,1,,0.0,0.0,0.0,,18.0,,,18.0,18.0,18.0,18.0,18.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,,0.0,0.0,,,,,,nir NIR,nir NIR,nir NIR,nir NIR,nir NIR,nir NIR,DF,DF,DF,DF,DF,DF,0.0,19.0,0.0,0.0,,,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,43.0,,,,0.0,,5.0,32.0,28.0,,2.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,5.0,,,0.0,,0.0,,0.0,0.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,116.0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,2.0,,0.0,100.0,0.0,18.0,0.0,0.0,,1.0,1.0,0.0,,0.0,0.0,0.0,,0.0,0.0,32.0,,,0.0,0.0,0.0,20.0,,,1.0,0.0,0.0,,0.0,0.0,,,,0.3,,,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,,0.0,
Máximo Perrone,,,,1,,0.0,0.0,0.0,,19.0,,,19.0,19.0,19.0,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,MF,MF,MF,MF,MF,MF,0.0,19.0,1.0,0.0,,,3.0,0.0,0.0,0.0,6.0,1.0,,0.0,0.0,,,0.0,1.0,1.0,7.0,,,,0.0,,0.0,22.0,19.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,0.0,,,,0.0,20.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,,0.0,12.0,0.0,0.0,,0.0,0.0,4.74,,0.0,0.0,0.0,,0.0,0.0,22.0,,,0.0,0.0,0.0,8.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.2,,,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,,0.0,
Scott Carson,,,,0,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liam Delap,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,FW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Claudio Gomes,,,,0,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr FRA,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Knight,,,,0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luke Mbete-Tatu,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nico O’Reilly,,,,0,,,,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,FW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Robertson,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,au AUS,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Wilson-Esbrand,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squad Total,44.6,18.9,28.7,38,38.0,92.0,2.42,92.0,34.7,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.2,244.0,471.0,212.0,9.0,49.0,12.0,384.0,15.53,14.0,2.0,20.0,312.0,0.14,9.0,223.0,223.0,47.7,250.0,364.0,0.0,1242.0,-1.7,67.4,0.0,,,,,,,,,,,,,5.39,22992.0,339.0,239.0,28.0,34.2,1866.0,57.5,1.51,88.0,8301.0,1099.0,1.05,272.0,272.0,,30.4,3.0,2054.0,2054.0,56216.0,0.12,60.0,1.0,20.0,5.0,694.0,29885.0,3420.0,3420.0,402.0,11.9,128.6,3.38,742.0,185.0,7410.0,71.1,1.87,71.1,2170.0,3.0,3.0,406.0,1.0,1.0,92.0,3.58,826.0,130.0,0.3,54.6,163.0,53.0,8.0,13.4,78.6,2.07,78.6,83.0,2.18,2073.0,,69.0,1.82,-0.05,4.0,0.87,4.0,104099.0,418,38.0,0.0,1.0,1.0,298.0,95.0,76.0,9.0,590.0,30.3,438.0,6.4,1277.0,45.9,198.0,14372.0,9.0,9.0,33.9,988.0,988.0,28.92,40.0,44.0,44.0,10.0,3.0,10.0,4.42,29895.0,13.0,16.6,347.0,336.0,205.0,19122.0,287.0,181.0,462.0,704.0,51.0,128.0,279.0,168.0,0.4,33.0,33.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,161.0,4.24,81.0,7.0,0.0,754.0,5.0
Opponent Total,34.2,41.0,51.7,38,38.0,32.0,0.84,32.0,30.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,26.6,294.0,537.0,239.0,3.0,24.0,5.0,332.0,7.66,17.0,2.0,32.0,552.0,0.1,17.0,327.0,327.0,47.1,336.0,438.0,0.0,1183.0,-17.2,60.3,0.0,,,,,,,,,,,,,2.34,11200.0,457.0,212.0,5.0,7.9,1647.0,23.8,0.63,49.0,3319.0,494.0,0.61,298.0,298.0,35.8,40.8,10.0,853.0,853.0,23538.0,0.11,122.0,2.0,11.0,5.0,864.0,18164.0,3420.0,3420.0,818.0,-0.8,53.5,1.41,395.0,305.0,8426.0,29.8,0.78,29.8,3258.0,9.0,9.0,442.0,2.0,2.0,214.0,1.47,348.0,36.0,0.31,45.4,174.0,23.0,2.0,-0.1,32.1,0.85,32.1,29.0,0.76,860.0,13.0,21.0,0.55,-0.45,10.0,2.47,1.32,49417.0,418,38.0,1.0,2.0,2.0,259.0,163.0,40.0,3.0,291.0,74.8,364.0,5.8,561.0,41.6,183.0,6598.0,3.0,3.0,39.9,434.0,434.0,13.0,23.0,80.0,80.0,3.0,10.0,3.0,1.34,18167.0,3.0,17.2,402.0,250.0,89.0,9794.0,652.0,323.0,575.0,531.0,72.0,223.0,125.0,51.0,0.33,94.0,94.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,53.0,1.39,42.0,3.0,1.0,310.0,28.0
