Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Danny Welbeck,,,,31,,6.0,0.29,6.0,35.5,31.0,,,31.0,31.0,31.0,31.0,31.0,22.0,15.0,4.0,1.0,4.0,2.0,18.0,3.01,1.0,0.0,,,0.1,0.0,5.0,5.0,48.9,7.0,27.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,1.07,519.0,24.0,18.0,,,37.0,4.3,0.21,8.0,376.0,65.0,,7.0,7.0,,,0.0,134.0,134.0,878.0,0.15,,,1.0,,20.0,693.0,1854.0,,20.0,-3.4,13.7,0.66,0.0,0.0,44.0,9.4,0.46,9.4,23.0,,,60.0,,0.0,,0.66,49.0,5.0,,54.2,,5.0,1.0,-3.4,9.4,0.46,9.4,6.0,0.29,49.0,,3.0,0.15,,,,0.44,1859.0,21,,0.0,0.0,0.0,23.0,2.0,6.0,1.0,62.0,,32.0,,117.0,36.4,7.0,281.0,0.0,0.0,40.0,31.0,31.0,3.16,,0.0,0.0,0.0,,0.0,0.44,693.0,,14.1,25.0,22.0,22.0,407.0,,,11.0,45.0,5.0,,10.0,9.0,0.27,,,20.6,,,20.6,20.6,20.6,20.6,20.6,9.0,0.44,0.0,0.0,,18.0,
Leandro Trossard,,,,16,,7.0,0.48,7.0,44.7,27.0,,,27.0,27.0,27.0,27.0,27.0,17.0,10.0,1.0,1.0,1.0,1.0,13.0,2.6,0.0,0.0,,,0.18,0.0,6.0,6.0,35.0,7.0,11.0,,,,,,be BEL,be BEL,be BEL,be BEL,be BEL,be BEL,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",1.16,531.0,17.0,19.0,,,65.0,2.1,0.14,2.0,368.0,51.0,,6.0,6.0,,,0.0,118.0,118.0,1192.0,0.12,,,0.0,,16.0,697.0,1315.0,,1.0,2.6,6.5,0.45,35.0,7.0,62.0,4.4,0.3,4.4,3.0,,,38.0,,0.0,,0.45,39.0,5.0,,35.3,,7.0,3.0,2.6,4.4,0.3,4.4,7.0,0.48,67.0,,2.0,0.14,,,,0.62,2443.0,16,,0.0,0.0,0.0,26.0,0.0,4.0,0.0,38.0,,6.0,,90.0,12.5,1.0,278.0,0.0,0.0,47.5,40.0,40.0,3.49,,1.0,1.0,0.0,,0.0,0.62,697.0,,15.0,10.0,14.0,17.0,429.0,,,8.0,40.0,4.0,,24.0,9.0,0.41,,,14.6,,,14.6,14.6,14.6,14.6,14.6,9.0,0.62,0.0,0.0,,27.0,
Jason Steele,45.9,14.9,3.6,15,15.0,0.0,0.0,0.0,,31.0,31.0,31.0,31.0,31.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,126.0,,1.0,0.0,0.0,100.0,1.0,0.0,1.0,483.0,-1.5,61.4,50.0,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,GK,GK,GK,GK,GK,GK,0.0,354.0,0.0,0.0,7.0,40.0,22.0,0.1,0.01,0.0,0.0,6.0,1.27,0.0,0.0,24.2,13.9,0.0,0.0,0.0,868.0,,36.0,0.0,0.0,3.0,0.0,574.0,1350.0,1350.0,6.0,0.0,0.1,0.01,0.0,0.0,570.0,0.0,0.0,0.0,469.0,1.0,1.0,0.0,3.0,1.0,57.0,0.01,6.0,2.0,0.29,100.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,1.0,0.07,-0.1,2.0,1.53,0.07,1675.0,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,1.0,7.9,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4,19.0,1.0,1.0,0.0,2.0,0.0,0.13,574.0,6.0,,1.0,1.0,0.0,377.0,74.0,55.0,1.0,1.0,0.0,34.0,0.0,2.0,,23.0,23.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,0.07,0.0,0.0,0.0,0.0,5.0
Levi Colwill,,,,17,,0.0,0.0,0.0,0.0,19.0,,,19.0,19.0,19.0,19.0,19.0,2.0,8.0,4.0,0.0,0.0,0.0,10.0,0.59,0.0,0.0,,,0.0,1.0,15.0,15.0,100.0,5.0,18.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,921.0,5.0,0.0,,,74.0,0.5,0.04,0.0,51.0,18.0,,7.0,7.0,,,0.0,3.0,3.0,2952.0,0.18,,,0.0,,23.0,1263.0,1220.0,,37.0,-1.4,1.9,0.14,1.0,4.0,569.0,1.4,0.1,1.4,144.0,,,7.0,,0.0,,0.14,16.0,2.0,,71.4,,0.0,0.0,-1.4,1.4,0.1,1.4,0.0,0.0,70.0,,2.0,0.15,,,,0.15,4646.0,13,,0.0,0.0,0.0,4.0,3.0,1.0,0.0,8.0,,45.0,,11.0,44.4,4.0,646.0,0.0,0.0,0.0,16.0,16.0,1.33,,1.0,1.0,0.0,,0.0,0.15,1263.0,,7.0,8.0,1.0,0.0,845.0,,,9.0,1.0,0.0,,0.0,2.0,,,,13.6,,,13.6,13.6,13.6,13.6,13.6,2.0,0.15,1.0,0.0,,10.0,
Adam Lallana,,,,16,,2.0,0.25,2.0,62.5,34.0,,,34.0,34.0,34.0,34.0,34.0,6.0,9.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,,,0.25,0.0,2.0,2.0,50.0,7.0,9.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.62,295.0,6.0,3.0,,,25.0,1.0,0.12,1.0,151.0,22.0,,4.0,4.0,,,0.0,43.0,43.0,420.0,0.11,,,0.0,,11.0,373.0,722.0,,1.0,1.1,1.9,0.23,3.0,6.0,43.0,0.9,0.11,0.9,6.0,,,15.0,,0.0,,0.23,22.0,2.0,,47.1,,0.0,0.0,1.1,0.9,0.11,0.9,2.0,0.25,33.0,,1.0,0.12,,,,0.37,839.0,12,,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,,8.0,,33.0,0.0,2.0,180.0,0.0,0.0,50.0,10.0,10.0,2.75,,0.0,0.0,0.0,,0.0,0.25,373.0,,13.3,2.0,3.0,5.0,206.0,,,7.0,6.0,0.0,,4.0,2.0,0.4,,,8.0,,,8.0,8.0,8.0,8.0,8.0,3.0,0.37,0.0,0.0,,4.0,
Evan Ferguson,,,,19,,6.0,0.57,6.0,47.2,17.0,,,17.0,17.0,17.0,17.0,17.0,10.0,6.0,1.0,0.0,0.0,0.0,11.0,3.41,0.0,0.0,,,0.17,0.0,2.0,2.0,57.1,6.0,14.0,,,,,,ie IRL,ie IRL,ie IRL,ie IRL,ie IRL,ie IRL,FW,FW,FW,FW,FW,FW,1.61,256.0,11.0,5.0,,,25.0,0.7,0.07,2.0,155.0,22.0,,3.0,3.0,,,0.0,58.0,58.0,309.0,0.15,,,0.0,,8.0,344.0,950.0,,6.0,0.7,6.1,0.57,2.0,1.0,27.0,5.3,0.51,5.3,10.0,,,29.0,,0.0,,0.57,15.0,2.0,,39.1,,1.0,0.0,0.7,5.3,0.51,5.3,6.0,0.57,14.0,,2.0,0.19,,,,0.76,884.0,10,,0.0,0.0,0.0,20.0,1.0,6.0,0.0,36.0,,9.0,,39.0,14.3,3.0,165.0,0.0,0.0,35.7,11.0,11.0,2.08,,1.0,1.0,0.0,,0.0,0.19,344.0,,15.2,9.0,8.0,17.0,203.0,,,7.0,14.0,5.0,,8.0,2.0,0.35,,,10.6,,,10.6,10.6,10.6,10.6,10.6,8.0,0.76,0.0,0.0,,4.0,
Julio Enciso,,,,20,,4.0,0.45,4.0,47.4,18.0,,,18.0,18.0,18.0,18.0,18.0,9.0,13.0,8.0,0.0,2.0,1.0,15.0,4.24,0.0,0.0,,,0.11,0.0,4.0,4.0,50.0,5.0,8.0,,,,,,py PAR,py PAR,py PAR,py PAR,py PAR,py PAR,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",2.01,292.0,9.0,25.0,,,36.0,1.7,0.19,4.0,228.0,45.0,,4.0,4.0,,,0.0,74.0,74.0,1013.0,0.11,,,0.0,,17.0,396.0,806.0,,2.0,0.0,5.7,0.64,12.0,3.0,22.0,4.0,0.45,4.0,2.0,,,19.0,,0.0,,0.64,28.0,3.0,,42.9,,9.0,2.0,0.0,4.0,0.45,4.0,4.0,0.45,31.0,,2.0,0.22,,,,0.67,1768.0,7,,0.0,0.0,0.0,20.0,0.0,6.0,1.0,38.0,,6.0,,49.0,61.5,6.0,155.0,0.0,0.0,39.1,39.0,39.0,5.02,,1.0,1.0,0.0,,0.0,0.78,396.0,,19.6,13.0,32.0,18.0,241.0,,,13.0,64.0,3.0,,17.0,7.0,0.22,,,9.0,,,9.0,9.0,9.0,9.0,9.0,6.0,0.67,0.0,0.0,,29.0,
Billy Gilmour,,,,14,,0.0,0.0,0.0,16.7,21.0,,,21.0,21.0,21.0,21.0,21.0,3.0,5.0,2.0,0.0,1.0,0.0,3.0,1.07,1.0,0.0,,,0.0,0.0,6.0,6.0,33.3,6.0,5.0,,,,,,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,MF,MF,MF,MF,MF,MF,0.18,350.0,5.0,2.0,,,35.0,0.2,0.04,1.0,71.0,14.0,,2.0,2.0,,,0.0,4.0,4.0,583.0,0.09,,,0.0,,11.0,453.0,507.0,,5.0,-0.5,0.8,0.13,2.0,2.0,112.0,0.5,0.09,0.5,15.0,,,6.0,,0.0,,0.13,12.0,3.0,,50.0,,0.0,0.0,-0.5,0.5,0.09,0.5,0.0,0.0,35.0,,1.0,0.18,,,,0.18,1157.0,7,,0.0,0.0,0.0,5.0,2.0,0.0,0.0,6.0,,5.0,,4.0,25.0,2.0,276.0,0.0,0.0,33.3,5.0,5.0,2.48,,1.0,1.0,0.0,,0.0,0.53,453.0,,20.1,8.0,2.0,1.0,248.0,,,8.0,6.0,0.0,,1.0,3.0,0.0,,,5.6,,,5.6,5.6,5.6,5.6,5.6,1.0,0.18,0.0,0.0,,8.0,
Deniz Undav,,,,22,,5.0,0.72,5.0,44.4,26.0,,,26.0,26.0,26.0,26.0,26.0,3.0,7.0,2.0,0.0,0.0,0.0,4.0,3.87,1.0,1.0,,,0.19,0.0,0.0,0.0,66.7,6.0,7.0,,,,,,de GER,de GER,de GER,de GER,de GER,de GER,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",1.72,179.0,4.0,2.0,,,21.0,1.1,0.15,3.0,116.0,22.0,,4.0,4.0,,,0.0,40.0,40.0,350.0,0.18,,,0.0,,7.0,231.0,628.0,,1.0,0.5,5.6,0.8,1.0,2.0,19.0,4.5,0.65,4.5,4.0,,,13.0,,1.0,,0.8,14.0,0.0,,41.7,,1.0,1.0,0.5,4.5,0.65,4.5,5.0,0.72,10.0,,0.0,0.0,,,,0.72,518.0,6,,0.0,0.0,0.0,8.0,1.0,6.0,2.0,27.0,,5.0,,42.0,25.0,2.0,97.0,0.0,0.0,33.3,12.0,12.0,3.15,,2.0,2.0,0.0,,0.0,0.57,231.0,,13.8,15.0,4.0,12.0,120.0,,,8.0,6.0,7.0,,4.0,4.0,0.42,,,7.0,,,7.0,7.0,7.0,7.0,7.0,5.0,0.72,0.0,0.0,,6.0,
Facundo Buonanotte,,,,13,,1.0,0.16,1.0,27.3,17.0,,,17.0,17.0,17.0,17.0,17.0,3.0,2.0,1.0,0.0,0.0,0.0,7.0,1.75,0.0,0.0,,,0.09,0.0,4.0,4.0,36.8,21.0,4.0,,,,,,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.48,202.0,5.0,9.0,,,25.0,0.5,0.09,0.0,115.0,14.0,,1.0,1.0,,,0.0,42.0,42.0,424.0,0.13,,,0.0,,6.0,258.0,565.0,,3.0,-0.4,1.9,0.31,7.0,1.0,33.0,1.4,0.22,1.4,8.0,,,10.0,,0.0,,0.31,12.0,1.0,,33.3,,2.0,0.0,-0.4,1.4,0.22,1.4,1.0,0.16,13.0,,1.0,0.16,,,,0.32,1018.0,6,,0.0,0.0,0.0,2.0,2.0,0.0,0.0,11.0,,2.0,,19.0,4.5,1.0,114.0,0.0,0.0,47.4,9.0,9.0,2.23,,2.0,2.0,0.0,,0.0,0.16,258.0,,16.9,9.0,7.0,3.0,182.0,,,22.0,19.0,3.0,,2.0,1.0,0.33,,,6.3,,,6.3,6.3,6.3,6.3,6.3,2.0,0.32,0.0,0.0,,5.0,
Tariq Lamptey,,,,20,,0.0,0.0,0.0,0.0,21.0,,,21.0,21.0,21.0,21.0,21.0,4.0,11.0,5.0,0.0,1.0,0.0,14.0,0.99,0.0,0.0,,,0.0,0.0,7.0,7.0,28.6,2.0,7.0,,,,,,gh GHA,gh GHA,gh GHA,gh GHA,gh GHA,gh GHA,DF,DF,DF,DF,DF,DF,0.0,256.0,7.0,13.0,,,31.0,0.2,0.04,1.0,161.0,14.0,,6.0,6.0,,,0.0,58.0,58.0,808.0,0.04,,,0.0,,18.0,376.0,453.0,,2.0,-0.2,0.4,0.08,31.0,6.0,80.0,0.2,0.04,0.2,15.0,,,16.0,,0.0,,0.08,12.0,0.0,,22.2,,1.0,0.0,-0.2,0.2,0.04,0.2,0.0,0.0,26.0,,0.0,0.0,,,,0.0,1451.0,3,,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,,2.0,,17.0,71.4,4.0,138.0,0.0,0.0,46.4,28.0,28.0,2.78,,1.0,1.0,0.0,,0.0,0.0,376.0,,20.1,6.0,8.0,0.0,232.0,,,7.0,28.0,0.0,,7.0,0.0,,,,5.0,,,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,,12.0,
Jan Paul van Hecke,,,,8,,0.0,0.0,0.0,0.0,22.0,,,22.0,22.0,22.0,22.0,22.0,3.0,8.0,5.0,0.0,0.0,0.0,4.0,0.61,0.0,0.0,,,0.0,0.0,6.0,6.0,,0.0,15.0,,,,,,nl NED,nl NED,nl NED,nl NED,nl NED,nl NED,DF,DF,DF,DF,DF,DF,0.0,213.0,8.0,0.0,,,15.0,0.0,0.0,1.0,13.0,2.0,,6.0,6.0,,,0.0,0.0,0.0,635.0,0.3,,,0.0,,14.0,288.0,295.0,,9.0,-0.6,0.6,0.18,0.0,3.0,120.0,0.6,0.18,0.6,27.0,,,1.0,,0.0,,0.18,2.0,0.0,,28.6,,0.0,0.0,-0.6,0.6,0.18,0.6,0.0,0.0,21.0,,0.0,0.0,,,,0.0,1104.0,3,,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,,6.0,,2.0,100.0,4.0,155.0,0.0,0.0,,3.0,3.0,0.61,,2.0,2.0,0.0,,0.0,0.0,288.0,,16.3,7.0,0.0,0.0,187.0,,,5.0,0.0,0.0,,0.0,0.0,,,,3.3,,,3.3,3.3,3.3,3.3,3.3,0.0,0.0,0.0,0.0,,5.0,
Enock Mwepu,,,,6,,0.0,0.0,0.0,50.0,24.0,,,24.0,24.0,24.0,24.0,24.0,2.0,10.0,3.0,0.0,0.0,0.0,1.0,0.85,0.0,0.0,,,0.0,0.0,1.0,1.0,20.0,1.0,7.0,,,,,,zm ZAM,zm ZAM,zm ZAM,zm ZAM,zm ZAM,zm ZAM,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.42,80.0,3.0,4.0,,,9.0,0.5,0.2,3.0,53.0,7.0,,5.0,5.0,,,0.0,17.0,17.0,141.0,0.11,,,0.0,,11.0,116.0,213.0,,1.0,-0.2,0.7,0.29,3.0,1.0,12.0,0.2,0.09,0.2,1.0,,,10.0,,0.0,,0.29,6.0,1.0,,0.0,,1.0,1.0,-0.2,0.2,0.09,0.2,0.0,0.0,6.0,,1.0,0.42,,,,0.42,318.0,2,,0.0,0.0,0.0,5.0,1.0,0.0,0.0,2.0,,0.0,,7.0,75.0,6.0,54.0,0.0,0.0,80.0,5.0,5.0,2.96,,0.0,0.0,0.0,,0.0,0.85,116.0,,16.7,2.0,1.0,1.0,58.0,,,4.0,5.0,2.0,,1.0,2.0,0.0,,,2.4,,,2.4,2.4,2.4,2.4,2.4,1.0,0.42,0.0,0.0,,2.0,
Jeremy Sarmiento,,,,9,,0.0,0.0,0.0,40.0,20.0,,,20.0,20.0,20.0,20.0,20.0,2.0,6.0,2.0,0.0,1.0,0.0,4.0,2.56,0.0,0.0,,,0.0,0.0,1.0,1.0,54.5,3.0,4.0,,,,,,ec ECU,ec ECU,ec ECU,ec ECU,ec ECU,ec ECU,MF,MF,MF,MF,MF,MF,1.02,77.0,2.0,4.0,,,4.0,0.2,0.11,1.0,48.0,10.0,,3.0,3.0,,,0.0,20.0,20.0,129.0,0.07,,,0.0,,7.0,100.0,176.0,,0.0,-0.3,0.5,0.28,3.0,4.0,13.0,0.3,0.17,0.3,0.0,,,6.0,,0.0,,0.28,6.0,2.0,,0.0,,1.0,0.0,-0.3,0.3,0.17,0.3,0.0,0.0,11.0,,1.0,0.51,,,,0.51,386.0,1,,0.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,,0.0,,10.0,40.0,1.0,39.0,0.0,0.0,36.4,5.0,5.0,5.11,,1.0,1.0,0.0,,0.0,1.02,100.0,,20.5,4.0,6.0,2.0,69.0,,,5.0,11.0,0.0,,1.0,2.0,0.0,,,2.0,,,2.0,2.0,2.0,2.0,2.0,1.0,0.51,0.0,0.0,,3.0,
Yasin Ayari,,,,3,,0.0,0.0,0.0,0.0,18.0,,,18.0,18.0,18.0,18.0,18.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,1.34,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,4.0,1.0,,,,,,se SWE,se SWE,se SWE,se SWE,se SWE,se SWE,MF,MF,MF,MF,MF,MF,0.0,25.0,1.0,0.0,,,3.0,0.1,0.18,0.0,8.0,4.0,,2.0,2.0,,,0.0,2.0,2.0,44.0,0.02,,,0.0,,2.0,30.0,67.0,,0.0,0.0,0.2,0.21,0.0,1.0,5.0,0.0,0.03,0.0,0.0,,,2.0,,0.0,,0.21,3.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,2.0,,0.0,0.0,,,,0.0,76.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,5.37,,0.0,0.0,0.0,,0.0,0.0,30.0,,29.7,0.0,0.0,0.0,19.0,,,4.0,1.0,0.0,,0.0,0.0,,,,0.7,,,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,,0.0,
Odeluga Offiah,,,,2,,0.0,0.0,0.0,,19.0,,,19.0,19.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,100.0,2.0,1.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,19.0,0.0,0.0,,,3.0,0.0,0.0,0.0,3.0,1.0,,1.0,1.0,,,0.0,1.0,1.0,44.0,,,,0.0,,1.0,35.0,25.0,,1.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,1.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,90.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,1.0,3.6,,0.0,0.0,0.0,,0.0,0.0,35.0,,,0.0,1.0,0.0,17.0,,,2.0,1.0,0.0,,0.0,0.0,,,,0.3,,,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,,0.0,
Andrew Moran,,,,1,,0.0,0.0,0.0,,18.0,,,18.0,18.0,18.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,ie IRL,ie IRL,ie IRL,ie IRL,ie IRL,ie IRL,FW,FW,FW,FW,FW,FW,0.0,3.0,1.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,1.0,1.0,,,,0.0,,0.0,6.0,12.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,2.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,5.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0,,,0.0,0.0,0.0,3.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,0.0,
Cameron Peupion,,,,1,,0.0,0.0,0.0,0.0,19.0,,,19.0,19.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,au AUS,au AUS,au AUS,au AUS,au AUS,au AUS,MF,MF,MF,MF,MF,MF,0.0,5.0,0.0,0.0,,,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,,,0.0,2.0,2.0,0.0,0.06,,,0.0,,0.0,6.0,6.0,,0.0,-0.1,0.1,0.9,0.0,0.0,0.0,0.1,0.9,0.1,0.0,,,1.0,,0.0,,0.9,0.0,0.0,,100.0,,0.0,0.0,-0.1,0.1,0.9,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,8.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,1.0,,0.0,3.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,6.0,,8.0,0.0,0.0,0.0,3.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,0.0,
Jack Hinshelwood,,,,1,,0.0,0.0,0.0,,17.0,,,17.0,17.0,17.0,17.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,0.0,3.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,1.0,1.0,2.0,,,,0.0,,1.0,5.0,2.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,2.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,5.0,,,0.0,0.0,0.0,2.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Steven Alzate,,,,0,,,,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,co COL,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Furlong,,,,0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ie IRL,,,,,,"DF,MF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Neal Maupay,,,,0,,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fr FRA,,,,,,"FW,MF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Mcgill,,,,0,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imari Samuels,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ed Turns,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wls WAL,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
