Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Callum Wilson,,,,31,,18.0,0.86,18.0,44.3,30.0,,,30.0,30.0,30.0,30.0,30.0,8.0,9.0,0.0,0.0,6.0,0.0,31.0,3.36,0.0,0.0,,,0.21,0.0,1.0,1.0,33.3,3.0,48.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,1.49,360.0,8.0,19.0,,,39.0,2.7,0.13,1.0,281.0,43.0,,3.0,3.0,,,0.0,118.0,118.0,673.0,0.22,,,0.0,,10.0,479.0,1877.0,,5.0,-0.1,17.8,0.85,6.0,0.0,25.0,15.1,0.72,15.1,8.0,,,72.0,,0.0,,0.97,24.0,5.0,,30.4,,6.0,3.0,0.5,17.5,0.84,17.5,15.0,0.72,19.0,,5.0,0.24,,,,0.96,1484.0,21,,0.0,0.0,0.0,36.0,0.0,7.0,2.0,70.0,,21.0,,124.0,0.0,8.0,179.0,3.0,3.0,52.8,27.0,27.0,2.06,,4.0,4.0,3.0,,3.0,0.48,482.0,,12.4,21.0,12.0,31.0,303.0,,,3.0,36.0,15.0,,16.0,10.0,0.48,,,20.9,,,20.9,20.9,20.9,20.9,20.9,23.0,1.1,0.0,0.0,,14.0,
Alexander Isak,,,,22,,10.0,0.59,10.0,46.9,22.0,,,22.0,22.0,22.0,22.0,22.0,19.0,18.0,10.0,1.0,3.0,1.0,15.0,2.9,1.0,0.0,,,0.16,0.0,4.0,4.0,44.4,18.0,28.0,,,,,,se SWE,se SWE,se SWE,se SWE,se SWE,se SWE,FW,FW,FW,FW,FW,FW,1.36,431.0,21.0,30.0,,,38.0,2.2,0.13,7.0,358.0,49.0,,8.0,8.0,,,1.0,122.0,122.0,1300.0,0.14,,,0.0,,22.0,581.0,1522.0,,8.0,1.3,8.9,0.52,7.0,4.0,34.0,6.7,0.4,6.7,11.0,,,39.0,,0.0,,0.62,29.0,1.0,,44.0,,5.0,2.0,1.8,8.2,0.49,8.2,8.0,0.47,48.0,,1.0,0.06,,,,0.53,2548.0,17,,0.0,0.0,0.0,25.0,2.0,11.0,1.0,49.0,,22.0,,98.0,35.7,7.0,202.0,2.0,2.0,41.7,41.0,41.0,2.9,,3.0,3.0,2.0,,2.0,0.3,583.0,,15.0,19.0,32.0,23.0,371.0,,,28.0,72.0,5.0,,22.0,5.0,0.35,,,16.9,,,16.9,16.9,16.9,16.9,16.9,11.0,0.65,0.0,0.0,,36.0,
Jacob Murphy,,,,36,,4.0,0.29,4.0,34.5,27.0,,,27.0,27.0,27.0,27.0,27.0,17.0,15.0,8.0,0.0,5.0,0.0,14.0,2.09,1.0,1.0,,,0.14,0.0,7.0,7.0,32.6,12.0,11.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,FW,FW,FW,FW,FW,FW,0.72,421.0,17.0,21.0,,,69.0,2.8,0.2,4.0,329.0,49.0,,7.0,7.0,,,0.0,141.0,141.0,1497.0,0.11,,,0.0,,22.0,590.0,1251.0,,3.0,0.7,6.1,0.44,53.0,3.0,58.0,3.3,0.24,3.3,11.0,,,17.0,,0.0,,0.44,37.0,5.0,,21.4,,4.0,0.0,0.7,3.3,0.24,3.3,4.0,0.29,57.0,,2.0,0.14,,,,0.43,2478.0,14,,0.0,0.0,0.0,23.0,0.0,2.0,0.0,29.0,,3.0,,75.0,40.0,8.0,214.0,0.0,0.0,48.8,66.0,66.0,3.52,,0.0,0.0,0.0,,0.0,0.43,590.0,,18.6,8.0,14.0,10.0,364.0,,,20.0,43.0,2.0,,29.0,6.0,0.4,,,13.9,,,13.9,13.9,13.9,13.9,13.9,6.0,0.43,0.0,0.0,,32.0,
Allan Saint-Maximin,,,,25,,1.0,0.08,1.0,39.3,25.0,,,25.0,25.0,25.0,25.0,25.0,4.0,10.0,2.0,0.0,3.0,1.0,16.0,2.25,0.0,0.0,,,0.04,0.0,5.0,5.0,57.6,9.0,2.0,,,,,,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,FW,FW,FW,FW,FW,FW,0.88,456.0,4.0,33.0,,,69.0,4.6,0.37,1.0,348.0,65.0,,3.0,3.0,,,0.0,111.0,111.0,2512.0,0.06,,,0.0,,15.0,598.0,1120.0,,2.0,-0.6,6.2,0.5,32.0,3.0,69.0,1.6,0.13,1.6,5.0,,,31.0,,0.0,,0.5,49.0,7.0,,50.0,,10.0,2.0,-0.6,1.6,0.13,1.6,1.0,0.08,69.0,,5.0,0.4,,,,0.48,4137.0,12,,0.0,0.0,0.0,30.0,0.0,3.0,0.0,28.0,,2.0,,77.0,18.2,6.0,198.0,0.0,0.0,33.3,93.0,93.0,5.22,,1.0,1.0,0.0,,0.0,0.8,598.0,,17.6,6.0,57.0,11.0,435.0,,,11.0,99.0,2.0,,41.0,10.0,0.09,,,12.4,,,12.4,12.4,12.4,12.4,12.4,6.0,0.48,0.0,0.0,,51.0,
Matt Targett,,,,17,,0.0,0.0,0.0,0.0,26.0,,,26.0,26.0,26.0,26.0,26.0,5.0,13.0,9.0,0.0,0.0,0.0,3.0,0.15,0.0,0.0,,,0.0,0.0,9.0,9.0,100.0,15.0,7.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,241.0,8.0,0.0,,,46.0,0.4,0.06,2.0,131.0,17.0,,10.0,10.0,,,0.0,13.0,13.0,409.0,0.01,,,0.0,,22.0,463.0,610.0,,16.0,0.0,0.4,0.07,34.0,8.0,149.0,0.0,0.0,0.0,20.0,,,5.0,,0.0,,0.07,12.0,0.0,,61.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,,0.0,0.0,,,,0.0,673.0,6,,0.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,,11.0,,0.0,37.5,3.0,186.0,0.0,0.0,0.0,3.0,3.0,2.51,,1.0,1.0,0.0,,0.0,0.0,463.0,,25.8,10.0,2.0,0.0,197.0,,,24.0,2.0,0.0,,0.0,0.0,,,,6.8,,,6.8,6.8,6.8,6.8,6.8,0.0,0.0,5.0,0.0,,5.0,
Anthony Gordon,,,,16,,1.0,0.18,1.0,25.0,21.0,,,21.0,21.0,21.0,21.0,21.0,8.0,14.0,9.0,0.0,2.0,0.0,8.0,1.48,1.0,0.0,,,0.13,1.0,2.0,2.0,33.3,11.0,3.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.37,196.0,9.0,13.0,,,25.0,0.9,0.17,2.0,135.0,16.0,,12.0,12.0,,,0.0,45.0,45.0,516.0,0.21,,,0.0,,16.0,275.0,487.0,,1.0,-0.7,2.6,0.48,9.0,5.0,30.0,1.7,0.31,1.7,5.0,,,19.0,,0.0,,0.48,10.0,1.0,,0.0,,1.0,0.0,-0.7,1.7,0.31,1.7,1.0,0.18,15.0,,0.0,0.0,,,,0.18,1192.0,4,,0.0,0.0,0.0,5.0,1.0,1.0,0.0,8.0,,0.0,,27.0,45.0,7.0,112.0,0.0,0.0,61.9,20.0,20.0,2.96,,1.0,1.0,0.0,,0.0,0.18,275.0,,14.0,7.0,7.0,2.0,169.0,,,20.0,21.0,1.0,,11.0,1.0,0.5,,,5.4,,,5.4,5.4,5.4,5.4,5.4,1.0,0.18,1.0,0.0,,13.0,
Chris Wood,,,,18,,2.0,0.4,2.0,37.5,30.0,,,30.0,30.0,30.0,30.0,30.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,1.61,0.0,0.0,,,0.13,0.0,1.0,1.0,50.0,2.0,23.0,,,,,,nz NZL,nz NZL,nz NZL,nz NZL,nz NZL,nz NZL,FW,FW,FW,FW,FW,FW,0.61,101.0,2.0,0.0,,,17.0,0.3,0.06,2.0,60.0,5.0,,4.0,4.0,,,0.0,23.0,23.0,62.0,0.13,,,0.0,,6.0,148.0,446.0,,7.0,0.0,1.3,0.27,0.0,0.0,19.0,1.0,0.21,1.0,8.0,,,12.0,,0.0,,0.43,4.0,0.0,,50.0,,0.0,0.0,0.2,1.8,0.37,1.8,1.0,0.2,4.0,,0.0,0.0,,,,0.2,159.0,4,,0.0,0.0,0.0,5.0,2.0,1.0,0.0,8.0,,23.0,,16.0,60.0,3.0,70.0,1.0,1.0,0.0,1.0,1.0,1.01,,0.0,0.0,1.0,,1.0,0.0,149.0,,14.7,4.0,1.0,3.0,52.0,,,5.0,2.0,3.0,,0.0,0.0,0.33,,,5.0,,,5.0,5.0,5.0,5.0,5.0,2.0,0.4,0.0,0.0,,1.0,
Elliot Anderson,,,,22,,0.0,0.0,0.0,36.4,19.0,,,19.0,19.0,19.0,19.0,19.0,9.0,11.0,6.0,0.0,4.0,0.0,10.0,2.41,0.0,0.0,,,0.0,0.0,6.0,6.0,34.5,6.0,5.0,,,,,,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.88,182.0,11.0,13.0,,,29.0,1.3,0.28,3.0,151.0,22.0,,5.0,5.0,,,0.0,35.0,35.0,522.0,0.09,,,0.0,,17.0,286.0,410.0,,2.0,-1.0,2.3,0.51,9.0,5.0,44.0,1.0,0.22,1.0,7.0,,,9.0,,0.0,,0.51,16.0,1.0,,68.8,,2.0,0.0,-1.0,1.0,0.22,1.0,0.0,0.0,24.0,,1.0,0.22,,,,0.22,970.0,3,,0.0,0.0,0.0,10.0,2.0,0.0,0.0,11.0,,11.0,,39.0,50.0,3.0,99.0,0.0,0.0,44.8,23.0,23.0,4.83,,0.0,0.0,0.0,,0.0,0.22,286.0,,16.0,6.0,10.0,4.0,160.0,,,12.0,29.0,1.0,,12.0,1.0,0.0,,,4.6,,,4.6,4.6,4.6,4.6,4.6,1.0,0.22,0.0,0.0,,15.0,
Ryan Fraser,,,,8,,0.0,0.0,0.0,16.7,28.0,,,28.0,28.0,28.0,28.0,28.0,2.0,2.0,2.0,0.0,0.0,0.0,10.0,1.73,0.0,0.0,,,0.0,0.0,0.0,0.0,50.0,3.0,2.0,,,,,,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,FW,FW,FW,FW,FW,FW,0.29,107.0,3.0,0.0,,,14.0,0.4,0.11,2.0,80.0,8.0,,2.0,2.0,,,0.0,23.0,23.0,322.0,0.05,,,0.0,,2.0,147.0,313.0,,3.0,-0.3,0.7,0.2,13.0,0.0,18.0,0.3,0.09,0.3,1.0,,,7.0,,0.0,,0.2,6.0,0.0,,0.0,,0.0,0.0,-0.3,0.3,0.09,0.3,0.0,0.0,9.0,,0.0,0.0,,,,0.0,600.0,3,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,,0.0,,9.0,40.0,0.0,51.0,0.0,0.0,0.0,8.0,8.0,2.3,,1.0,1.0,0.0,,0.0,0.0,147.0,,16.6,3.0,1.0,1.0,94.0,,,5.0,2.0,1.0,,1.0,0.0,0.0,,,3.5,,,3.5,3.5,3.5,3.5,3.5,0.0,0.0,1.0,0.0,,7.0,
Jamaal Lascelles,,,,7,,0.0,0.0,0.0,0.0,28.0,,,28.0,28.0,28.0,28.0,28.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.83,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,3.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,75.0,3.0,0.0,,,5.0,0.0,0.0,0.0,4.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,103.0,0.05,,,0.0,,1.0,118.0,218.0,,17.0,-0.1,0.1,0.04,0.0,1.0,68.0,0.1,0.04,0.1,27.0,,,0.0,,0.0,,0.04,0.0,0.0,,62.5,,0.0,0.0,-0.1,0.1,0.04,0.1,0.0,0.0,3.0,,0.0,0.0,,,,0.0,269.0,2,,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,,5.0,,4.0,100.0,0.0,47.0,0.0,0.0,,0.0,0.0,0.41,,4.0,4.0,0.0,,0.0,0.0,118.0,,9.7,6.0,0.0,0.0,64.0,,,1.0,0.0,0.0,,0.0,0.0,,,,2.4,,,2.4,2.4,2.4,2.4,2.4,0.0,0.0,0.0,0.0,,0.0,
Martin Dúbravka,60.0,10.3,40.0,2,2.0,0.0,0.0,0.0,,33.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,,0.0,0.0,0.0,,1.0,0.0,0.0,39.0,1.9,88.9,,sk SVK,sk SVK,sk SVK,sk SVK,sk SVK,sk SVK,GK,GK,GK,GK,GK,GK,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,35.3,0.0,0.0,0.0,103.0,,9.0,0.0,0.0,1.0,0.0,59.0,157.0,157.0,1.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,0.21,,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.0,0.0,1.07,0.0,0.57,0.0,190.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,,0.0,0.0,0.0,38.0,10.0,15.0,1.0,0.0,0.0,6.0,0.0,0.0,,1.0,1.0,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Ritchie,,,,7,,0.0,0.0,0.0,,32.0,,,32.0,32.0,32.0,32.0,32.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,100.0,2.0,0.0,,,,,,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.0,27.0,0.0,0.0,,,3.0,0.1,0.24,0.0,16.0,1.0,,1.0,1.0,,,0.0,9.0,9.0,48.0,,,,0.0,,2.0,35.0,39.0,,0.0,0.0,0.1,0.24,2.0,0.0,8.0,0.0,0.0,0.0,1.0,,,1.0,,0.0,,0.24,1.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,101.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,1.0,33.3,1.0,12.0,0.0,0.0,0.0,1.0,1.0,2.31,,0.0,0.0,0.0,,0.0,0.0,35.0,,,0.0,1.0,0.0,23.0,,,3.0,1.0,0.0,,0.0,0.0,,,,0.4,,,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,,3.0,
Javier Manquillo,,,,4,,0.0,0.0,0.0,,28.0,,,28.0,28.0,28.0,28.0,28.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,0.0,1.0,1.0,,0.0,0.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,DF,DF,DF,DF,DF,DF,0.0,20.0,1.0,0.0,,,6.0,0.0,0.0,0.0,9.0,1.0,,2.0,2.0,,,0.0,1.0,1.0,38.0,,,,0.0,,4.0,36.0,37.0,,1.0,0.0,0.0,0.0,1.0,2.0,11.0,0.0,0.0,0.0,2.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,,,0.0,82.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,100.0,1.0,16.0,0.0,0.0,,2.0,2.0,2.43,,0.0,0.0,0.0,,0.0,2.43,36.0,,,0.0,0.0,0.0,20.0,,,2.0,0.0,0.0,,0.0,1.0,,,,0.4,,,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,,0.0,
Jonjo Shelvey,,,,3,,0.0,0.0,0.0,,30.0,,,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.0,17.0,1.0,0.0,,,4.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,19.0,,,,0.0,,1.0,28.0,37.0,,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,,0.0,63.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,28.0,,,1.0,0.0,0.0,10.0,,,1.0,0.0,0.0,,0.0,0.0,,,,0.4,,,0.4,0.4,0.4,0.4,0.4,0.0,0.0,0.0,0.0,,0.0,
Lewis Miley,,,,1,,0.0,0.0,0.0,0.0,16.0,,,16.0,16.0,16.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.0,3.0,1.0,0.0,,,1.0,0.0,0.0,0.0,2.0,1.0,,0.0,0.0,,,0.0,0.0,0.0,1.0,0.07,,,0.0,,0.0,9.0,15.0,,0.0,-0.1,0.1,0.42,0.0,0.0,3.0,0.1,0.42,0.1,1.0,,,0.0,,0.0,,0.42,1.0,0.0,,,,0.0,0.0,-0.1,0.1,0.42,0.1,0.0,0.0,0.0,,0.0,0.0,,,,0.0,15.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,,0.0,,0.0,4.0,0.0,0.0,,0.0,0.0,5.63,,0.0,0.0,0.0,,0.0,0.0,9.0,,20.1,0.0,0.0,0.0,3.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.2,,,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,,0.0,
Jamal Lewis,,,,2,,0.0,0.0,0.0,,24.0,,,24.0,24.0,24.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,1.0,,,,,,nir NIR,nir NIR,nir NIR,nir NIR,nir NIR,nir NIR,"DF,FW","DF,FW","DF,FW","DF,FW","DF,FW","DF,FW",0.0,13.0,0.0,0.0,,,2.0,0.0,0.0,0.0,5.0,0.0,,0.0,0.0,,,0.0,1.0,1.0,10.0,,,,0.0,,0.0,15.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,40.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,2.0,,0.0,4.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,15.0,,,0.0,0.0,0.0,10.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,1.0,
Emil Krafth,,,,1,,0.0,0.0,0.0,,27.0,,,27.0,27.0,27.0,27.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,se SWE,se SWE,se SWE,se SWE,se SWE,se SWE,DF,DF,DF,DF,DF,DF,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,1.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
Harrison Ashby,,,,0,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sct SCO,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karl Darlow,,,,0,,,,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paul Dummett,,,,0,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wls WAL,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Gillespie,,,,0,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Loris Karius,,,,0,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,de GER,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squad Total,33.3,32.2,64.3,38,38.0,64.0,1.68,64.0,32.6,27.3,27.3,27.3,27.3,27.3,27.3,27.3,27.3,332.0,607.0,307.0,2.0,57.0,6.0,399.0,14.87,12.0,5.0,35.0,441.0,0.1,10.0,333.0,333.0,44.6,335.0,427.0,2.0,714.0,2.2,75.6,50.0,,,,,,,,,,,,,4.84,13803.0,448.0,322.0,19.0,36.8,2065.0,51.9,1.37,85.0,6516.0,1008.0,1.95,360.0,360.0,,48.5,5.0,1599.0,1599.0,32968.0,0.12,94.0,0.0,15.0,14.0,940.0,22100.0,3420.0,3418.0,680.0,-9.4,119.3,3.14,740.0,268.0,6757.0,67.4,1.77,67.4,2088.0,2.0,2.0,576.0,2.0,2.0,127.0,3.26,690.0,64.0,0.24,56.4,246.0,62.0,15.0,-8.0,72.0,1.89,72.0,58.0,1.53,1618.0,,42.0,1.11,0.06,8.0,0.87,2.63,64166.0,418,38.0,0.0,1.0,1.0,363.0,116.0,77.0,10.0,565.0,33.2,553.0,7.9,1161.0,47.8,254.0,9053.0,6.0,6.0,41.1,694.0,694.0,26.53,74.0,61.0,61.0,6.0,5.0,6.0,2.79,22106.0,14.0,15.6,406.0,349.0,184.0,12021.0,378.0,230.0,642.0,783.0,71.0,126.0,227.0,106.0,0.32,33.0,33.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,106.0,2.79,110.0,6.0,1.0,493.0,5.0
Opponent Total,30.2,48.9,68.4,38,38.0,31.0,0.82,31.0,32.2,26.8,26.8,26.8,26.8,26.8,26.8,26.8,26.8,321.0,685.0,322.0,4.0,31.0,1.0,391.0,10.05,15.0,0.0,55.0,580.0,0.08,12.0,341.0,341.0,45.7,349.0,553.0,0.0,1064.0,2.5,67.4,0.0,,,,,,,,,,,,,3.24,12338.0,488.0,307.0,5.0,28.9,1956.0,29.7,0.78,69.0,4660.0,678.0,1.34,421.0,421.0,38.7,48.3,6.0,1188.0,1188.0,29370.0,0.1,126.0,1.0,13.0,14.0,1026.0,20766.0,3420.0,3420.0,854.0,-6.7,65.3,1.72,564.0,356.0,7684.0,35.7,0.94,35.7,2819.0,6.0,6.0,525.0,4.0,4.0,190.0,1.82,492.0,38.0,0.32,43.6,195.0,46.0,4.0,-8.6,39.6,1.04,39.6,29.0,0.76,1201.0,14.2,23.0,0.61,0.07,6.0,1.79,1.37,57872.0,418,38.0,0.0,2.0,2.0,300.0,167.0,43.0,6.0,382.0,66.5,427.0,9.5,722.0,48.0,260.0,8651.0,2.0,2.0,41.9,600.0,600.0,17.84,51.0,80.0,80.0,5.0,6.0,5.0,1.39,20772.0,11.0,17.6,419.0,335.0,123.0,10893.0,736.0,316.0,671.0,733.0,56.0,222.0,167.0,53.0,0.24,68.0,68.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,54.0,1.42,51.0,4.0,0.0,367.0,19.0
