Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Jadon Sancho,,,,26,,6.0,0.32,6.0,42.9,22.0,,,22.0,22.0,22.0,22.0,22.0,23.0,16.0,8.0,0.0,0.0,0.0,10.0,1.12,0.0,0.0,,,0.29,0.0,7.0,7.0,42.3,20.0,12.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.48,715.0,25.0,40.0,,,109.0,5.0,0.27,4.0,536.0,87.0,,10.0,10.0,,,0.0,173.0,173.0,2193.0,0.2,,,0.0,,23.0,977.0,1686.0,,6.0,1.8,9.2,0.49,17.0,7.0,118.0,4.2,0.22,4.2,16.0,,,50.0,,0.0,,0.49,80.0,7.0,,14.3,,4.0,2.0,1.8,4.2,0.22,4.2,6.0,0.32,76.0,,3.0,0.16,,,,0.48,3825.0,21,,0.0,0.0,0.0,20.0,2.0,2.0,0.0,21.0,,2.0,,106.0,28.6,5.0,339.0,0.0,0.0,51.3,88.0,88.0,4.64,,0.0,0.0,0.0,,0.0,0.48,977.0,,14.1,9.0,33.0,9.0,640.0,,,28.0,78.0,8.0,,45.0,9.0,0.67,,,18.7,,,18.7,18.7,18.7,18.7,18.7,9.0,0.48,1.0,0.0,,39.0,
Aaron Wan-Bissaka,,,,19,,0.0,0.0,0.0,20.0,24.0,,,24.0,24.0,24.0,24.0,24.0,16.0,40.0,23.0,0.0,0.0,0.0,2.0,0.63,0.0,0.0,,,0.0,0.0,22.0,22.0,48.6,2.0,17.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.13,600.0,24.0,18.0,,,73.0,1.0,0.06,3.0,286.0,30.0,,25.0,25.0,,,0.0,64.0,64.0,1370.0,0.12,,,0.0,,62.0,1026.0,1435.0,,41.0,-1.2,2.2,0.14,14.0,20.0,346.0,1.2,0.07,1.2,75.0,,,14.0,,0.0,,0.14,29.0,1.0,,43.3,,0.0,0.0,-1.2,1.2,0.07,1.2,0.0,0.0,55.0,,0.0,0.0,,,,0.0,2614.0,16,,0.0,0.0,0.0,10.0,8.0,1.0,0.0,10.0,,13.0,,44.0,92.0,17.0,400.0,0.0,0.0,51.4,41.0,41.0,1.88,,2.0,2.0,0.0,,0.0,0.06,1026.0,,14.7,11.0,17.0,2.0,524.0,,,25.0,35.0,0.0,,4.0,1.0,0.0,,,15.9,,,15.9,15.9,15.9,15.9,15.9,0.0,0.0,0.0,0.0,,24.0,
Tyrell Malacia,,,,22,,0.0,0.0,0.0,40.0,22.0,,,22.0,22.0,22.0,22.0,22.0,10.0,46.0,14.0,0.0,0.0,0.0,13.0,0.32,0.0,0.0,,,0.0,0.0,25.0,25.0,31.6,11.0,4.0,,,,,,nl NED,nl NED,nl NED,nl NED,nl NED,nl NED,DF,DF,DF,DF,DF,DF,0.13,557.0,13.0,13.0,,,90.0,0.7,0.04,1.0,225.0,19.0,,33.0,33.0,,,0.0,33.0,33.0,1023.0,0.05,,,0.0,,71.0,989.0,1396.0,,49.0,-0.2,0.9,0.06,15.0,33.0,378.0,0.2,0.02,0.2,54.0,,,17.0,,0.0,,0.06,19.0,0.0,,66.7,,0.0,0.0,-0.2,0.2,0.02,0.2,0.0,0.0,44.0,,0.0,0.0,,,,0.0,2127.0,14,,0.0,0.0,0.0,8.0,3.0,0.0,0.0,5.0,,8.0,,16.0,56.0,12.0,392.0,0.0,0.0,68.4,19.0,19.0,1.22,,6.0,6.0,0.0,,0.0,0.0,989.0,,22.1,39.0,6.0,2.0,472.0,,,25.0,19.0,3.0,,3.0,0.0,0.0,,,15.5,,,15.5,15.5,15.5,15.5,15.5,0.0,0.0,0.0,0.0,,17.0,
Victor Lindelöf,,,,20,,0.0,0.0,0.0,0.0,28.0,,,28.0,28.0,28.0,28.0,28.0,9.0,22.0,9.0,0.0,0.0,0.0,4.0,0.2,0.0,0.0,,,0.0,1.0,21.0,21.0,66.7,8.0,20.0,,,,,,se SWE,se SWE,se SWE,se SWE,se SWE,se SWE,DF,DF,DF,DF,DF,DF,0.0,739.0,18.0,1.0,,,84.0,0.1,0.01,3.0,35.0,6.0,,17.0,17.0,,,0.0,1.0,1.0,1529.0,0.09,,,0.0,,43.0,1074.0,1365.0,,63.0,-0.3,0.4,0.03,1.0,10.0,550.0,0.3,0.02,0.3,145.0,,,1.0,,0.0,,0.03,6.0,0.0,,62.3,,0.0,0.0,-0.3,0.3,0.02,0.3,0.0,0.0,36.0,,0.0,0.0,,,,0.0,3094.0,14,,0.0,0.0,0.0,2.0,9.0,0.0,0.0,3.0,,33.0,,5.0,52.9,9.0,491.0,0.0,0.0,33.3,3.0,3.0,0.4,,1.0,1.0,0.0,,0.0,0.0,1074.0,,7.9,10.0,2.0,0.0,652.0,,,17.0,3.0,0.0,,0.0,0.0,,,,15.2,,,15.2,15.2,15.2,15.2,15.2,0.0,0.0,0.0,0.0,,4.0,
Fred,,,,35,,2.0,0.14,2.0,19.2,29.0,,,29.0,29.0,29.0,29.0,29.0,36.0,47.0,15.0,0.0,3.0,0.0,22.0,1.87,2.0,0.0,,,0.08,0.0,19.0,19.0,37.5,23.0,11.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,MF,MF,MF,MF,MF,MF,0.36,614.0,38.0,15.0,,,127.0,2.9,0.21,3.0,279.0,59.0,,30.0,30.0,,,0.0,50.0,50.0,1034.0,0.08,,,0.0,,66.0,999.0,1249.0,,19.0,0.0,4.9,0.35,14.0,24.0,250.0,2.0,0.14,2.0,38.0,,,26.0,,0.0,,0.35,49.0,3.0,,50.0,,1.0,0.0,0.0,2.0,0.14,2.0,2.0,0.14,76.0,,2.0,0.14,,,,0.29,2158.0,12,,0.0,0.0,0.0,16.0,2.0,4.0,1.0,26.0,,11.0,,37.0,39.5,20.0,483.0,0.0,0.0,46.9,10.0,10.0,4.25,,6.0,6.0,0.0,,0.0,0.29,999.0,,19.5,33.0,12.0,5.0,537.0,,,38.0,32.0,1.0,,3.0,4.0,0.4,,,13.9,,,13.9,13.9,13.9,13.9,13.9,4.0,0.29,0.0,0.0,,17.0,
Anthony Martial,,,,21,,6.0,0.55,6.0,46.2,26.0,,,26.0,26.0,26.0,26.0,26.0,9.0,5.0,1.0,1.0,1.0,1.0,14.0,2.39,1.0,0.0,,,0.19,0.0,1.0,1.0,53.8,3.0,17.0,,,,,,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,FW,FW,FW,FW,FW,FW,1.1,371.0,11.0,9.0,,,20.0,1.4,0.13,3.0,249.0,28.0,,3.0,3.0,,,0.0,87.0,87.0,570.0,0.21,,,0.0,,6.0,442.0,978.0,,4.0,-0.5,6.9,0.63,4.0,0.0,31.0,5.5,0.5,5.5,10.0,,,33.0,,0.0,,0.7,22.0,2.0,,37.0,,1.0,1.0,-0.2,6.2,0.58,6.2,5.0,0.46,35.0,,2.0,0.18,,,,0.64,1296.0,11,,0.0,0.0,0.0,20.0,2.0,3.0,1.0,26.0,,10.0,,49.0,25.0,2.0,166.0,1.0,1.0,34.6,18.0,18.0,2.58,,0.0,0.0,1.0,,1.0,0.46,443.0,,13.2,8.0,14.0,12.0,297.0,,,4.0,26.0,7.0,,8.0,5.0,0.42,,,10.9,,,10.9,10.9,10.9,10.9,10.9,8.0,0.74,0.0,0.0,,13.0,
Scott McTominay,,,,24,,1.0,0.08,1.0,46.2,25.0,,,25.0,25.0,25.0,25.0,25.0,9.0,32.0,13.0,0.0,2.0,0.0,16.0,1.01,0.0,0.0,,,0.08,1.0,14.0,14.0,50.0,9.0,23.0,,,,,,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,MF,MF,MF,MF,MF,MF,0.47,359.0,15.0,9.0,,,78.0,0.6,0.04,6.0,132.0,23.0,,19.0,19.0,,,1.0,19.0,19.0,782.0,0.15,,,0.0,,46.0,618.0,1160.0,,45.0,-0.9,2.5,0.19,4.0,16.0,205.0,1.9,0.15,1.9,69.0,,,24.0,,0.0,,0.19,18.0,0.0,,59.6,,1.0,0.0,-0.9,1.9,0.15,1.9,1.0,0.08,33.0,,0.0,0.0,,,,0.08,1610.0,10,,0.0,0.0,0.0,19.0,6.0,2.0,0.0,13.0,,34.0,,25.0,59.1,10.0,287.0,0.0,0.0,34.6,20.0,20.0,1.78,,8.0,8.0,0.0,,0.0,0.0,618.0,,14.9,28.0,13.0,6.0,315.0,,,22.0,26.0,0.0,,3.0,0.0,0.17,,,12.9,,,12.9,12.9,12.9,12.9,12.9,1.0,0.08,0.0,0.0,,16.0,
Wout Weghorst,,,,17,,0.0,0.0,0.0,35.7,29.0,,,29.0,29.0,29.0,29.0,29.0,5.0,11.0,2.0,0.0,1.0,0.0,9.0,1.58,1.0,0.0,,,0.0,0.0,7.0,7.0,33.3,7.0,25.0,,,,,,nl NED,nl NED,nl NED,nl NED,nl NED,nl NED,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.56,206.0,7.0,7.0,,,34.0,1.2,0.13,4.0,97.0,27.0,,5.0,5.0,,,0.0,41.0,41.0,156.0,0.14,,,0.0,,18.0,291.0,797.0,,9.0,-2.0,3.2,0.36,0.0,6.0,45.0,2.0,0.23,2.0,16.0,,,15.0,,0.0,,0.36,22.0,2.0,,37.5,,1.0,0.0,-2.0,2.0,0.23,2.0,0.0,0.0,17.0,,1.0,0.11,,,,0.11,462.0,10,,0.0,0.0,0.0,12.0,2.0,2.0,0.0,14.0,,15.0,,26.0,22.2,1.0,151.0,0.0,0.0,58.3,3.0,3.0,3.05,,1.0,1.0,0.0,,0.0,0.23,291.0,,12.5,14.0,4.0,5.0,161.0,,,9.0,12.0,5.0,,0.0,2.0,0.0,,,8.9,,,8.9,8.9,8.9,8.9,8.9,1.0,0.11,0.0,0.0,,7.0,
Harry Maguire,,,,16,,0.0,0.0,0.0,0.0,29.0,,,29.0,29.0,29.0,29.0,29.0,7.0,8.0,4.0,0.0,0.0,0.0,4.0,0.35,0.0,0.0,,,0.0,0.0,13.0,13.0,66.7,1.0,22.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,448.0,18.0,1.0,,,55.0,0.0,0.0,1.0,32.0,5.0,,6.0,6.0,,,0.0,4.0,4.0,1449.0,0.12,,,0.0,,21.0,672.0,767.0,,41.0,-0.3,0.4,0.04,1.0,6.0,353.0,0.3,0.04,0.3,77.0,,,1.0,,0.0,,0.04,5.0,1.0,,53.2,,0.0,0.0,-0.3,0.3,0.04,0.3,0.0,0.0,26.0,,0.0,0.0,,,,0.0,2286.0,8,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,,25.0,,9.0,80.0,1.0,291.0,0.0,0.0,33.3,8.0,8.0,0.59,,4.0,4.0,0.0,,0.0,0.12,672.0,,9.0,8.0,2.0,0.0,414.0,,,5.0,3.0,0.0,,1.0,1.0,,,,8.5,,,8.5,8.5,8.5,8.5,8.5,0.0,0.0,0.0,0.0,,6.0,
Marcel Sabitzer,,,,11,,0.0,0.0,0.0,27.3,28.0,,,28.0,28.0,28.0,28.0,28.0,4.0,12.0,2.0,0.0,2.0,0.0,10.0,1.58,0.0,0.0,,,0.0,0.0,8.0,8.0,33.3,9.0,11.0,,,,,,at AUT,at AUT,at AUT,at AUT,at AUT,at AUT,MF,MF,MF,MF,MF,MF,0.43,247.0,6.0,1.0,,,52.0,0.9,0.13,1.0,110.0,20.0,,8.0,8.0,,,0.0,26.0,26.0,361.0,0.07,,,1.0,,20.0,377.0,627.0,,11.0,-0.7,1.7,0.24,4.0,3.0,69.0,0.7,0.11,0.7,18.0,,,9.0,,0.0,,0.24,16.0,3.0,,54.2,,0.0,0.0,-0.7,0.7,0.11,0.7,0.0,0.0,38.0,,1.0,0.14,,,,0.14,751.0,7,,0.0,0.0,0.0,5.0,2.0,1.0,0.0,11.0,,13.0,,20.0,18.2,8.0,200.0,0.0,0.0,33.3,8.0,8.0,2.87,,1.0,1.0,0.0,,0.0,0.43,377.0,,18.2,8.0,1.0,3.0,209.0,,,11.0,3.0,1.0,,0.0,3.0,0.0,,,7.0,,,7.0,7.0,7.0,7.0,7.0,1.0,0.14,1.0,0.0,,6.0,
Alejandro Garnacho,,,,19,,3.0,0.47,3.0,37.5,18.0,,,18.0,18.0,18.0,18.0,18.0,5.0,5.0,1.0,0.0,1.0,0.0,8.0,3.8,0.0,0.0,,,0.13,0.0,5.0,5.0,27.3,10.0,10.0,,,,,,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",1.42,235.0,5.0,27.0,,,28.0,1.0,0.16,3.0,196.0,22.0,,2.0,2.0,,,0.0,85.0,85.0,896.0,0.13,,,0.0,,10.0,305.0,569.0,,3.0,0.0,4.1,0.64,2.0,2.0,29.0,3.0,0.48,3.0,3.0,,,27.0,,0.0,,0.64,17.0,5.0,,23.1,,3.0,1.0,0.0,3.0,0.48,3.0,3.0,0.47,12.0,,2.0,0.32,,,,0.79,1666.0,5,,0.0,0.0,0.0,14.0,0.0,1.0,0.0,24.0,,3.0,,59.0,9.1,0.0,84.0,0.0,0.0,61.4,33.0,33.0,3.48,,3.0,3.0,0.0,,0.0,0.95,305.0,,16.3,8.0,12.0,9.0,220.0,,,11.0,44.0,3.0,,28.0,6.0,0.33,,,6.3,,,6.3,6.3,6.3,6.3,6.3,5.0,0.79,0.0,0.0,,27.0,
Anthony Elanga,,,,16,,0.0,0.0,0.0,40.0,20.0,,,20.0,20.0,20.0,20.0,20.0,4.0,3.0,1.0,0.0,1.0,0.0,7.0,2.11,0.0,0.0,,,0.0,0.0,2.0,2.0,33.3,1.0,11.0,,,,,,se SWE,se SWE,se SWE,se SWE,se SWE,se SWE,FW,FW,FW,FW,FW,FW,0.85,139.0,4.0,7.0,,,17.0,0.9,0.19,1.0,100.0,17.0,,0.0,0.0,,,0.0,28.0,28.0,276.0,0.07,,,0.0,,5.0,197.0,426.0,,4.0,-0.7,1.6,0.34,7.0,0.0,26.0,0.7,0.15,0.7,4.0,,,13.0,,0.0,,0.34,13.0,1.0,,42.1,,0.0,0.0,-0.7,0.7,0.15,0.7,0.0,0.0,8.0,,1.0,0.21,,,,0.21,656.0,5,,0.0,0.0,0.0,7.0,0.0,3.0,0.0,10.0,,8.0,,28.0,50.0,2.0,71.0,0.0,0.0,46.7,12.0,12.0,3.59,,0.0,0.0,0.0,,0.0,0.21,197.0,,13.8,3.0,5.0,4.0,109.0,,,2.0,15.0,3.0,,7.0,1.0,0.0,,,4.7,,,4.7,4.7,4.7,4.7,4.7,1.0,0.21,0.0,0.0,,3.0,
Cristiano Ronaldo,,,,10,,1.0,0.17,1.0,24.0,37.0,,,37.0,37.0,37.0,37.0,37.0,0.0,2.0,1.0,0.0,1.0,0.0,5.0,4.29,0.0,0.0,,,0.04,0.0,1.0,1.0,44.4,1.0,8.0,,,,,,pt POR,pt POR,pt POR,pt POR,pt POR,pt POR,FW,FW,FW,FW,FW,FW,1.03,167.0,0.0,3.0,,,12.0,0.4,0.07,1.0,106.0,10.0,,2.0,2.0,,,0.0,33.0,33.0,288.0,0.08,,,1.0,,3.0,220.0,525.0,,9.0,-0.9,2.3,0.4,3.0,1.0,25.0,1.9,0.32,1.9,8.0,,,7.0,,0.0,,0.4,9.0,0.0,,65.2,,0.0,0.0,-0.9,1.9,0.32,1.9,1.0,0.17,12.0,,0.0,0.0,,,,0.17,477.0,4,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,,15.0,,32.0,50.0,0.0,91.0,0.0,0.0,33.3,9.0,9.0,1.71,,2.0,2.0,0.0,,0.0,0.0,220.0,,17.7,7.0,4.0,6.0,94.0,,,2.0,9.0,8.0,,3.0,0.0,0.17,,,5.8,,,5.8,5.8,5.8,5.8,5.8,1.0,0.17,0.0,0.0,,6.0,
Donny van de Beek,,,,7,,0.0,0.0,0.0,0.0,25.0,,,25.0,25.0,25.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.08,0.0,0.0,,,0.0,0.0,1.0,1.0,66.7,1.0,3.0,,,,,,nl NED,nl NED,nl NED,nl NED,nl NED,nl NED,MF,MF,MF,MF,MF,MF,0.0,53.0,2.0,1.0,,,3.0,0.1,0.06,0.0,46.0,6.0,,0.0,0.0,,,0.0,20.0,20.0,85.0,0.05,,,0.0,,1.0,72.0,167.0,,1.0,-0.1,0.2,0.11,0.0,0.0,3.0,0.1,0.05,0.1,1.0,,,2.0,,0.0,,0.11,6.0,0.0,,50.0,,0.0,0.0,-0.1,0.1,0.05,0.1,0.0,0.0,6.0,,0.0,0.0,,,,0.0,148.0,2,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,,3.0,,11.0,0.0,0.0,23.0,0.0,0.0,33.3,2.0,2.0,3.23,,0.0,0.0,0.0,,0.0,0.0,72.0,,10.1,4.0,2.0,0.0,39.0,,,1.0,3.0,1.0,,0.0,0.0,,,,1.9,,,1.9,1.9,1.9,1.9,1.9,0.0,0.0,0.0,0.0,,3.0,
Facundo Pellistri,,,,4,,0.0,0.0,0.0,,20.0,,,20.0,20.0,20.0,20.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,66.7,0.0,0.0,,,,,,uy URU,uy URU,uy URU,uy URU,uy URU,uy URU,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.0,14.0,0.0,1.0,,,1.0,0.0,0.0,0.0,8.0,1.0,,1.0,1.0,,,0.0,2.0,2.0,45.0,,,,0.0,,1.0,24.0,64.0,,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,,0.0,1.0,1.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,148.0,0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,1.0,,1.0,7.0,0.0,0.0,33.3,1.0,1.0,1.41,,0.0,0.0,0.0,,0.0,1.41,24.0,,,1.0,2.0,0.0,12.0,,,0.0,3.0,0.0,,0.0,1.0,,,,0.7,,,0.7,0.7,0.7,0.7,0.7,0.0,0.0,0.0,0.0,,0.0,
Kobbie Mainoo,,,,1,,0.0,0.0,0.0,,17.0,,,17.0,17.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,MF,MF,MF,MF,MF,MF,0.0,6.0,1.0,1.0,,,0.0,0.0,0.0,0.0,5.0,2.0,,0.0,0.0,,,0.0,1.0,1.0,48.0,,,,0.0,,0.0,11.0,11.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,2.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,,0.0,64.0,0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,,3.0,,0.0,4.0,0.0,0.0,100.0,2.0,2.0,16.36,,0.0,0.0,0.0,,0.0,0.0,11.0,,,0.0,0.0,0.0,5.0,,,0.0,1.0,0.0,,0.0,0.0,,,,0.1,,,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.0,,0.0,
Rhys Bennett,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nathan Bishop,,,,0,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jack Butland,,,,0,,,,,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Martin Dúbravka,,,,0,,,,,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sk SVK,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Garner,,,,0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tom Heaton,,,,0,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zidane Iqbal,,,,0,,,,,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,iq IRQ,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Jurado,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,es ESP,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kovar,,,,0,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cz CZE,,,,,,GK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shola Shoretire,,,,0,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Williams,,,,0,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng ENG,,,,,,DF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Squad Total,31.4,37.0,37.4,38,38.0,56.0,1.47,56.0,34.9,26.9,26.9,26.9,26.9,26.9,26.9,26.9,26.9,350.0,658.0,301.0,2.0,35.0,4.0,297.0,15.53,9.0,0.0,15.0,526.0,0.09,11.0,352.0,352.0,43.4,297.0,434.0,1.0,909.0,-0.7,71.1,33.3,,,,,,,,,,,,,5.42,16447.0,496.0,338.0,23.0,44.7,2190.0,52.2,1.37,84.0,6570.0,1051.0,0.84,400.0,400.0,,31.7,3.0,1578.0,1578.0,37126.0,0.11,99.0,2.0,20.0,6.0,1010.0,24845.0,3420.0,3420.0,771.0,-12.3,117.5,3.09,517.0,343.0,8093.0,65.3,1.72,65.3,2639.0,2.0,2.0,497.0,1.0,1.0,142.0,3.15,840.0,79.0,0.27,51.7,128.0,46.0,8.0,-11.7,67.7,1.78,67.7,53.0,1.39,1595.0,,42.0,1.11,-0.02,6.0,1.13,2.5,70351.0,418,38.0,0.0,2.0,2.0,293.0,146.0,63.0,5.0,590.0,41.3,465.0,2.9,1036.0,50.3,231.0,10389.0,3.0,3.0,46.3,711.0,711.0,27.66,32.0,78.0,78.0,3.0,3.0,3.0,2.61,24848.0,17.0,17.8,424.0,317.0,206.0,14245.0,449.0,302.0,598.0,730.0,79.0,141.0,239.0,99.0,0.26,43.0,43.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0,98.0,2.58,58.0,3.0,0.0,515.0,9.0
