Player,Cmp%,Launch%,Launch%,MP,MP,Gls,Gls,Gls,SoT%,Age,Age,Age,Age,Age,Age,Age,Age,Pass,Tkl,Tkl,PKwon,Fld,Fld,Fld,Sh/90,Def,Def,Stp,Opp,G/Sh,Err,Int,Int,Succ%,Lost,Lost,PKsv,Att (GK),PSxG+/-,Save%,Save%,Nation,Nation,Nation,Nation,Nation,Nation,Pos,Pos,Pos,Pos,Pos,Pos,SoT/90,Rec,Blocks,Tkld,W,CS%,Recov,xAG,xAG,Att 3rd,Att 3rd,SCA,#OPA/90,TklW,TklW,AvgLen,AvgLen,PKcon,PrgR,PrgR,PrgDist,npxG/Sh,Saves,FK,FK,D,Tkl+Int,Live,Min,Min,Clr,np:G-xG,npxG+xAG,npxG+xAG,Crs,Def 3rd,Def 3rd,npxG,npxG,npxG,Def Pen,PKA,PKA,Mis,OG,OG,SoTA,xG+xAG,PassLive,PassLive,PSxG/SoT,Won%,Thr,TO,TO,G-xG,xG,xG,xG,G-PK,G-PK,PrgP,AvgDist,Ast,Ast,/90,CK,GA90,G+A-PK,TotDist,Starts,Starts,2CrdY,CrdR,CrdR,Dis,Sh,Sh,Sh,Sh,PSxG,Won,Stp%,Att Pen,Tkl%,Mid 3rd,Mid 3rd,PK,PK,Tkld%,PrgC,PrgC,SCA90,#OPA,CrdY,CrdY,PKatt,PKatt,PKatt,GCA90,Touches,CS,Dist,Fls,Succ,SoT,Carries,Att,Att,Att,Att,Off,Cmp,CPA,GCA,G/SoT,GA,GA,90s,90s,90s,90s,90s,90s,90s,90s,G+A,G+A,PassDead,PassDead,PKm,1/3,L
Stuart Armstrong,,,,32,,2.0,0.13,2.0,26.1,30.0,,,30.0,30.0,30.0,30.0,30.0,18.0,32.0,14.0,0.0,4.0,1.0,20.0,1.47,0.0,0.0,,,0.09,2.0,10.0,10.0,42.3,25.0,8.0,,,,,,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,sct SCO,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.38,596.0,18.0,21.0,,,83.0,2.2,0.14,4.0,341.0,50.0,,21.0,21.0,,,0.0,88.0,88.0,1910.0,0.1,,,0.0,,42.0,864.0,1408.0,,9.0,-0.4,4.7,0.3,37.0,15.0,133.0,2.4,0.15,2.4,21.0,,,28.0,,0.0,,0.3,39.0,1.0,,42.9,,0.0,0.0,-0.4,2.4,0.15,2.4,2.0,0.13,75.0,,1.0,0.06,,,,0.19,3859.0,14,,0.0,0.0,0.0,28.0,0.0,6.0,0.0,23.0,,6.0,,37.0,35.9,13.0,403.0,0.0,0.0,40.4,61.0,61.0,3.2,,6.0,6.0,0.0,,0.0,0.13,864.0,,17.9,17.0,22.0,6.0,539.0,,,39.0,52.0,1.0,,10.0,2.0,0.33,,,15.6,,,15.6,15.6,15.6,15.6,15.6,3.0,0.19,1.0,0.0,,45.0,
Adam Armstrong,,,,30,,2.0,0.13,2.0,48.0,25.0,,,25.0,25.0,25.0,25.0,25.0,12.0,14.0,3.0,0.0,1.0,0.0,9.0,1.69,1.0,1.0,,,0.08,0.0,5.0,5.0,30.2,7.0,21.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.81,273.0,15.0,25.0,,,54.0,1.3,0.09,3.0,222.0,24.0,,9.0,9.0,,,0.0,70.0,70.0,996.0,0.08,,,0.0,,19.0,458.0,1335.0,,6.0,-0.1,3.3,0.23,14.0,6.0,71.0,2.1,0.14,2.1,11.0,,,24.0,,0.0,,0.23,19.0,1.0,,19.2,,2.0,0.0,-0.1,2.1,0.14,2.1,2.0,0.13,16.0,,1.0,0.07,,,,0.2,2338.0,14,,0.0,0.0,0.0,22.0,3.0,1.0,0.0,25.0,,5.0,,46.0,30.0,5.0,176.0,0.0,0.0,58.1,39.0,39.0,1.62,,2.0,2.0,0.0,,0.0,0.13,458.0,,15.9,17.0,13.0,12.0,255.0,,,10.0,43.0,2.0,,11.0,2.0,0.17,,,14.8,,,14.8,14.8,14.8,14.8,14.8,3.0,0.2,0.0,0.0,,29.0,
Ainsley Maitland-Niles,,,,22,,0.0,0.0,0.0,100.0,24.0,,,24.0,24.0,24.0,24.0,24.0,21.0,45.0,28.0,1.0,1.0,1.0,8.0,0.06,0.0,0.0,,,0.0,1.0,22.0,22.0,77.3,16.0,11.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"DF,MF","DF,MF","DF,MF","DF,MF","DF,MF","DF,MF",0.06,509.0,28.0,5.0,,,90.0,0.7,0.05,4.0,155.0,24.0,,24.0,24.0,,,1.0,35.0,35.0,885.0,0.02,,,0.0,,67.0,912.0,1407.0,,45.0,0.0,0.7,0.05,20.0,23.0,328.0,0.0,0.0,0.0,73.0,,,26.0,,0.0,,0.05,22.0,1.0,,57.7,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,,0.0,0.0,,,,0.0,2036.0,13,,0.0,0.0,0.0,13.0,7.0,0.0,0.0,1.0,,15.0,,7.0,63.6,18.0,440.0,0.0,0.0,22.7,15.0,15.0,1.54,,3.0,3.0,0.0,,0.0,0.13,912.0,,31.4,13.0,17.0,1.0,407.0,,,44.0,22.0,0.0,,2.0,2.0,0.0,,,15.6,,,15.6,15.6,15.6,15.6,15.6,0.0,0.0,0.0,0.0,,13.0,
Joe Aribo,,,,21,,2.0,0.15,2.0,57.1,26.0,,,26.0,26.0,26.0,26.0,26.0,13.0,31.0,11.0,0.0,1.0,0.0,13.0,1.03,1.0,0.0,,,0.14,0.0,10.0,10.0,43.6,9.0,43.0,,,,,,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.59,354.0,14.0,21.0,,,76.0,0.8,0.06,4.0,222.0,27.0,,20.0,20.0,,,0.0,64.0,64.0,615.0,0.11,,,0.0,,41.0,566.0,1224.0,,11.0,0.5,2.3,0.17,8.0,15.0,87.0,1.5,0.11,1.5,14.0,,,35.0,,0.0,,0.17,23.0,1.0,,41.1,,1.0,1.0,0.5,1.5,0.11,1.5,2.0,0.15,39.0,,0.0,0.0,,,,0.15,1294.0,13,,0.0,0.0,0.0,22.0,1.0,1.0,0.0,14.0,,30.0,,46.0,55.0,12.0,269.0,0.0,0.0,53.8,19.0,19.0,1.99,,2.0,2.0,0.0,,0.0,0.15,566.0,,10.9,10.0,17.0,8.0,294.0,,,20.0,39.0,0.0,,7.0,2.0,0.25,,,13.6,,,13.6,13.6,13.6,13.6,13.6,2.0,0.15,0.0,0.0,,10.0,
Theo Walcott,,,,20,,2.0,0.16,2.0,35.0,33.0,,,33.0,33.0,33.0,33.0,33.0,7.0,13.0,8.0,0.0,1.0,0.0,10.0,1.59,0.0,0.0,,,0.1,0.0,9.0,9.0,50.0,19.0,8.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.56,256.0,8.0,10.0,,,53.0,2.0,0.16,1.0,169.0,28.0,,6.0,6.0,,,0.0,62.0,62.0,749.0,0.11,,,0.0,,22.0,384.0,1129.0,,7.0,-0.2,4.2,0.33,21.0,8.0,75.0,2.2,0.18,2.2,13.0,,,24.0,,1.0,,0.33,23.0,2.0,,52.9,,0.0,0.0,-0.2,2.2,0.18,2.2,2.0,0.16,14.0,,2.0,0.16,,,,0.32,1384.0,13,,0.0,0.0,0.0,12.0,1.0,4.0,0.0,20.0,,9.0,,44.0,29.6,4.0,151.0,0.0,0.0,41.7,21.0,21.0,2.23,,1.0,1.0,0.0,,0.0,0.16,384.0,,16.9,7.0,12.0,7.0,224.0,,,27.0,24.0,15.0,,10.0,2.0,0.29,,,12.5,,,12.5,12.5,12.5,12.5,12.5,4.0,0.32,0.0,0.0,,12.0,
Carlos Alcaraz,,,,18,,4.0,0.35,4.0,41.7,19.0,,,19.0,19.0,19.0,19.0,19.0,9.0,10.0,6.0,0.0,2.0,0.0,17.0,2.1,1.0,0.0,,,0.17,0.0,1.0,1.0,46.4,16.0,27.0,,,,,,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,ar ARG,"MF,FW","MF,FW","MF,FW","MF,FW","MF,FW","MF,FW",0.87,296.0,14.0,11.0,,,53.0,0.7,0.06,1.0,130.0,22.0,,5.0,5.0,,,0.0,32.0,32.0,675.0,0.08,,,0.0,,11.0,430.0,1029.0,,11.0,2.1,2.6,0.23,4.0,2.0,73.0,1.9,0.17,1.9,14.0,,,30.0,,0.0,,0.23,14.0,3.0,,20.6,,2.0,0.0,2.1,1.9,0.17,1.9,4.0,0.35,28.0,,2.0,0.17,,,,0.52,1292.0,13,,0.0,0.0,0.0,24.0,5.0,3.0,1.0,24.0,,7.0,,23.0,27.3,7.0,234.0,0.0,0.0,39.3,20.0,20.0,1.92,,3.0,3.0,0.0,,0.0,0.35,430.0,,20.0,16.0,13.0,10.0,258.0,,,22.0,28.0,2.0,,2.0,4.0,0.4,,,11.4,,,11.4,11.4,11.4,11.4,11.4,6.0,0.52,0.0,0.0,,17.0,
Lyanco,,,,21,,1.0,0.08,1.0,33.3,25.0,,,25.0,25.0,25.0,25.0,25.0,5.0,24.0,12.0,0.0,0.0,0.0,10.0,0.92,0.0,0.0,,,0.08,2.0,20.0,20.0,72.7,6.0,19.0,,,,,,br BRA,br BRA,br BRA,br BRA,br BRA,br BRA,DF,DF,DF,DF,DF,DF,0.31,353.0,30.0,2.0,,,83.0,0.5,0.04,0.0,64.0,9.0,,16.0,16.0,,,0.0,4.0,4.0,1034.0,0.05,,,0.0,,44.0,720.0,1180.0,,65.0,0.4,1.0,0.08,7.0,15.0,368.0,0.6,0.04,0.6,123.0,,,11.0,,0.0,,0.08,6.0,0.0,,56.8,,1.0,0.0,0.4,0.6,0.04,0.6,1.0,0.08,35.0,,1.0,0.08,,,,0.15,1892.0,11,,0.0,0.0,0.0,4.0,25.0,1.0,0.0,12.0,,25.0,,12.0,66.7,9.0,297.0,0.0,0.0,18.2,13.0,13.0,0.69,,4.0,4.0,0.0,,0.0,0.0,720.0,,19.1,16.0,8.0,4.0,368.0,,,18.0,11.0,1.0,,1.0,0.0,0.25,,,13.1,,,13.1,13.1,13.1,13.1,13.1,2.0,0.15,1.0,0.0,,8.0,
Ibrahima Diallo,,,,18,,0.0,0.0,0.0,0.0,23.0,,,23.0,23.0,23.0,23.0,23.0,10.0,25.0,8.0,0.0,0.0,0.0,7.0,0.66,1.0,0.0,,,0.0,0.0,6.0,6.0,61.5,6.0,9.0,,,,,,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,MF,MF,MF,MF,MF,MF,0.0,294.0,11.0,5.0,,,82.0,0.1,0.01,1.0,74.0,10.0,,15.0,15.0,,,0.0,6.0,6.0,710.0,0.03,,,0.0,,31.0,499.0,819.0,,11.0,-0.2,0.3,0.04,4.0,14.0,128.0,0.2,0.02,0.2,18.0,,,16.0,,0.0,,0.04,8.0,0.0,,62.5,,1.0,0.0,-0.2,0.2,0.02,0.2,0.0,0.0,28.0,,0.0,0.0,,,,0.0,1445.0,11,,0.0,0.0,0.0,9.0,1.0,0.0,0.0,6.0,,15.0,,4.0,57.1,10.0,308.0,0.0,0.0,38.5,9.0,9.0,1.1,,4.0,4.0,0.0,,0.0,0.0,499.0,,28.4,18.0,8.0,0.0,287.0,,,14.0,13.0,0.0,,0.0,0.0,,,,9.1,,,9.1,9.1,9.1,9.1,9.1,0.0,0.0,0.0,0.0,,4.0,
Kamaldeen Sulemana,,,,18,,2.0,0.19,2.0,29.2,20.0,,,20.0,20.0,20.0,20.0,20.0,16.0,15.0,4.0,0.0,1.0,0.0,12.0,2.24,2.0,0.0,,,0.08,0.0,6.0,6.0,52.9,10.0,14.0,,,,,,gh GHA,gh GHA,gh GHA,gh GHA,gh GHA,gh GHA,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.65,294.0,16.0,31.0,,,39.0,1.3,0.12,4.0,222.0,40.0,,9.0,9.0,,,0.0,80.0,80.0,973.0,0.07,,,0.0,,21.0,431.0,966.0,,6.0,0.3,3.0,0.28,18.0,4.0,47.0,1.7,0.16,1.7,7.0,,,35.0,,0.0,,0.28,24.0,2.0,,26.3,,9.0,1.0,0.3,1.7,0.16,1.7,2.0,0.19,36.0,,1.0,0.09,,,,0.28,2315.0,10,,0.0,0.0,0.0,16.0,0.0,4.0,0.0,24.0,,5.0,,44.0,28.6,7.0,175.0,0.0,0.0,45.6,32.0,32.0,3.72,,1.0,1.0,0.0,,0.0,0.28,431.0,,18.8,9.0,36.0,7.0,277.0,,,14.0,68.0,2.0,,18.0,3.0,0.29,,,10.7,,,10.7,10.7,10.7,10.7,10.7,3.0,0.28,0.0,0.0,,27.0,
Duje Ćaleta-Car,,,,13,,1.0,0.1,1.0,40.0,25.0,,,25.0,25.0,25.0,25.0,25.0,4.0,14.0,6.0,0.0,0.0,0.0,1.0,0.48,0.0,0.0,,,0.2,1.0,15.0,15.0,100.0,3.0,13.0,,,,,,hr CRO,hr CRO,hr CRO,hr CRO,hr CRO,hr CRO,DF,DF,DF,DF,DF,DF,0.19,429.0,15.0,0.0,,,54.0,0.0,0.0,1.0,15.0,6.0,,10.0,10.0,,,0.0,0.0,0.0,993.0,0.16,,,0.0,,29.0,695.0,946.0,,65.0,0.2,0.8,0.08,1.0,9.0,416.0,0.8,0.08,0.8,136.0,,,1.0,,0.0,,0.08,6.0,0.0,,59.4,,0.0,0.0,0.2,0.8,0.08,0.8,1.0,0.1,33.0,,0.0,0.0,,,,0.1,1829.0,9,,0.0,0.0,0.0,2.0,11.0,0.0,0.0,5.0,,19.0,,9.0,66.7,4.0,268.0,0.0,0.0,0.0,5.0,5.0,0.57,,2.0,2.0,0.0,,0.0,0.0,695.0,,12.3,9.0,2.0,2.0,387.0,,,9.0,2.0,0.0,,0.0,0.0,0.5,,,10.5,,,10.5,10.5,10.5,10.5,10.5,1.0,0.1,0.0,0.0,,1.0,
Moussa Djenepo,,,,16,,0.0,0.0,0.0,66.7,24.0,,,24.0,24.0,24.0,24.0,24.0,17.0,19.0,11.0,0.0,2.0,0.0,19.0,0.38,0.0,0.0,,,0.0,0.0,11.0,11.0,45.2,16.0,10.0,,,,,,ml MLI,ml MLI,ml MLI,ml MLI,ml MLI,ml MLI,"DF,FW","DF,FW","DF,FW","DF,FW","DF,FW","DF,FW",0.25,182.0,19.0,17.0,,,56.0,0.5,0.06,1.0,102.0,17.0,,11.0,11.0,,,0.0,39.0,39.0,726.0,0.06,,,0.0,,30.0,358.0,710.0,,7.0,-0.2,0.7,0.09,12.0,13.0,103.0,0.2,0.02,0.2,16.0,,,15.0,,0.0,,0.09,12.0,2.0,,23.1,,2.0,2.0,-0.2,0.2,0.02,0.2,0.0,0.0,19.0,,2.0,0.25,,,,0.25,1423.0,7,,0.0,0.0,0.0,7.0,2.0,1.0,0.0,3.0,,3.0,,16.0,40.7,5.0,158.0,0.0,0.0,40.5,27.0,27.0,2.15,,1.0,1.0,0.0,,0.0,0.51,358.0,,13.8,11.0,19.0,2.0,197.0,,,27.0,42.0,1.0,,6.0,4.0,0.0,,,7.9,,,7.9,7.9,7.9,7.9,7.9,2.0,0.25,0.0,0.0,,11.0,
Alex McCarthy,19.5,48.5,36.5,6,6.0,0.0,0.0,0.0,,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,92.0,,1.0,1.0,1.0,,1.0,0.0,0.0,194.0,-5.1,46.7,0.0,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,GK,GK,GK,GK,GK,GK,0.0,133.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.17,0.0,0.0,36.5,31.0,0.0,0.0,0.0,264.0,,14.0,0.0,0.0,1.0,1.0,261.0,540.0,540.0,3.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,0.0,0.0,205.0,1.0,1.0,0.0,1.0,0.0,30.0,0.0,1.0,0.0,0.34,100.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,0.0,-0.84,1.0,2.83,0.0,546.0,6,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,1.0,6.5,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.17,7.0,0.0,0.0,0.0,1.0,0.0,0.0,261.0,0.0,,0.0,0.0,0.0,139.0,113.0,52.0,1.0,0.0,0.0,22.0,0.0,0.0,,17.0,17.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Samuel Edozie,,,,17,,0.0,0.0,0.0,37.5,19.0,,,19.0,19.0,19.0,19.0,19.0,7.0,17.0,3.0,1.0,4.0,0.0,22.0,1.27,0.0,0.0,,,0.0,0.0,6.0,6.0,32.4,5.0,12.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.48,188.0,7.0,16.0,,,30.0,0.4,0.06,1.0,148.0,20.0,,10.0,10.0,,,0.0,39.0,39.0,741.0,0.11,,,0.0,,23.0,278.0,567.0,,6.0,-0.9,1.3,0.2,11.0,6.0,48.0,0.9,0.14,0.9,4.0,,,24.0,,0.0,,0.2,13.0,0.0,,33.3,,3.0,0.0,-0.9,0.9,0.14,0.9,0.0,0.0,13.0,,0.0,0.0,,,,0.0,1551.0,5,,0.0,0.0,0.0,12.0,0.0,0.0,0.0,8.0,,6.0,,32.0,37.5,10.0,86.0,0.0,0.0,43.2,26.0,26.0,3.18,,0.0,0.0,0.0,,0.0,0.0,278.0,,16.5,1.0,12.0,3.0,183.0,,,8.0,37.0,1.0,,13.0,0.0,0.0,,,6.3,,,6.3,6.3,6.3,6.3,6.3,0.0,0.0,0.0,0.0,,21.0,
Sekou Mara,,,,22,,1.0,0.16,1.0,23.5,20.0,,,20.0,20.0,20.0,20.0,20.0,11.0,14.0,3.0,0.0,0.0,0.0,6.0,2.76,1.0,0.0,,,0.06,0.0,1.0,1.0,44.8,6.0,40.0,,,,,,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,fr FRA,"FW,MF","FW,MF","FW,MF","FW,MF","FW,MF","FW,MF",0.65,151.0,11.0,16.0,,,25.0,0.8,0.12,1.0,103.0,12.0,,10.0,10.0,,,0.0,27.0,27.0,288.0,0.06,,,0.0,,15.0,221.0,555.0,,5.0,0.0,1.8,0.29,1.0,5.0,27.0,1.0,0.17,1.0,5.0,,,28.0,,0.0,,0.29,8.0,2.0,,38.5,,3.0,1.0,0.0,1.0,0.17,1.0,1.0,0.16,7.0,,2.0,0.32,,,,0.49,727.0,4,,0.0,0.0,0.0,18.0,0.0,0.0,0.0,17.0,,25.0,,26.0,33.3,8.0,99.0,0.0,0.0,55.2,7.0,7.0,1.95,,1.0,1.0,0.0,,0.0,0.49,221.0,,16.2,20.0,13.0,4.0,129.0,,,9.0,29.0,3.0,,2.0,3.0,0.25,,,6.2,,,6.2,6.2,6.2,6.2,6.2,3.0,0.49,0.0,0.0,,9.0,
Paul Onuachu,,,,11,,0.0,0.0,0.0,45.5,28.0,,,28.0,28.0,28.0,28.0,28.0,3.0,3.0,1.0,0.0,1.0,0.0,6.0,2.43,0.0,0.0,,,0.0,0.0,0.0,0.0,64.3,2.0,30.0,,,,,,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,ng NGA,FW,FW,FW,FW,FW,FW,1.11,115.0,4.0,4.0,,,14.0,0.1,0.03,1.0,73.0,7.0,,2.0,2.0,,,0.0,22.0,22.0,78.0,0.12,,,0.0,,3.0,153.0,407.0,,4.0,-1.3,1.4,0.31,0.0,1.0,17.0,1.3,0.28,1.3,5.0,,,22.0,,0.0,,0.31,5.0,0.0,,55.2,,0.0,0.0,-1.3,1.3,0.28,1.3,0.0,0.0,7.0,,0.0,0.0,,,,0.0,274.0,4,,0.0,0.0,0.0,9.0,1.0,1.0,0.0,11.0,,37.0,,25.0,33.3,1.0,66.0,0.0,0.0,28.6,1.0,1.0,1.55,,0.0,0.0,0.0,,0.0,0.0,153.0,,14.2,14.0,9.0,5.0,72.0,,,3.0,14.0,6.0,,0.0,0.0,0.0,,,4.5,,,4.5,4.5,4.5,4.5,4.5,0.0,0.0,0.0,0.0,,1.0,
James Bree,,,,5,,0.0,0.0,0.0,100.0,24.0,,,24.0,24.0,24.0,24.0,24.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,,,0.0,0.0,6.0,6.0,66.7,1.0,4.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.25,111.0,3.0,1.0,,,17.0,0.2,0.06,0.0,75.0,6.0,,3.0,3.0,,,0.0,12.0,12.0,131.0,0.03,,,0.0,,11.0,213.0,367.0,,11.0,0.0,0.3,0.06,13.0,4.0,71.0,0.0,0.01,0.0,18.0,,,3.0,,0.0,,0.06,6.0,0.0,,69.2,,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,5.0,,0.0,0.0,,,,0.0,352.0,4,,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,,9.0,,2.0,75.0,1.0,67.0,0.0,0.0,33.3,4.0,4.0,1.47,,1.0,1.0,0.0,,0.0,0.0,213.0,,25.3,1.0,2.0,1.0,93.0,,,4.0,3.0,0.0,,0.0,0.0,0.0,,,4.1,,,4.1,4.1,4.1,4.1,4.1,0.0,0.0,0.0,0.0,,4.0,
Juan Larios,,,,5,,0.0,0.0,0.0,,18.0,,,18.0,18.0,18.0,18.0,18.0,2.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,3.0,3.0,75.0,0.0,5.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,DF,DF,DF,DF,DF,DF,0.0,47.0,2.0,1.0,,,9.0,0.0,0.0,0.0,20.0,1.0,,6.0,6.0,,,0.0,1.0,1.0,201.0,,,,0.0,,10.0,106.0,152.0,,4.0,0.0,0.0,0.0,4.0,6.0,32.0,0.0,0.0,0.0,10.0,,,3.0,,0.0,,0.0,1.0,1.0,,28.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,,,0.0,338.0,2,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,2.0,,2.0,100.0,1.0,55.0,0.0,0.0,25.0,10.0,10.0,0.59,,0.0,0.0,0.0,,0.0,0.59,106.0,,,1.0,3.0,0.0,38.0,,,5.0,4.0,0.0,,1.0,1.0,,,,1.7,,,1.7,1.7,1.7,1.7,1.7,0.0,0.0,0.0,0.0,,2.0,
Oriol Romeu,,,,1,,0.0,0.0,0.0,,30.0,,,30.0,30.0,30.0,30.0,30.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,100.0,0.0,0.0,,,,,,es ESP,es ESP,es ESP,es ESP,es ESP,es ESP,MF,MF,MF,MF,MF,MF,0.0,20.0,1.0,0.0,,,8.0,0.0,0.0,0.0,14.0,3.0,,0.0,0.0,,,0.0,0.0,0.0,66.0,,,,0.0,,2.0,37.0,74.0,,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,,,1.0,,0.0,,0.0,2.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,,,,0.0,128.0,1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,,1.0,,1.0,19.0,0.0,0.0,0.0,2.0,2.0,3.65,,0.0,0.0,0.0,,0.0,0.0,37.0,,,1.0,1.0,0.0,18.0,,,0.0,1.0,0.0,,0.0,0.0,,,,0.8,,,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.0,0.0,,1.0,
Yan Valery,,,,1,,0.0,0.0,0.0,,23.0,,,23.0,23.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,,,,,tn TUN,tn TUN,tn TUN,tn TUN,tn TUN,tn TUN,DF,DF,DF,DF,DF,DF,0.0,20.0,1.0,0.0,,,2.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,18.0,,,,0.0,,0.0,28.0,45.0,,3.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,3.0,,,1.0,,0.0,,0.0,0.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,91.0,1,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,1.0,,0.0,,0.0,18.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,28.0,,,0.0,0.0,0.0,17.0,,,0.0,0.0,0.0,,0.0,0.0,,,,0.5,,,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,1.0,
Jack Stephens,,,,2,,0.0,0.0,0.0,,28.0,,,28.0,28.0,28.0,28.0,28.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,1.0,,0.0,0.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,DF,DF,DF,DF,DF,DF,0.0,25.0,1.0,0.0,,,0.0,0.0,0.0,0.0,8.0,0.0,,2.0,2.0,,,0.0,0.0,0.0,86.0,,,,0.0,,3.0,33.0,46.0,,2.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,4.0,,,0.0,,0.0,,0.0,0.0,0.0,,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,0.0,0.0,,,,0.0,135.0,0,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,1.0,,0.0,100.0,0.0,17.0,0.0,0.0,,3.0,3.0,0.0,,0.0,0.0,0.0,,0.0,0.0,33.0,,,1.0,0.0,0.0,16.0,,,1.0,0.0,0.0,,0.0,0.0,,,,0.5,,,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,,2.0,
Valentino Livramento,,,,2,,0.0,0.0,0.0,,19.0,,,19.0,19.0,19.0,19.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,0.0,2.0,2.0,66.7,0.0,1.0,,,,,,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,eng ENG,"DF,FW","DF,FW","DF,FW","DF,FW","DF,FW","DF,FW",0.0,16.0,0.0,0.0,,,4.0,0.0,0.0,0.0,3.0,0.0,,1.0,1.0,,,0.0,0.0,0.0,17.0,,,,0.0,,4.0,37.0,28.0,,3.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,0.0,0.0,5.0,,,1.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,48.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,37.0,,,0.0,2.0,0.0,10.0,,,0.0,3.0,0.0,,0.0,0.0,,,,0.3,,,0.3,0.3,0.3,0.3,0.3,0.0,0.0,0.0,0.0,,0.0,
